,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,3,32,0,0,-1,137.57074639999968,24,23,1
1,1,3,2,0,0,-1,47.417904,24,23,1
2,2,3,2,0,0,1,79.8169136,24,23,1
3,3,0,1,1,0,-1,136.40559280000002,23,24,1
4,4,0,0,1,0,3,92.3209088,-1,24,1
5,5,0,1,1,0,4,106.2308056,-1,24,1
6,6,0,1,1,0,-1,196.65808959999995,23,24,1
7,7,0,2,1,0,1,70.7076876,-1,24,1
8,8,2,1,1,0,-1,118.77205279999998,22,24,1
9,9,0,1,1,0,-1,117.90658319999999,23,24,1
10,10,3,32,0,0,4,122.99003559999998,24,23,1
11,11,0,1,1,0,-1,186.42891280000003,23,24,1
12,12,4,8,0,0,8,56.59034719999991,18,22,1
13,13,0,1,1,0,2,141.1166364,-1,23,1
14,14,2,1,1,0,21,133.2114839999997,23,24,1
15,15,5,14,0,0,14,68.8647143999994,24,20,1
16,16,0,1,1,0,3,117.86810799999941,-1,23,1
17,17,0,1,1,0,1,132.0746308,-1,24,1
18,18,0,4,1,0,25,146.47764399999997,-1,24,1
19,19,2,0,1,0,-1,222.881218,23,24,1
20,20,2,3,0,0,3,72.7113448,-1,23,1
21,21,1,26,2,7,3,90.924904000002,-1,24,1
22,22,6,26,2,3,0,42.3271124,-1,23,1
23,23,3,3,1,0,9,72.90194159999969,-1,24,1
24,24,1,26,2,8,6,98.4913968,22,24,1
25,25,3,4,0,0,-1,77.28144239999999,24,22,1
26,26,0,1,1,0,-1,76.4977048,-1,22,1
27,27,1,26,2,1,9,151.2604672,-1,23,1
28,28,6,1,0,0,1,40.479023999999995,-1,23,1
29,29,6,1,0,0,1,43.9285592,-1,23,1
30,30,2,1,1,0,15,114.5714728,23,24,1
31,31,2,2,0,0,2,111.72230640000001,-1,23,1
32,32,1,1,1,0,5,99.9402772,-1,24,1
33,33,0,4,1,0,2,137.03253840000002,-1,24,1
34,34,2,3,1,0,9,97.7505268,-1,24,1
35,35,1,2,1,0,3,145.70980799999995,-1,24,1
36,36,0,6,1,0,4,86.82484879999971,-1,24,1
37,37,0,1,1,0,-1,142.3113136,22,23,1
38,38,0,8,0,0,8,71.185402799999,-1,21,1
39,39,3,8,0,0,8,38.5954072,-1,23,1
40,40,2,1,1,0,3,174.9230488,-1,24,1
41,41,5,7,0,0,7,39.54272,-1,23,1
42,42,2,26,2,14,3,102.701262,22,24,1
43,43,4,18,2,16,3,79.1233592,20,24,1
44,44,0,2,1,0,7,109.2122444,-1,23,1
45,45,1,3,1,0,9,217.8269,-1,24,1
46,46,4,1,0,0,1,36.1097536,-1,23,1
47,47,7,1,1,0,24,91.4576632,19,24,1
