,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,3,13,0,0,-1,1159.1913896000003,70,69,1
1,1,2,26,2,8,3,383.699492,69,70,1
2,2,3,6,0,0,1,560.6115752000001,70,69,1
3,3,2,3,1,0,12,621.2779584000003,69,70,1
4,4,3,27,0,0,2,470.9158203999999,70,68,1
5,5,0,1,1,0,4,595.4966832000001,67,70,1
6,6,3,0,0,0,1,796.1412928000003,70,69,1
7,7,1,0,1,0,1,455.5068364000001,68,70,1
8,8,1,12,0,0,12,584.5608304000003,68,69,1
9,9,0,1,1,0,1,578.9025296000002,67,70,1
10,10,2,4,1,0,14,684.5222355999998,69,70,1
11,11,2,0,1,0,1,928.4682920000006,69,70,1
12,12,2,1,1,0,3,832.8399615999994,69,70,1
13,13,3,32,0,0,7,1086.9826688000005,70,69,1
14,14,2,1,1,0,2,735.1526519999995,69,70,1
15,15,2,2,1,0,0,666.7494175999996,69,70,1
16,16,2,1,1,0,3,572.1483527999985,69,70,1
17,17,3,32,0,0,0,1170.7624723999995,70,69,1
18,18,3,32,0,0,2,792.3410328000004,70,69,1
19,19,0,1,1,0,3,1224.9043067999994,69,70,1
20,20,3,32,0,0,0,681.0452896000004,70,69,1
21,21,3,32,0,0,3,645.4815280000017,70,69,1
22,22,3,14,0,0,8,515.2487028,70,68,1
23,23,0,3,1,0,3,621.4381975999999,67,70,1
24,24,0,2,1,0,13,693.0394884000001,68,70,1
25,25,2,26,2,5,8,1072.7921031999997,69,70,1
26,26,3,15,0,0,1,667.3024151999995,70,69,1
27,27,1,1,1,0,1,784.0423992000005,68,70,1
28,28,2,2,1,0,1,711.8062120000006,69,70,1
29,29,3,32,0,0,0,661.2050967999999,70,69,1
30,30,3,32,0,0,3,734.1634168,70,69,1
31,31,3,20,0,0,0,990.4886464000004,70,69,1
32,32,0,1,1,0,5,1493.7586628000008,67,70,1
33,33,1,3,0,0,3,461.52503600000034,68,69,1
34,34,0,1,1,0,20,558.569554,67,70,1
35,35,2,1,1,0,0,624.0255991999995,69,70,1
36,36,0,3,1,0,3,630.8239223999985,64,70,1
37,37,2,1,1,0,18,826.2858335999999,69,70,1
38,38,2,1,1,0,2,784.8505451999989,69,70,1
39,39,1,3,1,0,3,691.0868164000001,68,70,1
40,40,3,32,0,0,3,876.1156656,70,69,1
41,41,1,18,2,15,5,642.7336648000002,69,70,1
42,42,1,1,1,0,1,1162.7934355999996,68,70,1
43,43,1,1,1,0,25,697.708276,68,70,1
44,44,2,2,1,0,4,1161.3487808,69,70,1
45,45,3,32,0,0,4,935.5393888000007,70,69,1
46,46,3,32,0,0,0,599.9742624000002,70,69,1
47,47,1,18,2,16,3,1529.5169688,68,70,1
48,48,0,2,1,0,0,784.3411935999991,68,70,1
49,49,0,1,1,0,25,805.6039679999993,69,70,1
50,50,0,0,1,0,0,806.6481915999974,68,70,1
51,51,0,4,1,0,0,549.1456319999992,69,70,1
52,52,0,2,1,0,4,623.0590487999991,68,70,1
53,53,3,15,0,0,1,460.81719240000024,70,69,1
54,54,2,26,2,5,3,533.7993648,69,70,1
55,55,0,7,1,0,7,1131.1487512,68,70,1
56,56,0,2,1,0,1,880.7374156000006,69,70,1
57,57,0,21,0,0,21,751.8600071999999,68,69,1
58,58,2,4,1,0,4,1285.4575995999999,69,70,1
59,59,0,1,1,0,0,831.9006552000002,69,70,1
60,60,2,5,1,0,4,730.943176,69,70,1
61,61,0,0,1,0,3,512.6926040000003,69,70,1
62,62,0,7,1,0,15,558.0817751999982,69,70,1
63,63,1,1,0,0,1,650.2454472,68,69,1
64,64,3,21,0,0,9,985.7408512000003,70,69,1
65,65,2,26,2,13,12,742.1849399999999,69,70,1
66,66,0,4,1,0,13,547.6356471999991,68,70,1
67,67,3,25,0,0,1,444.2262080000001,70,69,1
68,68,0,1,1,0,3,513.912690399998,67,70,1
69,69,0,0,1,0,1,1436.2752128000006,69,70,1
70,70,2,18,2,10,1,664.9494232000002,69,70,1
71,71,0,1,1,0,13,689.8592239999999,67,70,1
72,72,1,33,2,3,13,671.3343604000032,69,70,1
73,73,1,2,0,0,2,942.7393664000003,68,69,1
74,74,0,4,0,0,4,680.0981991999989,68,69,1
75,75,0,1,1,0,4,666.4896544000009,69,70,1
76,76,3,24,0,0,10,672.5498319999992,70,68,1
77,77,3,25,0,0,1,587.44530280001,70,69,1
78,78,3,20,0,0,5,514.833204,70,69,1
79,79,0,4,1,0,3,540.7827248,68,70,1
80,80,2,7,1,0,4,1107.8264416000002,69,70,1
81,81,1,1,1,0,9,1604.8199407999996,68,70,1
82,82,2,2,1,0,7,775.1990524000006,69,70,1
83,83,0,2,1,0,3,923.5588120000004,67,70,1
84,84,2,18,2,7,2,1412.2030259999997,69,70,1
85,85,0,4,1,0,0,1650.7162396,68,70,1
86,86,3,20,0,0,15,872.8163615999993,70,69,1
87,87,1,15,2,0,1,905.8336431999995,69,70,1
88,88,3,20,0,0,9,625.2163288000002,70,69,1
89,89,0,4,1,0,4,1259.2752260000004,68,70,1
