,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,1,0,1,0,-1,992.9536168000004,61,63,1
1,1,3,6,0,0,2,335.35451359999996,63,62,1
2,2,0,1,1,0,1,485.2963712000001,60,63,1
3,3,3,0,0,0,4,529.2620712000002,63,62,1
4,4,3,27,0,0,5,427.97360519999995,63,62,1
5,5,3,27,0,0,4,546.6595336,63,62,1
6,6,3,0,0,0,-1,724.7701304000003,63,62,1
7,7,1,0,1,0,1,397.20445400000006,61,63,1
8,8,2,0,1,0,-1,501.22076720000035,62,63,1
9,9,3,32,0,0,1,531.2600016000001,63,62,1
10,10,2,1,1,0,14,603.2759571999998,62,63,1
11,11,1,0,1,0,4,810.1223576000004,61,63,1
12,12,3,32,0,0,3,702.7345159999995,63,62,1
13,13,3,29,0,0,7,935.1695376000002,63,60,1
14,14,1,3,0,0,3,639.0155815999995,61,62,1
15,15,2,2,1,0,0,589.1909759999994,62,63,1
16,16,1,1,1,0,3,518.3567983999984,61,63,1
17,17,3,15,0,0,0,1019.1019075999997,63,62,1
18,18,3,32,0,0,2,703.9346976000002,63,62,1
19,19,3,14,0,0,14,1101.7989012,63,62,1
20,20,0,0,0,0,0,586.6459416000001,60,62,1
21,21,3,15,0,0,3,566.6550728000017,63,62,1
22,22,3,32,0,0,0,408.44543960000004,63,61,1
23,23,0,2,1,0,3,533.4872263999997,61,63,1
24,24,0,1,1,0,13,615.9749972,62,63,1
25,25,3,14,0,0,8,659.4536968,63,62,1
26,26,0,0,1,0,3,563.6246503999994,60,63,1
27,27,0,1,0,0,1,705.9456384000003,61,62,1
28,28,2,2,1,0,1,623.3998768000004,62,63,1
29,29,2,33,2,7,0,583.3347392,62,63,1
30,30,2,26,2,5,3,687.833716,62,63,1
31,31,3,29,0,0,4,856.7660872000004,63,62,1
32,32,0,1,1,0,5,1290.150350800001,62,63,1
33,33,1,0,1,0,7,409.42294320000025,62,63,1
34,34,3,32,0,0,20,497.1435636,63,62,1
35,35,3,15,0,0,0,575.2395459999997,63,62,1
36,36,0,3,0,0,3,521.4165775999986,60,62,1
37,37,3,25,0,0,18,692.340096,63,61,1
38,38,3,20,0,0,2,661.7601515999988,63,62,1
39,39,0,1,1,0,4,632.0475116,60,63,1
40,40,3,25,0,0,3,817.4740119999999,63,61,1
41,41,1,4,1,0,0,579.9065544000001,61,63,1
42,42,0,1,1,0,1,997.5723643999994,60,63,1
43,43,0,1,1,0,25,622.4976,60,63,1
44,44,3,21,0,0,1,1015.3967791999997,63,62,1
45,45,2,4,1,0,4,884.8155088000005,62,63,1
46,46,0,1,1,0,3,499.3886360000002,61,63,1
47,47,1,1,0,0,1,1307.9500792,61,62,1
48,48,0,2,1,0,0,696.9163095999991,61,63,1
49,49,2,1,1,0,25,682.4009287999995,62,63,1
50,50,0,4,1,0,1,712.2227115999973,61,63,1
51,51,2,1,1,0,0,489.39420239999936,62,63,1
52,52,2,1,1,0,4,531.2776823999989,62,63,1
53,53,0,1,1,0,1,413.7629124000001,60,63,1
54,54,3,20,0,0,3,488.7874396000001,63,62,1
55,55,0,1,1,0,0,1053.5173624000001,62,63,1
56,56,1,1,1,0,1,785.2213972000004,61,63,1
57,57,0,1,1,0,2,645.4056896,62,63,1
58,58,3,0,0,0,3,1136.4372564,63,62,1
59,59,1,1,1,0,0,697.0823312000001,61,63,1
60,60,0,1,1,0,4,617.5034968,62,63,1
61,61,2,1,1,0,4,427.4250000000002,62,63,1
62,62,2,1,1,0,15,480.02271119999807,62,63,1
63,63,3,21,0,0,3,402.27356159999994,63,62,1
64,64,3,20,0,0,7,896.7590560000002,63,62,1
65,65,2,5,1,0,2,647.3371223999999,62,63,1
66,66,2,1,1,0,13,475.81901759999937,62,63,1
67,67,0,4,1,0,1,381.80052960000006,60,63,1
68,68,0,1,1,0,3,465.6082999999984,61,63,1
69,69,2,4,1,0,1,1242.2511176000003,62,63,1
70,70,1,2,1,0,20,598.7508400000002,62,63,1
71,71,0,3,1,0,3,599.2048695999999,60,63,1
72,72,2,6,1,0,2,588.5296140000011,62,63,1
73,73,0,6,1,0,2,816.0832336000002,60,62,1
74,74,0,2,1,0,2,532.5163391999988,61,63,1
75,75,2,7,1,0,2,572.0261440000012,62,63,1
76,76,2,15,1,0,31,584.5451511999992,62,63,1
77,77,3,20,0,0,4,495.4313060000099,63,62,1
