,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,13,1,0,-1,1139.2646832000003,67,69,1
1,1,3,27,0,0,2,378.406928,69,68,1
2,2,0,2,1,0,1,552.1482544,67,69,1
3,3,3,34,0,0,12,603.1574736000003,69,68,1
4,4,0,2,0,0,2,460.5922347999999,67,68,1
5,5,1,0,1,0,4,585.7785816000002,67,69,1
6,6,0,0,1,0,1,785.8626320000003,66,69,1
7,7,2,1,1,0,1,447.2557964000001,68,69,1
8,8,2,26,2,4,12,584.5608304000003,68,69,1
9,9,1,1,1,0,1,570.2178096000002,67,69,1
10,10,3,27,0,0,14,674.1986499999998,69,68,1
11,11,3,32,0,0,1,914.1898784000006,69,68,1
12,12,3,32,0,0,3,819.8072103999993,69,68,1
13,13,0,2,1,0,7,1069.9969800000006,67,69,1
14,14,3,20,0,0,2,731.0150111999995,69,68,1
15,15,3,32,0,0,0,655.6964711999996,69,68,1
16,16,3,20,0,0,3,568.0107119999985,69,68,1
17,17,0,1,1,0,0,1153.7767835999996,66,69,1
18,18,0,2,1,0,2,782.8446640000004,67,69,1
19,19,3,0,0,0,3,1177.0600619999996,69,68,1
20,20,0,1,1,0,0,671.5489208000004,66,69,1
21,21,0,2,1,0,3,638.2620904000017,66,69,1
22,22,0,8,0,0,8,486.0803868000001,67,68,1
23,23,1,3,0,0,3,593.3995623999998,67,68,1
24,24,2,1,1,0,13,670.1687620000001,68,69,1
25,25,3,34,0,0,8,1050.8677999999998,69,68,1
26,26,0,4,1,0,1,656.0155039999995,67,69,1
27,27,2,2,1,0,1,772.7326920000005,68,69,1
28,28,3,32,0,0,1,702.3098432000006,69,68,1
29,29,0,2,1,0,0,648.3284703999999,66,69,1
30,30,0,2,1,0,3,725.9307248,66,69,1
31,31,0,1,1,0,0,962.3769528000005,66,69,1
32,32,1,1,1,0,5,1471.1394708000007,67,69,1
33,33,2,26,2,5,3,461.52503600000034,68,69,1
34,34,1,1,1,0,20,551.4636516,67,69,1
35,35,3,25,0,0,0,620.6564615999995,69,68,1
36,36,1,3,0,0,3,602.8073047999985,64,68,1
37,37,3,25,0,0,18,810.972148,69,68,1
38,38,3,25,0,0,2,770.4971827999989,69,68,1
39,39,2,0,1,0,3,688.7761916000001,68,69,1
40,40,0,2,1,0,3,865.0627192000001,66,69,1
41,41,3,21,0,0,3,625.2276712000001,69,68,1
42,42,2,4,1,0,1,1135.6382843999995,68,69,1
43,43,2,4,1,0,25,691.8376943999999,68,69,1
44,44,3,25,0,0,4,1137.2820984,69,68,1
45,45,0,2,1,0,4,924.4864424000007,66,69,1
46,46,0,2,1,0,0,593.7418360000001,66,69,1
47,47,2,4,1,0,1,1498.1841448,68,69,1
48,48,2,5,1,0,0,764.0794415999991,68,69,1
49,49,3,20,0,0,25,753.7698671999993,69,68,1
50,50,1,0,1,0,0,796.8621467999974,68,69,1
51,51,3,20,0,0,0,545.0203343999995,69,68,1
52,52,2,1,1,0,4,607.358498399999,68,69,1
53,53,0,4,1,0,1,452.8336996000002,67,69,1
54,54,3,32,0,0,3,526.8840592,69,68,1
55,55,2,3,1,0,7,1123.2208584000002,68,69,1
56,56,3,25,0,0,1,851.5078284000006,69,68,1
57,57,1,18,2,16,21,751.8600071999999,68,69,1
58,58,3,32,0,0,4,1268.4719108,69,68,1
59,59,3,25,0,0,0,790.8096976000002,69,68,1
60,60,3,32,0,0,4,718.0665496,69,68,1
61,61,3,21,0,0,3,454.96979600000026,69,67,1
62,62,3,20,0,0,15,545.0164423999981,69,67,1
63,63,2,18,2,10,1,650.2454472,68,69,1
64,64,0,3,1,0,9,969.4610600000003,66,69,1
65,65,3,27,0,0,2,724.1714295999999,69,67,1
66,66,2,1,1,0,13,531.935096799999,68,69,1
67,67,0,4,1,0,1,431.3495816000001,67,69,1
68,68,1,1,1,0,3,504.13887759999807,67,69,1
69,69,3,25,0,0,1,1376.5601456000006,69,68,1
70,70,3,24,0,0,9,651.5374800000002,69,66,1
71,71,1,13,0,0,13,683.8048287999999,67,68,1
72,72,3,30,0,0,2,642.7334980000031,69,68,1
73,73,2,26,2,7,2,942.7393664000003,68,69,1
74,74,1,18,2,16,4,680.0981991999989,68,69,1
75,75,3,30,0,0,4,625.215550400001,69,67,1
76,76,0,10,0,0,10,648.1303119999992,66,68,1
77,77,0,4,1,0,1,567.3492388000101,66,69,1
78,78,0,1,1,0,5,510.69556320000004,66,69,1
79,79,2,1,1,0,3,534.0678016,68,69,1
80,80,3,18,0,0,4,1094.5016792000001,69,67,1
81,81,2,7,1,0,9,1569.9380575999996,68,69,1
82,82,3,13,0,0,7,752.1976660000006,69,67,1
83,83,1,1,1,0,3,905.3160072000004,67,69,1
84,84,3,24,0,0,8,1385.9259099999997,69,68,1
85,85,2,5,1,0,0,1601.5867452,68,69,1
86,86,0,1,1,0,15,848.7306639999993,64,69,1
87,87,3,20,0,0,2,897.9547895999995,69,68,1
88,88,0,5,1,0,9,607.9309560000002,67,69,1
89,89,2,1,1,0,4,1212.7487012000004,68,69,1
90,90,3,30,0,0,4,1195.9871360000013,69,68,1
91,91,2,2,1,0,15,859.1577768000003,68,69,1
92,92,3,20,0,0,1,971.1709267999997,69,68,1
93,93,1,1,1,0,1,621.9017904000002,65,69,1
94,94,1,3,0,0,3,561.0117839999999,67,68,1
95,95,2,2,1,0,3,403.2252112,68,69,1
96,96,3,20,0,0,3,643.3814048,69,68,1
97,97,0,1,1,0,9,936.5548672000062,68,69,1
98,98,3,25,0,0,3,525.9041092,69,67,1
99,99,3,20,0,0,1,665.0663499999998,69,66,1
100,100,2,2,1,0,35,1047.2698127999993,68,69,1
101,101,3,30,0,0,4,649.5845856,69,67,1
102,102,3,32,0,0,1,686.0393928000002,69,68,1
103,103,2,1,1,0,1,631.6540303999998,68,69,1
104,104,2,1,1,0,3,518.1992280000001,68,69,1
105,105,2,6,1,0,1,490.68790320000113,68,69,1
106,106,1,1,1,0,4,851.2139823999992,67,69,1
107,107,3,32,0,0,4,1073.5695579999997,69,68,1
