,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,0,1,0,-1,728.6579047999998,47,50,1
1,1,0,0,1,0,-1,201.20316719999997,47,50,1
2,2,3,20,0,0,1,359.33134640000003,50,49,1
3,3,0,2,1,0,-1,403.68891520000017,48,50,1
4,4,1,33,2,2,0,296.02913400000006,48,50,1
5,5,0,0,1,0,4,376.5690144,49,50,1
6,6,0,1,1,0,-1,524.9938816,48,50,1
7,7,3,18,0,0,1,284.0237596,50,49,1
8,8,1,1,1,0,-1,371.91184720000024,48,50,1
9,9,2,18,2,10,1,355.4055416,49,50,1
10,10,1,17,0,0,17,401.4341683999999,48,49,1
11,11,3,15,0,0,4,642.4743464000003,50,48,1
12,12,3,33,0,0,3,443.2115079999998,50,49,1
13,13,0,1,1,0,2,664.1633504,49,50,1
14,14,1,1,1,0,21,489.62850079999913,48,50,1
15,15,1,15,0,0,15,420.35090079999935,48,49,1
16,16,0,1,1,0,3,434.81601919999906,47,50,1
17,17,0,2,1,0,0,692.665078,48,50,1
18,18,0,3,1,0,25,552.6948024,48,50,1
19,19,0,1,1,0,-1,891.9291396000001,47,50,1
20,20,3,20,0,0,3,417.37140800000003,50,49,1
21,21,0,1,1,0,3,396.10707680000183,47,50,1
22,22,1,1,1,0,0,298.3255252000001,48,50,1
23,23,3,18,0,0,3,418.0011335999996,50,49,1
24,24,0,1,1,0,3,416.0702568,47,50,1
25,25,1,1,1,0,1,265.5176887999999,48,50,1
26,26,3,20,0,0,-1,310.4577231999994,50,49,1
27,27,0,3,1,0,3,495.0904224,47,50,1
28,28,0,1,1,0,1,471.7329736000001,47,50,1
29,29,1,1,1,0,3,428.82322880000004,48,50,1
30,30,3,20,0,0,15,504.5980223999998,50,48,1
31,31,2,1,1,0,4,700.2339616000004,49,50,1
32,32,2,1,1,0,5,902.2172524,49,50,1
33,33,3,25,0,0,25,298.43277760000024,50,48,1
34,34,1,4,1,0,1,387.11661239999995,48,50,1
35,35,0,2,1,0,0,450.1711823999999,48,50,1
36,36,2,7,1,0,4,333.13896479999903,49,50,1
37,37,3,20,0,0,0,480.9285463999999,50,49,1
38,38,3,33,0,0,2,480.0165395999988,50,49,1
39,39,0,4,1,0,4,396.34654600000005,48,50,1
40,40,2,18,2,10,3,523.4226255999997,49,50,1
41,41,3,33,0,0,13,403.9363351999999,50,49,1
42,42,3,20,0,0,1,628.2778315999997,50,49,1
43,43,3,33,0,0,25,495.22819920000006,50,49,1
44,44,0,4,1,0,1,668.2437787999997,47,50,1
45,45,3,33,0,0,4,712.6841360000001,50,49,1
46,46,1,1,1,0,3,321.7594240000001,49,50,1
47,47,3,20,0,0,1,974.3154959999999,50,48,1
48,48,1,0,0,0,0,496.7622031999991,48,49,1
49,49,3,15,0,0,25,482.9338160000001,50,49,1
50,50,0,8,1,0,8,445.7780595999971,49,50,1
51,51,1,1,1,0,0,379.98819199999963,49,50,1
52,52,0,1,1,0,4,405.7442247999996,48,50,1
53,53,0,4,1,0,1,230.52555080000008,47,50,1
54,54,0,3,0,0,3,332.2178396000001,47,49,1
55,55,0,1,1,0,0,649.4127816,48,50,1
56,56,3,24,0,0,0,605.4592024000001,50,49,1
57,57,0,6,1,0,2,483.42887840000026,47,50,1
58,58,0,4,1,0,11,894.6625468,48,50,1
59,59,0,5,1,0,0,480.5761536,48,50,1
60,60,2,1,1,0,4,403.5327904,49,50,1
61,61,0,7,1,0,1,270.5516016,47,50,1
62,62,2,33,2,3,15,348.03598399999805,49,50,1
63,63,3,20,0,0,1,282.2665772,50,49,1
64,64,0,7,0,0,7,734.9828496,47,48,1
65,65,0,2,1,0,2,488.04078720000007,47,50,1
66,66,1,2,1,0,13,360.1836943999994,48,50,1
67,67,2,2,1,0,12,295.4509496,49,50,1
68,68,1,2,1,0,3,346.0872039999991,48,50,1
69,69,3,15,0,0,1,806.3837024000001,50,49,1
70,70,1,2,1,0,20,409.45252240000013,48,50,1
71,71,2,26,2,39,8,353.5575088000001,49,50,1
72,72,2,18,2,10,9,440.72012760000086,49,50,1
73,73,2,26,2,7,2,603.4500407999999,49,50,1
74,74,1,3,1,0,1,335.6908935999994,49,50,1
75,75,0,15,1,0,2,432.16679040000105,47,50,1
76,76,0,4,1,0,2,456.0666727999989,48,50,1
77,77,0,2,1,0,1,384.26105200000796,49,50,1
78,78,0,1,1,0,2,368.7363644,48,50,1
79,79,2,18,2,15,3,317.4492008,49,50,1
80,80,2,33,2,1,4,684.8747952,49,50,1
81,81,0,7,1,0,7,885.0571464000001,48,50,1
82,82,3,33,0,0,7,478.57160679999987,50,49,1
83,83,2,18,2,16,3,500.11749639999994,49,50,1
84,84,3,33,0,0,6,528.8427915999999,50,49,1
85,85,0,4,1,0,0,1033.0186988,49,50,1
86,86,0,1,1,0,1,420.9657255999996,48,50,1
87,87,0,7,1,0,4,488.73945679999935,48,50,1
88,88,3,25,0,0,14,449.52666720000013,50,48,1
89,89,2,2,1,0,5,656.7037763999999,49,50,1
90,90,0,2,1,0,4,918.0169376000002,48,50,1
91,91,2,18,2,15,3,527.7094968,49,50,1
92,92,0,3,1,0,3,713.6929979999996,49,50,1
93,93,3,14,0,0,8,357.50644320000015,50,48,1
94,94,3,21,0,0,3,357.5372455999999,50,48,1
95,95,2,4,1,0,3,306.8695215999999,49,50,1
96,96,2,33,2,2,4,427.5433724,49,50,1
97,97,0,11,1,0,7,679.4277188000041,48,50,1
98,98,1,3,0,0,3,303.7774388,48,49,1
99,99,1,4,0,0,4,299.2780088,48,49,1
100,100,0,6,1,0,35,656.6287719999997,48,50,1
101,101,1,1,1,0,5,440.5516039999999,48,50,1
102,102,2,7,1,0,2,429.1702840000001,49,50,1
103,103,0,3,0,0,3,329.3273623999999,47,49,1
104,104,0,7,1,0,9,301.02384880000005,48,50,1
105,105,0,15,1,0,1,318.17544799999996,46,50,1
106,106,2,4,1,0,15,616.3332279999994,49,50,1
107,107,0,4,1,0,10,658.1190743999999,49,50,1
108,108,0,11,1,0,3,342.3666188,48,50,1
109,109,1,1,0,0,1,426.59555919999985,48,49,1
110,110,0,4,1,0,3,564.2494275999999,49,50,1
111,111,2,18,2,3,24,369.6429224000002,49,50,1
112,112,3,20,0,0,7,391.74470080000015,50,49,1
113,113,2,4,1,0,1,535.2198336,49,50,1
114,114,3,30,0,0,2,1782.6484232,50,49,1
115,115,2,13,1,0,2,314.1511200000001,49,50,1
116,116,3,30,0,0,5,409.50512000000003,50,49,1
117,117,0,8,1,0,8,1171.3431031999999,49,50,1
118,118,2,0,1,0,1,682.1208715999999,49,50,1
119,119,0,4,1,0,2,542.1110644000001,49,50,1
120,120,3,18,0,0,11,588.7477328000001,50,48,1
121,121,0,1,1,0,3,1025.2031736000001,49,50,1
122,122,3,20,0,0,3,992.9393276,50,49,1
123,123,3,21,0,0,3,324.52680280000203,50,49,1
124,124,3,18,0,0,2,585.3869351999997,50,49,1
125,125,2,2,1,0,1,303.9395128,49,50,1
126,126,1,1,0,0,1,384.92107960000004,48,49,1
127,127,1,26,2,14,8,386.8467856,49,50,1
128,128,3,27,0,0,4,475.2229855999995,50,49,1
129,129,0,0,1,0,3,883.4227288,49,50,1
130,130,2,4,1,0,13,310.0353856000001,49,50,1
131,131,3,21,0,0,3,842.5950372000001,50,49,1
132,132,3,30,0,0,4,536.2245812,50,49,1
133,133,2,1,1,0,4,1716.706712,49,50,1
134,134,2,8,1,0,8,779.9241628000001,49,50,1
135,135,0,4,1,0,11,265.0964632,48,49,1
136,136,1,2,0,0,2,469.8819939999991,48,49,1
137,137,1,4,0,0,4,317.6481931999999,48,49,1
138,138,3,33,0,0,21,983.4987811999999,50,49,1
139,139,3,33,0,0,1,551.7374816000003,50,48,1
140,140,0,4,1,0,1,708.5542791999997,49,50,1
141,141,0,15,1,0,1,385.77837599999935,48,50,1
142,142,3,21,0,0,8,607.3666159999999,50,49,1
143,143,1,3,0,0,3,526.1732688,48,49,1
144,144,1,3,1,0,10,724.0742964,48,50,1
145,145,1,16,1,0,16,205.9638616,18,50,1
146,146,3,18,0,0,2,328.34185240000005,50,49,1
147,147,0,4,1,0,4,599.9977256000001,47,50,1
148,148,2,2,1,0,3,481.73891640000005,49,50,1
149,149,0,3,0,0,3,704.4795776000002,48,49,1
150,150,1,4,1,0,1,394.03530959999983,48,50,1
151,151,2,0,1,0,1,938.8406944000001,49,50,1
152,152,0,3,1,0,1,746.2952256000001,47,50,1
153,153,0,15,1,0,5,423.46805919999986,48,50,1
154,154,2,33,2,22,9,416.3631575999999,49,50,1
155,155,1,3,1,0,34,842.4316287999999,48,50,1
156,156,0,3,1,0,21,377.70681279999917,49,50,1
157,157,3,21,0,0,3,544.9977607999999,50,48,1
158,158,3,21,0,0,3,932.6118263999999,50,49,1
159,159,3,21,0,0,3,671.9069848000001,50,49,1
160,160,0,3,1,0,3,442.2363951999999,49,50,1
161,161,0,11,1,0,3,459.39522239999997,47,50,1
162,162,0,18,1,0,2,404.44118319999995,47,50,1
163,163,0,5,1,0,4,525.9820047999999,49,50,1
164,164,2,6,1,0,1,433.99091519999814,49,50,1
165,165,1,3,0,0,3,413.343855200005,48,49,1
166,166,3,23,0,0,3,365.82703880000315,50,49,1
167,167,3,24,0,0,9,1085.7374511999997,50,49,1
