,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,3,6,0,0,1,70,69,1
1,1,3,0,0,0,1,70,69,1
2,2,2,0,1,0,3,69,70,1
3,3,1,12,0,0,12,68,69,1
4,4,0,1,1,0,0,68,70,1
5,5,1,3,1,0,0,69,70,1
6,6,2,1,1,0,4,69,70,1
7,7,1,0,1,0,0,68,70,1
8,8,3,27,0,0,2,70,68,1
9,9,2,1,1,0,15,69,70,1
10,10,2,2,1,0,3,69,70,1
11,11,2,2,1,0,1,69,70,1
12,12,3,27,0,0,5,70,69,1
13,13,0,1,0,0,1,67,68,1
14,14,3,32,0,0,0,70,69,1
15,15,1,18,2,15,5,69,70,1
16,16,2,26,2,5,3,69,70,1
17,17,3,15,0,0,0,70,69,1
18,18,0,2,1,0,4,68,70,1
19,19,1,1,1,0,3,68,70,1
20,20,1,1,1,0,1,68,70,1
21,21,2,4,1,0,1,69,70,1
22,22,2,1,1,0,4,69,70,1
23,23,2,1,1,0,4,69,70,1
24,24,2,1,1,0,13,69,70,1
25,25,2,1,1,0,2,69,70,1
26,26,1,1,1,0,13,68,70,1
27,27,0,5,1,0,0,67,70,1
28,28,0,1,1,0,0,67,70,1
29,29,0,2,1,0,1,68,70,1
30,30,1,0,1,0,3,69,70,1
31,31,0,1,1,0,1,67,70,1
32,32,3,20,0,0,1,70,69,1
33,33,0,1,1,0,0,69,70,1
34,34,0,6,1,0,4,68,70,1
35,35,2,1,1,0,0,69,70,1
36,36,1,1,1,0,3,68,70,1
37,37,0,2,1,0,9,68,70,1
38,38,1,2,1,0,1,68,70,1
39,39,0,4,1,0,1,68,70,1
40,40,0,7,1,0,0,67,70,1
41,41,0,3,1,0,3,67,70,1
42,42,0,4,1,0,1,68,70,1
43,43,0,4,1,0,2,69,70,1
44,44,2,18,2,16,3,69,70,1
45,45,0,4,1,0,1,68,70,1
46,46,0,2,1,0,1,69,70,1
47,47,0,0,1,0,3,69,70,1
48,48,3,15,0,0,1,70,69,1
49,49,0,2,1,0,7,67,70,1
