,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,3,0,0,0,2,55,54,1
1,1,2,1,1,0,1,54,55,1
2,2,3,15,0,0,2,55,54,1
3,3,3,15,0,0,0,55,54,1
4,4,2,2,1,0,0,54,55,1
5,5,0,3,1,0,4,54,55,1
6,6,3,33,0,0,0,55,54,1
7,7,3,14,0,0,8,55,52,1
8,8,1,2,1,0,0,54,55,1
9,9,3,33,0,0,0,55,54,1
10,10,0,1,1,0,4,52,55,1
11,11,0,2,1,0,1,53,55,1
12,12,3,20,0,0,1,55,54,1
13,13,1,1,1,0,3,54,55,1
14,14,3,33,0,0,0,55,54,1
15,15,3,33,0,0,15,55,54,1
16,16,2,0,1,0,3,54,55,1
17,17,3,0,0,0,21,55,54,1
18,18,3,33,0,0,2,55,53,1
19,19,0,0,0,0,0,52,54,1
20,20,2,1,1,0,15,54,55,1
21,21,1,2,1,0,25,53,55,1
22,22,2,1,1,0,0,54,55,1
23,23,0,1,1,0,2,52,55,1
24,24,2,4,1,0,0,54,55,1
25,25,1,1,1,0,1,53,55,1
26,26,2,1,1,0,0,54,55,1
27,27,1,1,1,0,18,53,55,1
28,28,3,20,0,0,1,55,54,1
29,29,2,4,1,0,3,54,55,1
30,30,0,2,1,0,17,53,55,1
31,31,2,1,1,0,4,54,55,1
32,32,2,4,1,0,1,54,55,1
33,33,1,1,1,0,4,53,55,1
34,34,0,0,1,0,7,52,55,1
35,35,0,1,1,0,3,52,55,1
36,36,2,20,1,0,7,54,55,1
37,37,0,1,1,0,0,52,55,1
38,38,0,1,1,0,9,54,55,1
39,39,3,33,0,0,8,55,54,1
40,40,3,15,0,0,1,55,54,1
41,41,2,1,1,0,3,54,55,1
42,42,3,20,0,0,2,55,54,1
43,43,0,2,1,0,0,53,55,1
44,44,3,15,0,0,3,55,54,1
45,45,2,2,1,0,7,54,55,1
46,46,0,4,1,0,1,53,55,1
47,47,1,1,1,0,0,53,55,1
48,48,2,1,1,0,13,54,55,1
49,49,0,4,1,0,2,54,55,1
50,50,1,15,2,0,1,54,55,1
51,51,0,1,1,0,3,52,55,1
52,52,0,1,1,0,4,52,55,1
53,53,1,1,1,0,25,53,55,1
54,54,3,20,0,0,3,55,54,1
55,55,3,15,0,0,0,55,54,1
56,56,1,3,1,0,1,53,55,1
57,57,2,1,1,0,1,54,55,1
58,58,2,1,1,0,3,54,55,1
59,59,1,1,0,0,1,53,54,1
60,60,1,2,0,0,2,53,54,1
61,61,3,20,0,0,1,55,54,1
62,62,0,23,1,0,4,53,54,1
63,63,0,1,1,0,24,52,55,1
64,64,1,18,2,10,3,53,55,1
65,65,3,0,0,0,12,55,54,1
66,66,3,21,0,0,9,55,54,1
67,67,0,24,0,0,24,53,54,1
68,68,0,2,1,0,0,52,55,1
69,69,1,1,1,0,4,53,55,1
70,70,2,1,1,0,22,54,55,1
71,71,0,2,1,0,2,53,55,1
72,72,0,3,1,0,9,52,55,1
73,73,2,26,2,14,3,54,55,1
74,74,2,33,2,4,33,54,55,1
75,75,0,2,1,0,4,53,55,1
76,76,0,4,1,0,2,52,55,1
77,77,0,4,1,0,1,52,55,1
78,78,1,3,0,0,3,53,54,1
79,79,3,20,0,0,1,55,54,1
80,80,0,1,1,0,7,52,55,1
81,81,3,15,0,0,4,55,54,1
82,82,2,4,1,0,3,54,55,1
83,83,3,20,0,0,2,55,54,1
84,84,0,4,1,0,5,52,55,1
85,85,0,4,1,0,15,53,55,1
86,86,3,21,0,0,8,55,54,1
87,87,3,24,0,0,24,55,54,1
88,88,2,0,1,0,7,54,55,1
89,89,3,15,0,0,4,55,53,1
90,90,2,4,1,0,1,54,55,1
91,91,3,14,0,0,8,55,54,1
92,92,1,1,0,0,1,53,54,1
93,93,2,26,2,19,14,54,55,1
94,94,0,4,1,0,0,53,55,1
95,95,0,7,1,0,3,53,55,1
96,96,2,26,2,32,7,54,55,1
97,97,0,5,1,0,2,54,55,1
98,98,2,1,1,0,3,54,55,1
99,99,2,4,1,0,11,54,55,1
100,100,2,2,1,0,2,54,55,1
101,101,0,1,1,0,5,54,55,1
102,102,3,21,0,0,3,55,54,1
103,103,0,5,1,0,1,53,55,1
104,104,1,26,2,14,8,54,55,1
105,105,0,0,1,0,2,54,55,1
106,106,2,7,1,0,8,54,55,1
107,107,2,2,1,0,2,54,55,1
108,108,2,3,1,0,11,54,55,1
109,109,0,4,1,0,0,50,55,1
110,110,3,20,0,0,3,55,54,1
111,111,3,14,0,0,8,55,53,1
112,112,2,2,1,0,1,54,55,1
113,113,3,20,0,0,4,55,54,1
114,114,3,33,0,0,7,55,54,1
