,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,14,1,0,0,0,38,36,1
1,1,14,1,0,0,0,38,29,1
2,2,14,1,0,0,1,38,30,1
3,3,14,1,0,0,0,38,36,1
4,4,12,1,0,0,1,38,35,1
5,5,14,1,0,0,0,38,29,1
6,6,14,1,0,0,0,38,29,1
7,7,13,1,0,0,0,38,36,1
8,8,12,0,0,0,0,36,37,1
9,9,13,1,0,0,0,38,37,1
10,10,6,0,1,0,0,34,38,1
11,11,13,1,0,0,0,38,37,1
12,12,14,1,0,0,0,38,22,1
13,13,10,0,1,0,14,36,38,1
14,14,13,1,0,0,0,38,37,1
15,15,13,1,0,0,0,38,37,1
16,16,14,1,0,0,0,38,19,1
17,17,14,6,0,0,2,38,31,1
18,18,14,2,0,0,0,38,35,1
19,19,14,1,0,0,1,38,26,1
20,20,10,1,0,0,0,38,36,1
21,21,13,1,0,0,4,38,37,1
22,22,13,1,0,0,0,38,36,1
23,23,13,1,0,0,0,38,36,1
24,24,14,2,0,0,0,38,33,1
25,25,14,2,0,0,0,38,36,1
26,26,14,13,0,0,0,38,37,1
27,27,8,1,0,0,0,38,33,1
28,28,14,13,0,0,3,38,37,1
29,29,14,1,0,0,0,38,20,1
30,30,14,9,0,0,14,38,35,1
31,31,9,1,1,0,1,36,38,1
32,32,13,2,0,0,0,38,33,1
33,33,13,1,1,0,0,37,38,1
34,34,14,20,0,0,25,38,20,1
35,35,13,1,0,0,0,38,36,1
36,36,13,2,0,0,13,38,36,1
37,37,13,1,0,0,0,38,37,1
38,38,13,1,1,0,0,37,38,1
39,39,12,1,0,0,1,36,37,1
40,40,14,1,0,0,0,38,24,1
41,41,11,1,0,0,0,38,36,1
42,42,4,1,0,0,0,38,37,1
43,43,14,20,0,0,0,38,23,1
44,44,11,1,0,0,2,38,37,1
45,45,14,3,0,0,3,38,34,1
46,46,13,1,0,0,0,38,37,1
47,47,14,3,0,0,0,38,32,1
48,48,10,1,0,0,1,38,35,1
49,49,13,2,0,0,0,38,37,1
50,50,12,1,0,0,1,38,37,1
51,51,10,5,0,0,0,38,37,1
52,52,11,0,1,0,8,36,38,1
53,53,14,7,0,0,0,38,37,1
54,54,13,2,0,0,0,38,37,1
55,55,14,11,0,0,0,38,18,1
56,56,11,2,0,0,0,38,37,1
57,57,13,2,0,0,0,38,37,1
58,58,13,2,0,0,0,38,37,1
59,59,14,33,0,0,15,38,22,1
60,60,11,1,0,0,2,38,32,1
61,61,14,33,0,0,0,38,-1,1
62,62,14,33,0,0,0,38,23,1
63,63,14,25,0,0,0,38,18,1
64,64,13,2,0,0,0,38,34,1
65,65,13,2,1,0,35,37,38,1
66,66,11,2,0,0,2,38,37,1
67,67,14,33,0,0,0,38,20,1
68,68,13,2,0,0,0,38,34,1
69,69,13,2,0,0,5,38,34,1
70,70,13,1,0,0,0,38,36,1
71,71,14,33,0,0,0,38,20,1
72,72,12,1,0,0,4,38,35,1
73,73,0,1,1,0,2,-1,38,1
74,74,14,33,0,0,0,38,21,1
75,75,14,33,0,0,0,38,18,1
76,76,11,2,0,0,0,38,37,1
77,77,14,33,0,0,2,38,21,1
78,78,14,15,0,0,4,38,36,1
79,79,11,1,0,0,1,38,32,1
80,80,13,2,1,0,0,37,38,1
81,81,13,3,1,0,1,37,38,1
82,82,10,3,0,0,3,36,37,1
83,83,14,15,0,0,1,38,37,1
84,84,13,26,2,19,0,37,38,1
85,85,14,27,0,0,0,38,30,1
86,86,12,0,0,0,0,38,36,1
87,87,11,1,0,0,0,38,32,1
88,88,14,33,0,0,0,38,-1,1
89,89,14,4,0,0,4,38,36,1
90,90,14,13,0,0,4,38,35,1
91,91,14,33,0,0,0,38,21,1
92,92,14,19,0,0,4,38,32,1
93,93,0,1,1,0,35,-1,38,1
94,94,13,2,0,0,0,38,35,1
95,95,14,33,0,0,0,38,-1,1
96,96,13,1,0,0,0,38,37,1
97,97,11,4,0,0,4,38,35,1
98,98,14,33,0,0,0,38,20,1
99,99,12,1,0,0,0,38,35,1
100,100,13,1,0,0,4,38,37,1
101,101,10,5,1,0,1,36,38,1
