,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,3,21,0,0,-1,460.5903999999996,40,39,1
1,1,0,0,1,0,-1,108.25108719999997,37,40,1
2,2,0,1,1,0,1,241.42287280000002,37,40,1
3,3,0,2,1,0,-1,303.12085840000003,38,40,1
4,4,1,1,1,0,3,184.95273280000004,38,40,1
5,5,0,2,1,0,4,275.70905760000005,38,40,1
6,6,1,1,1,0,-1,389.83917759999997,38,40,1
7,7,3,33,0,0,1,189.00080199999996,40,39,1
8,8,0,2,1,0,-1,280.3043976,38,40,1
9,9,1,2,1,0,-1,242.2267376,38,40,1
10,10,1,1,1,0,4,344.2772572,38,40,1
11,11,0,1,1,0,-1,471.70406160000016,39,40,1
12,12,2,1,1,0,1,305.9500087999997,39,40,1
13,13,0,1,1,0,0,426.1894011999999,37,40,1
14,14,2,0,1,0,21,341.1024415999997,39,40,1
15,15,3,15,0,0,14,313.5361839999988,40,39,1
16,16,3,33,0,0,3,328.0253215999994,40,39,1
17,17,1,1,1,0,3,356.8971784,39,40,1
18,18,2,4,1,0,25,366.01246480000003,39,40,1
19,19,3,33,0,0,-1,642.1840587999999,40,39,1
20,20,0,1,1,0,3,289.98969519999997,37,40,1
21,21,1,1,1,0,3,245.38848720000192,38,40,1
22,22,3,33,0,0,0,241.44705879999992,40,39,1
23,23,0,2,1,0,1,272.92627759999965,38,40,1
24,24,0,1,1,0,6,283.0687184,37,40,1
25,25,3,33,0,0,1,204.02642399999996,40,39,1
26,26,2,1,1,0,-1,250.60254399999997,39,40,1
27,27,3,0,0,0,0,380.6849711999999,40,39,1
28,28,0,3,1,0,0,324.1566735999999,37,40,1
29,29,3,15,0,0,0,308.0325624000001,40,39,1
30,30,2,1,1,0,15,355.2068271999999,39,40,1
31,31,2,2,1,0,2,515.0719504000001,39,40,1
32,32,2,2,1,0,5,555.7468531999999,39,40,1
33,33,1,18,2,9,21,237.09641440000013,39,40,1
34,34,2,1,1,0,9,318.43593399999986,39,40,1
