,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,0,1,0,-1,642.3390159999997,48,51,1
1,1,3,33,0,0,-1,197.18106319999995,51,50,1
2,2,0,1,1,0,1,343.12272320000005,48,51,1
3,3,1,1,0,0,1,369.7857032,49,50,1
4,4,0,2,1,0,3,335.4400264000001,48,51,1
5,5,3,20,0,0,4,355.02612720000013,51,50,1
6,6,3,33,0,0,-1,584.0088336000001,51,50,1
7,7,0,1,1,0,1,291.17024999999995,48,51,1
8,8,3,20,0,0,-1,359.6214672000001,51,50,1
9,9,0,2,1,0,1,351.26567680000005,49,51,1
10,10,2,1,1,0,0,433.3577424,50,51,1
11,11,2,1,1,0,-1,678.1020480000002,50,51,1
12,12,0,2,1,0,1,525.5727887999998,49,51,1
13,13,2,2,1,0,0,705.0757763999997,50,51,1
14,14,3,25,0,0,4,547.9790327999996,51,49,1
15,15,3,20,0,0,1,483.57421679999885,51,50,1
16,16,2,1,1,0,3,476.06766079999954,50,51,1
17,17,3,33,0,0,3,638.3358159999998,51,50,1
18,18,3,20,0,0,25,492.37102640000006,51,50,1
19,19,1,1,1,0,-1,974.1162812000001,49,51,1
20,20,1,1,1,0,0,423.4361448,49,51,1
21,21,0,1,1,0,3,360.62493600000175,48,51,1
22,22,1,1,1,0,0,363.20816759999997,49,51,1
23,23,0,0,0,0,0,386.51996879999973,48,50,1
24,24,2,2,1,0,6,474.76806639999984,50,51,1
25,25,0,1,1,0,1,269.6513264,48,51,1
26,26,0,3,1,0,0,394.98084320000004,48,51,1
27,27,3,33,0,0,4,613.8632536000002,51,50,1
28,28,3,25,0,0,2,500.90584879999994,51,50,1
29,29,1,3,0,0,3,453.24052479999995,49,50,1
30,30,0,2,1,0,15,546.5133055999997,48,51,1
31,31,3,20,0,0,2,790.7942408000002,51,50,1
32,32,2,1,1,0,25,880.4637523999997,50,51,1
33,33,0,4,1,0,5,333.6194600000001,49,51,1
34,34,0,1,1,0,9,473.1335931999998,48,51,1
35,35,1,3,0,0,3,453.774952,49,50,1
36,36,2,2,1,0,4,402.38476159999925,50,51,1
37,37,1,1,1,0,4,524.3058871999999,49,51,1
38,38,1,2,0,0,2,445.8374403999989,49,50,1
39,39,0,1,1,0,1,410.3082064,48,51,1
40,40,2,2,1,0,4,481.1826383999993,50,51,1
41,41,3,20,0,0,2,331.6470500000001,51,50,1
42,42,3,33,0,0,0,734.5788044000001,51,50,1
43,43,2,2,1,0,25,528.4428608000001,50,51,1
44,44,3,25,0,0,7,856.873562,51,50,1
45,45,2,18,2,15,3,588.6320847999991,50,51,1
46,46,3,25,0,0,4,362.98871440000005,51,50,1
47,47,2,26,2,32,7,880.930292,50,51,1
48,48,1,1,1,0,5,510.67221119999897,49,51,1
49,49,0,4,1,0,9,497.6137728000001,49,51,1
50,50,0,1,1,0,3,437.2623635999989,48,51,1
51,51,1,18,2,10,3,396.2615335999998,49,51,1
52,52,0,0,1,0,13,411.82730959999907,50,51,1
53,53,1,1,1,0,4,271.1720420000001,49,51,1
54,54,0,4,1,0,4,303.67580200000015,49,51,1
55,55,2,33,2,7,0,450.5338611999998,50,51,1
56,56,2,4,1,0,3,596.0849312000001,50,51,1
57,57,3,21,0,0,3,434.1251336,51,49,1
58,58,3,21,0,0,0,767.5060696,51,50,1
59,59,1,4,0,0,4,429.9354511999999,49,50,1
60,60,2,4,1,0,1,563.1393736000001,50,51,1
61,61,1,33,2,1,18,292.6553815999999,50,51,1
62,62,3,25,0,0,0,433.80565599999966,51,50,1
63,63,0,4,1,0,24,268.2081172000001,48,51,1
64,64,1,33,2,3,4,395.68807520000007,49,51,1
65,65,0,1,1,0,8,849.3851872,49,51,1
66,66,3,33,0,0,1,328.0639079999988,51,50,1
67,67,2,2,1,0,1,338.3371200000001,50,51,1
68,68,0,4,1,0,-1,282.32089839999855,48,51,1
69,69,0,2,1,0,2,778.1803244,48,51,1
70,70,2,4,1,0,20,415.0286464,50,51,1
71,71,3,29,0,0,7,542.3302952,51,48,1
72,72,3,33,0,0,4,481.04430560000185,51,50,1
73,73,3,33,0,0,1,674.8949844,51,50,1
74,74,1,3,0,0,3,321.8190271999991,49,50,1
75,75,2,33,2,24,9,400.38438480000104,50,51,1
76,76,0,3,0,0,3,468.3055671999987,48,50,1
77,77,2,15,1,0,1,407.31992880000394,50,51,1
78,78,1,1,1,0,4,331.7154936000002,49,51,1
79,79,2,26,2,7,2,264.99960799999997,50,51,1
80,80,2,26,2,6,3,564.6428531999998,50,51,1
81,81,3,21,0,0,3,716.2927984,51,49,1
82,82,2,15,1,0,7,514.8115755999999,50,51,1
83,83,1,2,1,0,2,598.7835884,49,51,1
84,84,3,33,0,0,11,331.48697759999993,51,50,1
