,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,3,1,0,-1,825.6718983999999,54,55,1
1,1,2,0,1,0,-1,220.03255199999995,54,55,1
2,2,0,0,0,0,0,391.00688880000007,52,54,1
3,3,1,1,1,0,1,404.6916056,53,55,1
4,4,0,2,1,0,3,364.1187288000001,52,55,1
5,5,2,1,1,0,4,388.00637920000014,54,55,1
6,6,2,1,1,0,-1,649.4509232000003,54,55,1
7,7,3,32,0,0,1,330.86698199999995,55,54,1
8,8,2,1,1,0,-1,392.6017192000001,54,55,1
9,9,3,32,0,0,1,377.33062320000005,55,54,1
10,10,1,3,1,0,0,482.59654639999997,53,55,1
11,11,0,2,1,0,-1,760.4118432000002,53,55,1
12,12,3,32,0,0,1,603.6139495999996,55,54,1
13,13,2,1,1,0,0,795.4465707999997,54,55,1
14,14,2,1,1,0,4,594.1711791999996,54,55,1
15,15,3,32,0,0,1,510.4172295999985,55,54,1
16,16,0,2,1,0,3,530.0425839999997,53,55,1
17,17,2,1,1,0,3,744.0309711999997,54,55,1
18,18,3,14,0,0,8,526.3204976000001,55,52,1
19,19,0,2,1,0,-1,1092.0891396000002,53,55,1
20,20,1,1,1,0,0,467.94005280000005,53,55,1
21,21,0,1,1,0,3,421.87022640000174,52,55,1
22,22,1,1,1,0,0,400.09276279999995,53,55,1
23,23,3,14,0,0,8,500.0653991999997,55,53,1
24,24,2,2,1,0,6,530.4646991999999,54,55,1
25,25,0,0,1,0,7,295.73673360000004,52,55,1
26,26,1,2,1,0,0,560.0881568000001,54,55,1
27,27,3,32,0,0,4,660.6349744000004,55,54,1
28,28,2,1,1,0,2,581.5940144000001,54,55,1
29,29,3,32,0,0,3,569.0698919999999,55,54,1
30,30,3,32,0,0,15,601.6741767999997,55,54,1
31,31,3,32,0,0,2,887.4185896000004,55,54,1
32,32,0,4,1,0,25,1041.4045131999999,53,55,1
33,33,3,1,0,0,5,357.35521120000016,55,54,1
34,34,0,1,1,0,9,508.2267563999998,52,55,1
35,35,1,1,0,0,1,523.942152,53,54,1
36,36,2,4,1,0,4,424.1244727999989,54,55,1
37,37,1,1,1,0,4,589.6041951999999,53,55,1
38,38,1,4,1,0,2,509.2988355999989,53,55,1
