,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,2,0,1,0,-1,488.6290351999996,40,41,1
1,1,3,21,0,0,-1,121.27282959999997,41,40,1
2,2,3,20,0,0,1,258.7082456,41,40,1
3,3,3,33,0,0,-1,309.1752536,41,40,1
4,4,0,1,1,0,3,196.38809600000005,38,41,1
5,5,3,33,0,0,4,277.31578640000004,41,40,1
6,6,0,1,1,0,-1,402.29402239999996,38,41,1
7,7,2,1,1,0,1,198.30779719999995,40,41,1
8,8,3,33,0,0,-1,281.9111264,41,40,1
9,9,0,0,1,0,-1,248.9659024,38,41,1
10,10,0,1,1,0,4,355.7126204,38,41,1
11,11,3,20,0,0,-1,487.04988400000013,41,40,1
12,12,0,2,1,0,1,338.4208535999997,39,41,1
13,13,3,20,0,0,0,454.2280363999999,41,40,1
14,14,1,0,1,0,21,361.0291479999997,39,41,1
15,15,2,1,1,0,14,324.8230951999988,40,41,1
16,16,2,1,1,0,3,344.56031679999944,40,41,1
17,17,0,1,1,0,3,377.08553839999996,39,41,1
18,18,1,1,1,0,25,382.3591984,39,41,1
19,19,2,1,1,0,-1,666.5032763999999,40,41,1
20,20,3,20,0,0,3,298.9966728,41,40,1
21,21,0,1,1,0,3,255.8105960000019,38,41,1
22,22,2,1,1,0,0,250.7540539999999,40,41,1
23,23,3,33,0,0,1,289.4612727999997,41,40,1
24,24,3,20,0,0,6,302.3543568,41,40,1
25,25,2,2,1,0,1,211.73936719999998,40,41,1
26,26,0,2,1,0,-1,266.30309439999996,39,41,1
27,27,0,3,1,0,0,420.27395039999993,40,41,1
28,28,3,21,0,0,0,339.22438479999994,41,40,1
29,29,2,1,1,0,0,314.5816864000001,40,41,1
30,30,0,2,1,0,15,378.0775535999999,39,41,1
31,31,1,1,1,0,2,533.3878136000001,39,41,1
32,32,1,1,1,0,5,578.3660451999999,39,41,1
33,33,0,21,0,0,21,237.09641440000013,39,40,1
34,34,0,2,1,0,9,334.93801399999984,39,41,1
35,35,3,29,0,0,0,326.752304,41,40,1
36,36,3,15,0,0,4,273.6707615999994,41,40,1
37,37,1,4,0,0,4,324.1686832,39,40,1
38,38,3,15,0,0,2,332.86913799999894,41,40,1
39,39,2,18,2,10,1,260.65691440000006,40,41,1
40,40,0,1,1,0,4,431.4382079999996,39,41,1
41,41,1,1,1,0,13,233.03277720000006,39,41,1
42,42,2,1,1,0,3,467.62941559999985,40,41,1
43,43,2,2,1,0,25,402.84824320000007,40,41,1
44,44,0,1,1,0,7,535.9632611999999,38,41,1
45,45,2,0,1,0,9,530.6251607999999,40,41,1
46,46,0,4,0,0,4,217.79643120000003,39,40,1
47,47,2,1,1,0,0,676.5063279999999,40,41,1
48,48,3,21,0,0,3,391.434563999999,41,40,1
49,49,2,1,1,0,9,346.6862384000001,40,41,1
50,50,3,15,0,0,3,282.706373199999,41,40,1
51,51,2,1,1,0,0,273.64474079999974,40,41,1
52,52,0,1,1,0,1,302.0866983999997,38,41,1
53,53,1,18,2,16,4,211.81192520000002,40,41,1
54,54,1,1,1,0,4,235.42157559999998,39,41,1
55,55,2,0,1,0,3,310.43403759999984,40,41,1
56,56,2,1,1,0,3,458.6978871999999,40,41,1
57,57,0,3,1,0,3,329.6199296000001,38,41,1
58,58,3,20,0,0,11,575.0793067999999,41,40,1
59,59,0,2,1,0,0,333.6946312,38,41,1
60,60,3,14,0,0,8,319.11308640000004,41,38,1
61,61,2,1,1,0,0,206.9607695999999,40,41,1
62,62,3,25,0,0,4,306.9248991999997,41,40,1
63,63,3,30,0,0,24,202.93482920000005,41,40,1
64,64,3,21,0,0,3,308.60646560000004,41,39,1
65,65,1,26,2,13,8,378.74619920000004,39,40,1
66,66,3,30,0,0,13,256.0736951999991,41,40,1
67,67,0,1,1,0,1,199.3850472,39,41,1
68,68,3,30,0,0,-1,203.3916943999988,41,40,1
69,69,2,4,1,0,2,575.3947811999999,40,41,1
70,70,3,30,0,0,20,265.878644,41,40,1
71,71,0,3,1,0,3,259.0966672,38,41,1
72,72,3,20,0,0,4,309.1528468000009,41,40,1
73,73,2,5,1,0,-1,459.40700959999987,40,41,1
74,74,0,4,1,0,1,240.6276815999994,38,41,1
75,75,0,1,1,0,2,297.337346400001,38,41,1
76,76,2,18,2,30,14,355.24507999999867,40,41,1
77,77,2,1,1,0,1,260.82616080000395,40,41,1
78,78,0,4,0,0,4,253.32294080000003,38,40,1
79,79,2,1,1,0,1,157.98461999999995,40,41,1
80,80,2,1,1,0,35,470.8003391999998,40,41,1
81,81,1,7,0,0,7,449.33306799999997,38,39,1
82,82,0,2,1,0,7,386.3740187999999,39,41,1
83,83,3,24,0,0,9,390.03694679999995,41,40,1
84,84,0,4,1,0,11,231.21432359999994,38,41,1
85,85,0,4,1,0,15,767.4021531999999,39,41,1
86,86,3,33,0,0,13,266.61056239999976,41,40,1
87,87,3,21,0,0,3,439.50888159999965,41,40,1
88,88,0,4,1,0,14,321.7294000000001,38,41,1
89,89,0,8,0,0,8,433.92135959999996,38,39,1
90,90,2,2,1,0,1,566.6437304,40,41,1
91,91,4,0,0,0,0,507.8643,38,39,1
92,92,2,18,2,16,3,572.9894140000001,40,41,1
93,93,3,27,0,0,3,256.4683440000001,41,40,1
94,94,0,4,1,0,0,258.312596,39,41,1
95,95,2,2,1,0,20,165.24564640000003,40,41,1
96,96,0,0,1,0,4,291.1515684000001,38,41,1
97,97,3,21,0,0,8,559.117380800002,41,40,1
98,98,2,1,1,0,1,218.37661720000008,40,41,1
99,99,2,3,1,0,3,240.68533880000004,40,41,1
100,100,2,2,1,0,35,348.324548,40,41,1
101,101,3,24,0,0,36,204.27740239999991,41,40,1
102,102,3,20,0,0,2,306.3040696000001,41,40,1
103,103,3,24,0,0,1,333.55774399999996,41,40,1
104,104,0,7,1,0,9,224.81548639999997,39,41,1
105,105,2,4,1,0,11,260.0827888,39,41,1
106,106,2,7,1,0,8,564.6155535999997,40,41,1
107,107,1,16,1,0,16,383.2229444,35,41,1
108,108,1,1,1,0,11,174.12402119999996,39,41,1
109,109,3,27,0,0,1,284.6296327999999,41,40,1
110,110,2,2,1,0,2,418.4563308,40,41,1
111,111,0,1,1,0,15,233.15326240000007,38,41,1
112,112,0,4,1,0,7,332.94736720000003,39,41,1
113,113,3,34,0,0,1,540.2614192,41,40,1
114,114,3,21,0,0,3,1208.787924,41,40,1
115,115,3,0,0,0,10,270.0256256,41,40,1
116,116,0,1,1,0,13,289.20818160000005,39,41,1
117,117,0,4,1,0,2,511.6612239999999,38,41,1
118,118,3,24,0,0,9,544.1515843999998,41,39,1
119,119,2,2,1,0,2,333.4285296,40,41,1
120,120,3,29,0,0,2,491.7524208,41,40,1
121,121,0,5,1,0,3,585.6351336000001,38,40,1
122,122,3,33,0,0,3,539.2174180000001,41,40,1
123,123,3,33,0,0,4,248.91169240000002,41,40,1
124,124,0,3,1,0,3,296.8626335999999,38,41,1
125,125,0,4,1,0,28,154.29183480000003,39,41,1
126,126,2,7,1,0,2,295.9272192,40,41,1
127,127,3,30,0,0,4,207.24799919999998,41,39,1
128,128,0,14,0,0,14,329.70155039999935,38,39,1
129,129,2,2,1,0,1,593.9513367999998,40,41,1
130,130,0,0,1,0,13,236.28176319999997,39,41,1
131,131,3,18,0,0,1,499.35811159999986,41,40,1
132,132,2,2,1,0,1,402.4140628,40,41,1
133,133,0,5,1,0,4,1258.3587711999999,39,41,1
134,134,0,1,1,0,25,693.1363436000004,39,41,1
135,135,3,0,0,0,11,104.26123120000001,41,40,1
136,136,3,33,0,0,2,309.9046699999991,41,40,1
137,137,0,9,1,0,9,252.7224052,39,41,1
138,138,0,6,1,0,35,510.1363939999999,39,41,1
139,139,2,26,2,2,3,471.5863008,40,41,1
140,140,0,6,1,0,1,494.0633792,39,41,1
141,141,3,14,0,0,14,256.8605463999994,41,38,1
142,142,3,21,0,0,3,321.3323048,41,39,1
143,143,3,33,0,0,2,226.41270759999998,41,40,1
144,144,2,18,2,7,2,477.8231195999999,40,41,1
145,145,3,16,2,4,16,340.02747120000004,40,41,1
146,146,3,24,0,0,9,224.10831000000002,41,39,1
147,147,0,7,1,0,34,482.5620743999999,39,41,1
148,148,3,20,0,0,1,336.6543304,41,39,1
149,149,3,33,0,0,2,344.5702136,41,40,1
150,150,1,18,2,10,9,289.77274399999993,39,41,1
151,151,1,18,2,15,3,650.4496104,39,41,1
152,152,3,21,0,0,1,567.2527172,41,40,1
153,153,3,14,0,0,8,323.87756160000004,41,38,1
154,154,3,21,0,0,9,233.67690319999997,41,40,1
155,155,2,18,2,6,1,492.65024959999977,40,41,1
156,156,2,26,2,16,8,270.20710399999905,40,41,1
157,157,0,7,1,0,9,358.3713568,39,41,1
158,158,0,3,0,0,3,794.8141207999997,39,40,1
159,159,0,7,1,0,4,538.0677768,39,41,1
160,160,0,3,1,0,9,295.316064,38,41,1
161,161,3,15,0,0,1,243.0916512,41,40,1
162,162,0,3,0,0,3,254.0204984,38,40,1
163,163,3,26,0,0,7,408.58371679999993,41,39,1
164,164,0,11,1,0,1,347.44584559999805,39,41,1
165,165,1,3,0,0,3,302.315214400003,39,40,1
166,166,0,13,1,0,4,266.960008400003,39,41,1
167,167,3,33,0,0,2,617.0534703999999,41,39,1
168,168,2,1,1,0,12,317.701624800004,40,41,1
169,169,3,21,0,0,9,214.8510768,41,40,1
170,170,0,23,1,0,-1,172.961981199999,32,33,1
171,171,1,2,1,0,8,462.45055360000003,39,41,1
172,172,1,1,1,0,1,372.3146135999999,39,41,1
173,173,1,1,0,0,1,459.32171919999985,38,39,1
174,174,3,23,0,0,4,196.40266319999995,41,40,1
175,175,3,23,0,0,7,360.3343148,41,40,1
176,176,2,18,2,19,3,663.0512391999999,40,41,1
177,177,3,26,0,0,7,610.1030255999992,41,40,1
178,178,2,2,1,0,3,226.45590879999997,40,41,1
179,179,0,15,1,0,1,220.115396,39,41,1
180,180,3,15,0,0,1,249.47975759999966,41,40,1
181,181,3,17,0,0,17,242.5117432,41,38,1
182,182,3,29,0,0,9,339.9123792,41,40,1
