,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,2,0,1,0,2,906.1989351999999,60,61,1
1,1,2,0,1,0,-1,309.4712679999999,60,61,1
2,2,3,25,0,0,4,473.0094384,61,59,1
3,3,3,0,0,0,1,437.6500624,61,60,1
4,4,0,2,1,0,3,442.7909496,59,61,1
5,5,2,1,1,0,4,448.1614648000002,60,61,1
6,6,3,6,0,0,-1,726.2152856000005,61,60,1
7,7,0,2,1,0,1,389.77940759999996,59,61,1
8,8,3,6,0,0,-1,444.07208480000014,61,60,1
9,9,3,27,0,0,1,445.4725376000002,61,60,1
10,10,1,0,1,0,0,523.1387875999999,59,61,1
11,11,1,1,1,0,-1,852.6304480000003,59,61,1
12,12,0,3,1,0,3,683.3177727999995,58,61,1
13,13,3,20,0,0,0,919.6561923999997,61,60,1
14,14,2,1,1,0,4,666.7639847999998,60,61,1
15,15,3,21,0,0,1,661.1629519999988,61,60,1
16,16,2,6,1,0,3,587.7186879999998,60,61,1
17,17,2,33,2,3,15,910.6199135999997,60,61,1
18,18,1,26,2,12,7,758.4469391999997,59,60,1
19,19,2,1,1,0,-1,1218.6896724000003,60,61,1
20,20,3,21,0,0,3,533.4870040000001,61,60,1
21,21,2,18,2,10,1,478.9960016000017,60,61,1
22,22,3,20,0,0,0,448.28495239999995,61,60,1
23,23,3,20,0,0,2,678.5079279999999,61,60,1
24,24,0,1,1,0,6,597.8274352,58,61,1
25,25,0,2,1,0,7,352.8216984000001,59,61,1
26,26,0,4,1,0,0,619.3782176,59,61,1
27,27,1,26,2,2,9,711.8878328000005,59,60,1
28,28,2,1,1,0,2,712.7784336000003,60,61,1
29,29,0,4,1,0,3,638.4090967999998,59,61,1
30,30,1,1,0,0,1,632.2019127999997,59,60,1
31,31,3,20,0,0,2,1059.8029424000006,61,60,1
32,32,0,3,1,0,24,1192.6193884000002,58,61,1
33,33,1,2,0,0,2,428.8068824000002,59,60,1
34,34,2,1,1,0,9,555.6964795999997,60,61,1
35,35,2,1,1,0,1,565.5118812,60,61,1
36,36,3,27,0,0,4,486.5068943999989,61,60,1
37,37,2,1,1,0,4,700.1701327999999,60,61,1
38,38,3,20,0,0,2,635.135869199999,61,60,1
39,39,3,25,0,0,1,579.980836,61,60,1
40,40,0,1,1,0,4,528.6294543999984,58,61,1
41,41,2,1,1,0,21,424.5178984,60,61,1
42,42,0,0,1,0,7,970.7517028000001,58,61,1
43,43,0,2,1,0,25,658.7374576,58,61,1
44,44,2,15,1,0,7,1167.6416444,60,61,1
45,45,2,1,1,0,3,781.0602375999993,60,61,1
46,46,3,25,0,0,4,588.0108103999999,61,60,1
47,47,0,1,1,0,13,1064.0218704000001,58,61,1
48,48,2,20,1,0,24,644.8256703999989,60,61,1
49,49,0,4,1,0,9,595.0544408000001,59,61,1
50,50,2,2,1,0,3,531.5428387999988,60,61,1
51,51,3,20,0,0,2,499.00054799999975,61,60,1
52,52,3,14,0,0,8,910.6280311999994,61,60,1
53,53,0,1,1,0,4,319.17485800000014,60,61,1
54,54,2,2,1,0,4,366.4311884000002,60,61,1
55,55,3,21,0,0,3,537.101004,61,59,1
56,56,1,1,1,0,1,723.7852876000005,59,61,1
57,57,2,4,1,0,3,624.3598663999999,60,61,1
58,58,0,4,0,0,4,843.1937936000002,59,60,1
59,59,0,4,1,0,4,609.4696303999999,59,61,1
60,60,0,8,0,0,8,668.7614704000001,58,59,1
61,61,1,3,1,0,18,368.44641040000005,59,61,1
62,62,2,2,1,0,0,556.1730271999995,60,61,1
63,63,3,23,0,0,24,327.5360972000001,61,60,1
64,64,0,4,1,0,4,538.8078128000001,59,61,1
65,65,1,2,1,0,8,964.8590479999999,59,61,1
66,66,0,4,1,0,1,476.2624831999987,59,61,1
67,67,0,4,1,0,1,424.38668240000015,60,61,1
68,68,0,2,1,0,10,421.1945751999985,58,61,1
69,69,0,4,1,0,2,1029.287494,59,61,1
70,70,3,32,0,0,3,607.0557007999998,61,60,1
71,71,3,25,0,0,7,672.1772007999999,61,60,1
72,72,3,30,0,0,4,593.2740176000019,61,60,1
73,73,1,1,1,0,5,972.2976052000002,60,61,1
74,74,1,4,1,0,15,528.2151231999986,60,61,1
75,75,2,4,1,0,1,493.4527244000021,60,61,1
76,76,3,32,0,0,3,827.0171959999989,61,60,1
77,77,0,4,1,0,1,578.386005600004,59,61,1
78,78,0,1,1,0,3,473.5489808000002,60,61,1
79,79,2,0,1,0,9,349.56820880000004,60,61,1
80,80,3,14,0,0,8,702.0858308000002,61,60,1
81,81,3,32,0,0,4,1118.0273736000001,61,60,1
82,82,0,6,1,0,1,665.9467204000001,58,60,1
83,83,1,2,1,0,3,737.5496236000001,59,61,1
84,84,3,29,0,0,11,426.66939599999995,61,60,1
85,85,1,26,2,14,8,1327.4952027999993,60,61,1
86,86,3,30,0,0,13,693.4837879999997,61,60,1
87,87,3,0,0,0,9,902.6088431999999,61,60,1
88,88,2,5,1,0,3,638.0872840000001,60,61,1
89,89,3,21,0,0,3,815.3833964000003,61,60,1
90,90,0,5,1,0,1,832.3025320000007,59,61,1
91,91,3,24,0,0,4,843.4717936000003,61,60,1
92,92,2,18,2,7,2,864.088774,60,61,1
93,93,0,1,1,0,1,519.2683048,58,61,1
94,94,0,1,1,0,9,537.9196584000001,60,61,1
95,95,2,26,2,14,3,396.48087560000005,60,61,1
96,96,3,30,0,0,1,515.2632144,61,60,1
97,97,3,18,0,0,4,844.3417112000031,61,59,1
98,98,2,3,1,0,8,550.0425156000002,60,61,1
99,99,1,3,0,0,3,520.0743936,59,60,1
100,100,2,2,1,0,11,732.3150503999998,60,61,1
101,101,0,8,1,0,14,669.8199831999997,60,61,1
102,102,2,3,1,0,24,573.1975247999999,60,61,1
103,103,3,30,0,0,4,1002.7634584,61,60,1
104,104,3,25,0,0,15,389.0220800000001,61,59,1
105,105,2,26,2,5,3,537.9643608000002,60,61,1
106,106,3,23,0,0,2,817.7383343999994,61,58,1
107,107,3,30,0,0,1,741.7942387999999,61,60,1
108,108,2,4,1,0,3,712.9495147999996,60,61,1
109,109,2,3,1,0,10,440.8141472,60,61,1
110,110,2,26,2,2,3,612.1157456,60,61,1
111,111,3,23,0,0,9,410.70418960000006,61,59,1
112,112,3,21,0,0,9,684.3482631999999,61,60,1
113,113,1,4,1,0,4,900.5676560000003,60,61,1
114,114,1,6,1,0,1,2345.2842832,59,61,1
115,115,2,7,1,0,2,411.7275632,60,61,1
116,116,3,23,0,0,13,509.45746240000005,61,60,1
117,117,2,7,1,0,1,784.3769444000005,60,61,1
118,118,2,3,1,0,8,831.2765451999998,60,61,1
119,119,0,1,1,0,1,1070.748692,60,61,1
120,120,1,1,0,0,1,757.3885376000002,59,60,1
121,121,2,3,1,0,3,1222.9095456000007,60,61,1
122,122,2,11,2,16,4,1308.8835475999995,60,61,1
123,123,1,14,0,0,14,492.5001852000001,59,60,1
124,124,0,3,1,0,3,634.0988735999996,60,61,1
125,125,3,21,0,0,3,540.3052875999999,61,60,1
126,126,3,21,0,0,10,639.1586959999998,61,60,1
127,127,3,29,0,0,1,480.2749128,61,60,1
128,128,0,5,1,0,3,741.0471415999996,58,60,1
129,129,0,8,1,0,9,1230.0559804000002,60,61,1
130,130,1,1,1,0,4,408.6971408000001,59,61,1
131,131,0,20,1,0,1,990.0437908,60,61,1
132,132,0,9,0,0,9,534.3784944,58,60,1
133,133,1,0,0,0,0,2133.4571792000006,59,60,1
134,134,3,0,0,0,14,923.3042196000001,61,60,1
135,135,1,2,1,0,4,251.7103184,59,61,1
136,136,3,14,0,0,14,548.913001599999,61,59,1
137,137,0,9,1,0,3,511.9843156,59,61,1
138,138,3,17,0,0,17,1382.3254764000003,61,59,1
139,139,0,24,0,0,24,971.8297312000002,58,59,1
140,140,2,4,1,0,4,768.9120823999999,60,61,1
141,141,0,5,1,0,11,620.5814015999993,59,60,1
142,142,3,24,0,0,4,547.7528520000003,61,60,1
143,143,0,14,0,0,14,483.51188919999987,58,59,1
144,144,1,18,2,16,1,1115.2436484000002,59,60,1
145,145,0,5,1,0,1,651.7427552,56,58,1
146,146,1,26,2,19,14,644.9493803999999,57,58,1
147,147,0,4,0,0,4,784.1839568000001,58,60,1
148,148,2,33,2,8,7,617.708216,60,61,1
149,149,0,6,1,0,2,1048.6939512000004,58,60,1
150,150,2,15,1,0,4,495.0163631999999,60,61,1
151,151,3,29,0,0,6,1163.6775312,61,60,1
152,152,1,1,0,0,1,937.1852043999999,59,60,1
153,153,1,3,1,0,11,1067.7913280000002,59,61,1
154,154,3,24,0,0,10,642.5152680000001,61,59,1
155,155,2,4,1,0,1,888.9976296000003,60,61,1
156,156,2,0,1,0,8,667.4545367999991,60,61,1
157,157,3,0,0,0,3,786.3047632000003,61,59,1
158,158,0,9,1,0,3,1184.7916312,60,61,1
159,159,3,21,0,0,9,844.699664,61,60,1
160,160,0,7,1,0,2,667.7528863999997,59,61,1
161,161,3,21,0,0,1,573.2120920000001,61,59,1
162,162,0,9,1,0,14,696.0070271999999,59,61,1
163,163,0,7,1,0,4,1103.1771696000005,60,61,1
164,164,3,29,0,0,1,534.2237595999991,61,60,1
165,165,1,20,0,0,20,643.933902000005,59,60,1
166,166,0,9,0,0,9,582.7054028000031,59,60,1
167,167,0,11,0,0,11,873.3496767999998,59,60,1
168,168,2,9,1,0,9,509.02111360000606,60,61,1
169,169,0,30,1,0,7,636.3894823999999,60,61,1
