,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,2,0,1,0,-1,397.94443439999964,37,38,1
1,1,2,1,1,0,-1,96.17465599999997,37,38,1
2,2,2,2,1,0,1,224.4982328,37,38,1
3,3,3,15,0,0,-1,271.6907344,38,37,1
4,4,3,21,0,0,3,173.81605280000002,38,37,1
5,5,3,15,0,0,4,246.53006639999998,38,37,1
6,6,3,20,0,0,-1,369.5445104,38,37,1
7,7,2,1,1,0,1,163.1917268,37,38,1
8,8,3,20,0,0,-1,246.42198,38,37,1
9,9,3,33,0,0,-1,230.90190719999998,38,37,1
10,10,3,20,0,0,4,305.7500156,38,37,1
11,11,0,0,1,0,-1,393.5059976000001,35,38,1
12,12,0,1,0,0,1,261.9162543999997,35,37,1
13,13,2,4,1,0,0,381.9343587999999,37,38,1
14,14,0,2,1,0,21,308.0324511999996,36,38,1
15,15,3,20,0,0,14,298.1019575999994,38,37,1
16,16,2,1,1,0,3,295.7897759999994,37,38,1
17,17,0,0,1,0,3,321.14838,35,38,1
18,18,0,1,1,0,25,345.2731088,35,38,1
19,19,2,1,1,0,-1,571.3383163999998,37,38,1
20,20,2,2,1,0,3,266.2251432,37,38,1
21,21,3,20,0,0,3,220.47412720000193,38,37,1
22,22,2,1,1,0,0,215.63798359999996,37,38,1
23,23,3,33,0,0,1,240.69073199999966,38,37,1
24,24,2,2,1,0,6,261.8057216,37,38,1
25,25,2,1,1,0,1,189.59855759999996,37,38,1
26,26,0,2,1,0,-1,217.53255359999997,36,38,1
27,27,1,0,0,0,0,359.4865815999999,36,37,1
28,28,2,33,2,7,0,313.23694479999995,37,38,1
29,29,1,0,0,0,0,279.73305200000004,36,37,1
30,30,0,2,1,0,15,331.14937439999994,36,38,1
31,31,0,2,1,0,2,488.2480640000001,36,38,1
32,32,0,2,1,0,5,523.9867988,36,38,1
33,33,0,1,1,0,2,229.24613920000013,35,38,1
34,34,0,4,1,0,9,287.4118011999999,36,38,1
35,35,3,0,0,0,0,266.77969759999996,38,37,1
36,36,3,33,0,0,4,230.23637519999943,38,37,1
37,37,0,0,1,0,0,319.3796328,35,38,1
38,38,3,15,0,0,2,284.719315599999,38,37,1
39,39,1,3,0,0,3,238.36187040000004,36,37,1
40,40,0,1,1,0,4,421.0892687999999,35,38,1
41,41,0,3,1,0,13,217.18010520000004,37,38,1
42,42,2,1,1,0,3,370.14004199999994,37,38,1
43,43,1,25,0,0,25,365.3521592000001,36,37,1
44,44,3,15,0,0,7,473.6909275999999,38,37,1
45,45,1,26,2,1,9,478.09394719999995,36,37,1
46,46,0,3,0,0,3,184.40763040000002,35,37,1
47,47,2,1,1,0,0,560.58422,37,38,1
48,48,0,3,0,0,3,334.674859199999,35,36,1
49,49,2,1,1,0,9,299.05182800000006,37,38,1
50,50,3,23,0,0,3,233.96874759999906,38,37,1
51,51,1,1,1,0,0,259.60518479999973,36,38,1
52,52,3,15,0,0,1,273.1536815999997,38,37,1
53,53,1,3,0,0,3,120.17189400000001,36,37,1
54,54,0,1,1,0,4,221.51012200000002,35,38,1
55,55,1,18,2,10,3,307.15374879999985,36,38,1
56,56,1,1,1,0,3,429.45073039999994,36,38,1
