,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,3,0,0,0,2,1031.0451768,66,65,1
1,1,0,1,0,0,1,353.6094391999999,64,65,1
2,2,0,1,1,0,0,517.344656,65,66,1
3,3,2,26,2,4,12,500.4871808,65,66,1
4,4,2,1,1,0,3,502.4182799999999,65,66,1
5,5,3,32,0,0,4,502.8345016000003,66,65,1
6,6,2,2,1,0,-1,779.8923040000006,65,66,1
7,7,2,2,1,0,1,421.760194,65,66,1
8,8,2,26,2,5,3,481.1519472000001,65,66,1
9,9,2,4,1,0,1,482.2008968000002,65,66,1
10,10,0,0,1,0,0,544.0860319999999,63,66,1
11,11,3,32,0,0,-1,928.2569008000004,66,65,1
12,12,3,0,0,0,3,712.9223263999994,66,65,1
13,13,0,2,1,0,0,1062.3976275999999,64,66,1
14,14,0,1,1,0,4,732.3474095999999,63,66,1
15,15,2,1,1,0,1,703.2411431999989,65,66,1
16,16,1,12,0,0,12,656.6285495999999,64,65,1
17,17,1,1,1,0,15,986.6752647999998,64,66,1
18,18,0,1,1,0,7,800.8473879999998,63,66,1
19,19,3,32,0,0,-1,1372.6570812000004,66,65,1
20,20,3,32,0,0,1,628.9140624000001,66,64,1
21,21,1,1,1,0,1,518.1574168000017,64,66,1
22,22,2,2,1,0,0,494.10958279999994,65,66,1
23,23,1,1,1,0,2,725.1584407999997,64,66,1
24,24,2,4,1,0,6,671.5971816000001,65,66,1
25,25,3,32,0,0,7,375.4465616000002,66,65,1
26,26,2,0,1,0,0,700.4500232,62,66,1
27,27,0,1,1,0,1,755.1677624000006,63,66,1
28,28,0,1,1,0,2,780.4454128000006,63,66,1
29,29,2,5,1,0,3,696.7855383999997,65,66,1
30,30,0,1,1,0,1,704.8199607999998,63,66,1
31,31,2,4,1,0,2,1183.6260328000005,65,66,1
32,32,3,32,0,0,1,1254.9814604,66,65,1
33,33,0,4,1,0,2,462.9595160000001,65,66,1
34,34,0,0,1,0,3,601.8602699999997,63,66,1
35,35,3,15,0,0,1,604.3796727999998,66,65,1
36,36,0,1,1,0,4,525.3835263999985,65,66,1
37,37,3,15,0,0,4,800.6129783999999,66,65,1
38,38,1,6,1,0,2,720.0573075999988,65,66,1
39,39,1,1,1,0,1,640.6049632,64,66,1
40,40,3,20,0,0,4,554.5164807999985,66,65,1
41,41,3,15,0,0,21,524.9607439999999,66,65,1
42,42,0,2,1,0,7,1148.5666188000002,64,66,1
43,43,3,0,0,0,25,756.0921679999999,66,64,1
44,44,1,9,0,0,9,1245.6425508,64,65,1
45,45,1,2,0,0,2,841.0238367999993,64,65,1
46,46,0,2,1,0,4,671.4870935999995,64,66,1
47,47,3,25,0,0,13,1218.9453768000003,66,65,1
48,48,3,20,0,0,24,753.0209351999988,66,65,1
49,49,2,7,1,0,9,651.5093463999999,65,66,1
50,50,0,4,1,0,3,604.0104331999988,64,66,1
51,51,3,25,0,0,2,552.3541967999992,66,65,1
52,52,0,3,1,0,3,1107.4233415999995,63,66,1
53,53,0,2,1,0,4,403.5536404000001,64,66,1
54,54,1,3,0,0,3,381.7959704000002,64,65,1
55,55,3,34,0,0,8,636.6495792000002,66,65,1
56,56,3,25,0,0,1,786.3817692000007,66,65,1
57,57,3,20,0,0,3,720.5345223999998,66,65,1
58,58,1,0,1,0,4,998.8830232000001,65,66,1
59,59,2,33,2,7,0,702.060088,65,66,1
60,60,0,8,1,0,8,1036.1031088000002,65,66,1
61,61,3,25,0,0,4,454.46872880000006,66,64,1
62,62,0,1,1,0,0,587.8807063999993,64,66,1
63,63,0,4,1,0,24,367.40151960000014,64,66,1
64,64,2,1,1,0,4,599.5243472000001,65,66,1
65,65,2,5,1,0,8,1055.0833919999998,65,66,1
66,66,3,6,0,0,1,523.4264063999988,66,64,1
67,67,3,29,0,0,1,462.0375568000002,66,64,1
68,68,3,21,0,0,10,515.2304103999985,66,65,1
69,69,2,7,1,0,2,1161.4429116,65,66,1
70,70,1,1,1,0,3,667.5680719999998,64,66,1
