,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,2,26,2,7,2,877.7852224,56,57,1
1,1,0,0,1,0,-1,237.78007199999996,54,57,1
2,2,0,3,1,0,0,420.51158480000004,56,57,1
3,3,3,32,0,0,1,420.3591296,57,56,1
4,4,2,1,1,0,3,380.58411280000007,56,57,1
5,5,3,32,0,0,4,410.85786800000017,57,56,1
6,6,3,32,0,0,-1,683.8569816000004,57,56,1
7,7,1,1,1,0,1,347.1241996,55,57,1
8,8,3,32,0,0,-1,415.45320800000013,57,56,1
9,9,0,2,1,0,1,400.1821120000001,55,57,1
10,10,3,0,0,0,0,493.74406839999995,57,56,1
11,11,2,1,1,0,-1,788.9686704000003,56,57,1
12,12,0,2,1,0,1,649.1175455999995,55,57,1
13,13,3,15,0,0,0,859.6644595999996,57,56,1
14,14,3,15,0,0,4,621.1586407999997,57,56,1
15,15,1,0,1,0,1,531.2660063999986,55,57,1
16,16,2,2,1,0,3,552.1484767999997,56,57,1
17,17,3,15,0,0,3,808.2488599999997,57,56,1
18,18,3,14,0,0,8,628.6709791999999,57,56,1
19,19,2,2,1,0,-1,1132.6987124000002,56,57,1
20,20,3,32,0,0,0,489.89126640000006,57,56,1
21,21,2,26,2,5,3,436.3091016000017,56,57,1
22,22,3,32,0,0,0,413.63636679999996,57,56,1
23,23,3,34,0,0,8,635.9141023999998,57,56,1
24,24,0,2,1,0,6,542.6029576,54,57,1
25,25,1,1,1,0,7,325.12722720000005,56,57,1
26,26,3,5,0,0,0,574.0216280000001,57,56,1
27,27,1,1,1,0,4,681.4410504000004,55,57,1
28,28,3,25,0,0,2,628.7210192000002,57,56,1
29,29,1,1,1,0,3,593.5660287999998,55,57,1
30,30,1,3,0,0,3,609.9068687999998,55,56,1
31,31,1,1,1,0,2,928.6170776000004,55,57,1
32,32,0,1,1,0,25,1137.7179468000002,56,57,1
33,33,1,3,0,0,3,361.06784560000017,55,56,1
34,34,2,4,1,0,9,518.8118843999997,56,57,1
35,35,3,25,0,0,1,537.7523024,57,56,1
36,36,0,1,1,0,4,439.8484863999989,54,57,1
37,37,3,25,0,0,4,622.1488767999999,57,56,1
38,38,3,5,0,0,2,537.8398723999989,57,56,1
39,39,0,1,1,0,1,519.5354071999999,55,57,1
40,40,0,1,1,0,4,508.84219279999866,54,57,1
41,41,3,0,0,0,21,375.289158,57,56,1
42,42,0,1,1,0,0,901.2243476000002,55,57,1
43,43,0,1,1,0,25,613.0141304,56,57,1
44,44,2,5,1,0,7,1069.4425924,56,57,1
45,45,2,6,1,0,3,736.2139447999992,56,57,1
