,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,1,1,0,-1,126.51779999999968,22,23,1
1,1,0,1,1,0,-1,45.6045656,-1,23,1
2,2,0,1,1,0,1,72.3273712,-1,23,1
3,3,3,1,0,0,-1,110.04585520000002,23,22,1
4,4,1,3,1,0,3,83.56791199999999,-1,23,1
5,5,1,1,1,0,4,99.4916408,-1,23,1
6,6,3,1,0,0,-1,160.43869279999998,23,21,1
7,7,2,1,0,0,1,54.2056076,-1,22,1
8,8,3,0,1,0,-1,109.05395119999999,22,23,1
9,9,3,1,0,0,-1,93.79797839999999,23,22,1
10,10,0,1,1,0,4,114.75734359999998,-1,23,1
11,11,3,1,0,0,-1,156.36098880000003,23,22,1
12,12,5,26,2,19,8,56.59034719999991,18,22,1
13,13,0,1,1,0,2,141.1166364,-1,23,1
14,14,7,22,0,0,21,71.0218831999997,23,21,1
15,15,2,14,0,0,14,35.4712431999994,-1,20,1
16,16,0,1,1,0,3,117.86810799999941,-1,23,1
17,17,3,1,0,0,1,67.6312284,-1,22,1
18,18,2,1,1,0,25,123.85822959999999,-1,23,1
19,19,3,11,0,0,-1,201.5170292,23,21,1
20,20,3,26,2,7,3,72.7113448,-1,23,1
21,21,3,2,0,0,2,73.971796800002,-1,21,1
22,22,7,26,2,23,0,42.3271124,-1,23,1
23,23,4,9,0,0,9,44.79024799999969,-1,22,1
24,24,3,3,1,0,8,80.9854032,22,23,1
25,25,0,4,1,0,-1,70.03209199999999,21,22,1
26,26,0,1,1,0,-1,76.4977048,-1,22,1
27,27,2,26,2,21,9,151.2604672,-1,23,1
28,28,7,15,2,0,1,40.479023999999995,-1,23,1
29,29,7,18,2,10,1,43.9285592,-1,23,1
30,30,3,4,0,0,15,99.2577872,23,22,1
31,31,3,26,2,7,2,111.72230640000001,-1,23,1
32,32,4,5,0,0,5,22.3677132,-1,21,1
33,33,2,2,0,0,2,125.71615919999999,-1,22,1
34,34,3,0,1,0,9,86.7858732,-1,23,1
35,35,4,1,1,0,3,127.81861759999998,-1,23,1
36,36,2,1,1,0,4,67.27722319999971,-1,23,1
37,37,1,1,1,0,-1,130.8759504,22,23,1
38,38,1,26,2,5,8,71.185402799999,-1,21,1
39,39,4,26,2,14,8,38.5954072,-1,23,1
40,40,5,3,0,0,3,101.56040560000001,-1,22,1
41,41,6,26,2,13,7,39.54272,-1,23,1
42,42,3,8,1,0,14,86.0842012,22,23,1
43,43,7,1,1,0,-1,53.7278368,20,23,1
44,44,1,2,1,0,7,90.9694396,-1,23,1
45,45,5,0,1,0,9,114.3522976,-1,23,1
46,46,5,18,2,10,1,36.1097536,-1,23,1
47,47,9,0,1,0,24,52.547004,19,23,1
48,48,3,3,0,0,23,72.105527199999,23,22,1
49,49,2,26,2,1,14,45.310664,-1,21,1
50,50,8,22,0,0,21,48.489260399999004,23,21,1
51,51,3,15,0,0,-1,85.49267279999971,23,21,1
52,52,4,18,2,7,2,122.27985679999999,-1,23,1
53,53,0,1,1,0,11,64.57245,-1,23,1
54,54,4,3,1,0,14,76.2469488,-1,23,1
55,55,9,9,0,0,9,43.4967695999999,19,22,1
56,56,2,14,0,0,14,78.9947008,-1,20,1
57,57,3,3,1,0,26,82.4774848,-1,23,1
58,58,2,26,2,19,0,148.06719239999998,-1,23,1
59,59,2,4,0,0,4,85.0510976,-1,22,1
60,60,3,1,1,0,-1,88.6201728,18,23,1
61,61,3,15,0,0,-1,56.6218168,23,21,1
62,62,3,3,1,0,-1,61.152104799999705,-1,23,1
63,63,3,1,1,0,24,80.129608,-1,23,1
64,64,4,26,2,26,2,128.2201608,-1,23,1
65,65,8,26,2,23,8,57.982348800000004,18,23,1
66,66,5,13,0,0,13,42.98002319999971,-1,22,1
67,67,3,4,0,0,4,33.3541064,-1,22,1
68,68,4,2,1,0,-1,42.4093447999994,-1,23,1
69,69,0,0,1,0,15,236.80312439999997,-1,23,1
70,70,6,18,2,10,20,46.1364352,-1,22,1
71,71,6,26,2,3,26,45.9920976,-1,22,1
72,72,5,26,2,17,33,86.839138000001,-1,22,1
73,73,3,7,0,0,-1,189.27074,23,21,1
74,74,4,6,1,0,-1,46.8183135999994,-1,23,1
75,75,9,26,2,21,14,31.932192000001002,19,22,1
76,76,1,26,2,1,8,111.5550615999994,-1,22,1
77,77,3,18,2,10,9,77.834718000002,-1,23,1
78,78,1,33,2,3,4,100.2322328,21,23,1
79,79,6,26,0,0,26,17.251012,-1,22,1
80,80,10,35,0,0,35,25.4868175999999,19,22,1
81,81,3,0,1,0,35,46.364117199999995,-1,23,1
82,82,4,3,0,0,3,58.6656172,-1,22,1
