,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,1,0,1,0,-1,508.5557415999996,40,42,1
1,1,2,0,1,0,-1,138.25851839999996,41,42,1
2,2,2,1,1,0,1,271.8559776,41,42,1
3,3,2,0,1,0,-1,315.2296488,41,42,1
4,4,3,15,0,0,3,214.62189360000005,42,41,1
5,5,2,1,1,0,4,278.9225152,41,42,1
6,6,3,15,0,0,-1,422.00989359999994,42,41,1
7,7,1,0,1,0,1,206.55883719999994,40,42,1
8,8,2,1,1,0,-1,283.5178552,41,42,1
9,9,3,21,0,0,-1,265.2456936,42,41,1
10,10,3,20,0,0,4,374.9982588,42,41,1
11,11,2,1,1,0,-1,499.0922880000001,41,42,1
12,12,3,33,0,0,1,354.6896359999997,42,41,1
13,13,2,2,1,0,0,478.1290307999999,41,42,1
14,14,0,0,1,0,21,380.31478639999966,39,41,1
15,15,0,2,1,0,14,340.5236455999988,40,42,1
16,16,0,2,1,0,3,360.26086719999944,40,42,1
17,17,3,20,0,0,3,405.12417359999995,42,41,1
18,18,0,1,1,0,25,394.8140432,39,42,1
19,19,0,2,1,0,-1,713.0298012,40,42,1
20,20,2,4,1,0,3,307.9816328,41,42,1
21,21,3,20,0,0,3,274.0829800000019,42,41,1
22,22,0,2,1,0,0,267.2561339999999,40,42,1
23,23,2,1,1,0,1,305.9962679999997,41,42,1
24,24,2,5,1,0,6,321.6179776,41,42,1
25,25,1,1,1,0,1,213.95169119999997,40,42,1
26,26,3,33,0,0,-1,282.8380896,42,41,1
27,27,3,21,0,0,0,435.34166159999995,42,41,1
28,28,2,26,2,7,2,358.25604239999996,41,42,1
29,29,0,4,1,0,0,334.10662720000005,40,42,1
30,30,3,33,0,0,15,390.10627999999986,42,41,1
31,31,0,1,1,0,2,553.6492320000001,39,42,1
32,32,0,1,1,0,5,602.9307924,39,42,1
33,33,3,21,0,0,21,257.03346240000013,42,40,1
34,34,3,33,0,0,9,344.24500919999986,42,41,1
35,35,2,0,1,0,0,340.0080112,41,42,1
36,36,2,1,1,0,4,281.56651759999943,41,42,1
37,37,0,1,1,0,4,339.48236879999996,39,42,1
38,38,2,1,1,0,2,346.46900919999894,41,42,1
39,39,1,1,0,0,1,260.65691440000006,40,41,1
40,40,3,20,0,0,4,433.4898479999996,42,41,1
41,41,0,1,1,0,13,244.46814040000007,39,42,1
42,42,0,4,1,0,3,514.1559403999998,40,42,1
43,43,1,1,1,0,25,414.4677536000001,40,42,1
44,44,3,20,0,0,7,564.0018964,42,41,1
45,45,1,1,1,0,9,550.5518671999998,40,42,1
46,46,3,15,0,0,4,230.35636000000002,42,40,1
47,47,0,4,1,0,0,731.3881984,40,42,1
48,48,2,0,1,0,3,404.289061599999,41,42,1
49,49,0,4,1,0,9,365.5564336000001,40,42,1
50,50,2,1,1,0,3,296.306244399999,41,42,1
51,51,0,4,1,0,0,289.34529119999974,40,42,1
52,52,3,20,0,0,1,304.1383383999997,42,41,1
53,53,0,4,0,0,4,211.81192520000002,40,41,1
54,54,0,1,1,0,4,239.13421,39,42,1
55,55,1,3,1,0,3,316.99572719999986,40,42,1
56,56,0,4,1,0,3,485.8304647999999,40,42,1
57,57,3,21,0,0,3,339.8453256000001,42,41,1
58,58,2,20,1,0,11,603.0959244,41,42,1
59,59,3,33,0,0,0,345.7233576,42,41,1
60,60,2,26,2,14,3,368.75588000000005,41,42,1
61,61,0,5,1,0,0,213.6756927999999,40,42,1
62,62,2,33,2,11,0,320.7132543999997,41,42,1
63,63,2,1,1,0,24,206.74932280000004,41,42,1
64,64,2,18,2,1,2,324.8862568,41,42,1
65,65,0,8,0,0,8,378.74619920000004,39,40,1
66,66,2,1,1,0,13,263.9914687999991,41,42,1
67,67,3,20,0,0,1,210.4379936,42,41,1
68,68,2,1,1,0,-1,211.28745039999882,41,42,1
69,69,1,1,1,0,2,599.4614635999999,40,42,1
70,70,2,2,1,0,20,278.4416864,41,42,1
71,71,3,21,0,0,3,275.3764584,42,41,1
72,72,2,20,1,0,4,327.4032132000009,41,42,1
73,73,1,18,2,15,3,469.26066399999985,40,42,1
74,74,3,15,0,0,1,251.91459279999938,42,41,1
75,75,3,20,0,0,2,315.318497600001,42,41,1
76,76,1,26,2,10,14,355.24507999999867,40,41,1
77,77,0,6,1,0,1,281.6703784000039,40,42,1
78,78,3,15,0,0,4,261.30643360000005,42,40,1
79,79,0,7,1,0,1,164.69954319999994,40,42,1
80,80,1,18,2,10,3,487.0247527999998,40,42,1
81,81,0,0,1,0,7,484.2149512,38,42,1
82,82,3,33,0,0,7,408.6250275999999,42,41,1
83,83,2,18,2,3,2,396.45574439999996,41,42,1
84,84,3,15,0,0,11,238.39795479999995,42,41,1
85,85,3,15,0,0,15,795.0917315999999,42,41,1
86,86,2,2,1,0,13,282.8793447999998,41,42,1
87,87,2,3,1,0,3,463.58357039999964,41,42,1
88,88,3,30,0,0,14,337.1801952000001,42,41,1
89,89,3,14,0,0,8,448.0774532,42,39,1
90,90,1,1,1,0,1,582.1555744,40,42,1
91,91,3,33,2,3,4,527.7910064,38,42,1
92,92,1,3,0,0,3,572.9894140000001,40,41,1
93,93,2,1,1,0,3,266.7919296000001,41,42,1
94,94,3,30,0,0,0,273.7633912,42,41,1
95,95,1,1,1,0,20,167.19120160000003,40,42,1
96,96,3,21,0,0,4,311.0886164000001,42,41,1
97,97,2,3,1,0,8,572.4311344000021,41,42,1
98,98,0,1,1,0,1,235.7863116000001,40,42,1
99,99,0,7,1,0,3,293.093454,40,42,1
100,100,1,1,1,0,35,362.6144152,40,42,1
