,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,2,0,1,0,-1,580.5957719999996,44,45,1
1,1,3,20,0,0,-1,161.38789599999996,45,44,1
2,2,2,0,1,0,1,302.8349632,44,45,1
3,3,3,24,0,0,-1,333.5170448,45,44,1
4,4,3,33,0,0,3,267.7551440000001,45,44,1
5,5,2,1,1,0,4,299.50541280000004,44,45,1
6,6,3,33,0,0,-1,480.1462543999999,45,44,1
7,7,2,18,2,10,1,251.07164119999996,44,45,1
8,8,2,1,1,0,-1,304.1007528,44,45,1
9,9,0,0,1,0,1,291.5665112,42,45,1
10,10,0,0,1,0,0,392.4568812,42,45,1
11,11,2,1,1,0,-1,558.7622080000001,44,45,1
12,12,0,1,1,0,1,384.05977999999976,42,45,1
13,13,2,1,1,0,0,553.7779459999998,44,45,1
14,14,1,2,1,0,21,452.35481679999964,43,45,1
15,15,1,3,1,0,14,393.52034239999887,43,45,1
16,16,0,2,1,0,3,409.0314079999995,43,45,1
17,17,3,33,0,0,3,487.03798559999996,45,44,1
18,18,1,1,1,0,25,424.11568800000003,43,45,1
19,19,0,2,1,0,-1,808.1947612,43,45,1
20,20,3,24,0,0,0,339.7409088,45,43,1
21,21,3,33,0,0,3,312.01696960000186,45,44,1
22,22,0,2,1,0,0,302.37220439999993,43,45,1
23,23,2,2,1,0,1,354.76680879999975,44,45,1
24,24,2,1,1,0,6,380.911708,44,45,1
25,25,2,4,1,0,1,234.93123919999996,44,45,1
26,26,3,25,0,0,-1,328.8619904,45,44,1
27,27,3,25,0,0,4,495.622292,45,43,1
28,28,3,20,0,0,2,378.5727272,45,44,1
29,29,0,2,1,0,0,360.2808832,43,45,1
30,30,3,25,0,0,15,446.1150511999998,45,44,1
31,31,1,1,1,0,2,633.9903424000001,43,45,1
32,32,1,1,1,0,5,696.0162012,43,45,1
33,33,3,20,0,0,5,308.9730920000001,45,43,1
34,34,3,25,0,0,9,388.0675947999998,45,44,1
35,35,3,21,0,0,0,402.25721519999996,45,44,1
36,36,2,1,1,0,4,318.88512639999936,44,45,1
37,37,1,1,1,0,4,387.85926159999997,43,45,1
38,38,3,19,1,0,2,387.5680843999989,44,45,1
39,39,2,20,1,0,1,310.64153680000004,44,45,1
40,40,0,1,1,0,4,455.2735943999996,42,45,1
41,41,1,7,0,0,7,283.0173996000001,43,44,1
42,42,1,33,2,7,0,611.5994996,43,45,1
43,43,1,15,2,0,25,465.55125440000006,44,45,1
44,44,3,25,0,0,7,662.2575492,45,44,1
45,45,0,1,1,0,9,564.6010975999993,44,45,1
46,46,3,25,0,0,4,280.89553680000006,45,44,1
47,47,1,0,0,0,0,805.7950096,43,44,1
48,48,3,20,0,0,5,428.563020799999,45,43,1
49,49,0,2,1,0,9,422.64473440000006,43,45,1
50,50,2,2,1,0,3,357.55431479999896,44,45,1
51,51,0,2,1,0,0,317.0668951999997,43,45,1
52,52,0,1,1,0,1,321.8064615999994,42,45,1
53,53,0,4,1,0,4,226.15461240000005,43,45,1
54,54,0,4,1,0,4,253.0001828,43,45,1
55,55,1,18,2,16,4,330.52771079999985,44,45,1
56,56,0,4,1,0,3,530.2016,43,45,1
57,57,1,26,2,8,6,397.818,44,45,1
58,58,3,20,0,0,11,683.2178596,45,44,1
59,59,3,20,0,0,0,399.9084487999999,45,44,1
60,60,3,21,0,0,3,424.5165640000001,45,44,1
61,61,1,1,1,0,0,231.6975431999999,43,45,1
62,62,1,1,1,0,0,388.36599999999964,41,45,1
63,63,2,4,1,0,24,238.15086840000006,44,45,1
64,64,3,20,0,0,2,348.16041680000006,45,44,1
65,65,3,21,0,0,8,588.3153871999999,45,44,1
66,66,1,15,2,0,1,287.66038879999877,44,45,1
67,67,0,1,1,0,1,231.5868992,42,45,1
68,68,2,2,1,0,-1,231.11474399999855,44,45,1
69,69,2,15,1,0,2,679.3744539999999,44,45,1
70,70,3,20,0,0,20,310.40056640000006,45,44,1
71,71,3,14,0,0,8,349.1239648,45,43,1
72,72,3,23,0,0,4,374.3480724000009,45,44,1
73,73,0,1,1,0,3,589.5620503999999,44,45,1
74,74,3,23,0,0,1,278.92407199999906,45,44,1
75,75,0,9,0,0,9,333.277631200001,42,43,1
76,76,2,26,2,32,7,424.4929895999987,44,45,1
77,77,0,4,1,0,1,321.1352584000039,43,45,1
78,78,3,27,0,0,4,284.2437688000001,45,44,1
79,79,0,4,1,0,1,190.07682879999993,43,45,1
80,80,0,0,1,0,3,500.6297947999998,44,45,1
81,81,1,1,0,0,1,532.1716192,43,44,1
82,82,0,1,1,0,7,459.9541691999999,42,45,1
83,83,3,23,0,0,2,442.71516679999996,45,44,1
84,84,3,25,0,0,11,271.18916679999995,45,44,1
85,85,3,25,0,0,15,902.2583963999998,45,44,1
86,86,3,18,0,0,13,326.4599591999998,45,44,1
87,87,2,3,1,0,3,569.6713727999996,44,45,1
88,88,0,3,0,0,3,359.92871280000014,42,44,1
89,89,0,2,0,0,2,464.69451399999997,42,43,1
90,90,1,1,1,0,1,621.1627552000001,44,45,1
91,91,0,1,1,0,4,545.5046104,38,45,1
92,92,2,0,1,0,3,597.7649964000001,44,45,1
93,93,2,1,1,0,3,326.1400368000001,44,45,1
94,94,3,0,0,0,0,306.044084,45,44,1
95,95,2,4,1,0,20,182.65851000000004,44,45,1
96,96,2,18,2,4,1,422.7387540000001,44,45,1
97,97,2,33,2,12,4,620.1000168000021,44,45,1
98,98,1,3,0,0,3,272.5230108000001,43,44,1
99,99,1,33,2,3,4,343.47873000000004,43,45,1
100,100,2,1,1,0,35,409.09712720000005,44,45,1
101,101,3,33,0,0,36,240.81694399999992,45,44,1
102,102,2,0,1,0,24,365.32902960000007,44,45,1
103,103,3,14,0,0,8,379.35501919999996,45,42,1
104,104,0,1,1,0,9,250.74832719999998,42,45,1
105,105,2,4,1,0,11,316.4050328,44,45,1
106,106,2,0,1,0,8,625.7135039999997,44,45,1
107,107,1,16,1,0,16,383.2229444,35,45,1
108,108,1,18,2,10,3,219.08396039999997,43,45,1
109,109,3,33,0,0,1,300.4202551999999,45,44,1
110,110,2,1,1,0,2,456.1495724,44,45,1
111,111,0,1,1,0,7,261.46956400000005,42,45,1
112,112,3,23,0,0,7,396.09139760000005,45,44,1
113,113,3,33,0,0,1,614.4866408,45,44,1
114,114,2,3,1,0,3,1510.873844,44,45,1
115,115,3,33,0,0,10,294.144016,45,44,1
116,116,0,1,1,0,13,337.91122400000006,42,45,1
117,117,3,23,0,0,2,551.9435352,45,44,1
118,118,3,33,0,0,2,572.4306339999997,45,43,1
119,119,0,3,1,0,2,427.63828159999997,44,45,1
120,120,3,24,0,0,9,536.4996344,45,43,1
121,121,3,27,0,0,3,634.7903152000002,45,44,1
122,122,3,33,0,0,3,698.5603460000001,45,44,1
123,123,3,33,0,0,4,272.1329212,45,44,1
124,124,2,3,1,0,3,347.4600791999999,44,45,1
125,125,0,4,1,0,28,171.63720000000006,42,45,1
126,126,2,1,1,0,2,331.7609744,44,45,1
127,127,3,27,0,0,4,252.5405376,45,44,1
128,128,0,3,1,0,3,426.98809519999935,42,45,1
129,129,3,23,0,0,1,680.7081311999999,45,44,1
130,130,0,2,1,0,13,280.1040152,42,45,1
131,131,3,23,0,0,1,577.7958116,45,44,1
132,132,0,11,0,0,11,425.2622156,43,44,1
133,133,0,4,1,0,4,1413.0707752,42,45,1
134,134,3,21,0,0,22,781.4864116000003,45,43,1
135,135,3,18,0,0,11,128.4531248,45,44,1
136,136,2,1,1,0,2,361.02119719999905,44,45,1
137,137,0,4,1,0,1,275.5970236,42,45,1
138,138,0,3,1,0,35,598.8898956,42,45,1
139,139,2,3,1,0,3,514.6264831999999,44,45,1
140,140,0,9,0,0,9,540.5460912,42,44,1
141,141,1,2,0,0,2,412.2027207999995,43,44,1
142,142,3,25,0,0,4,356.9652328,45,44,1
143,143,2,1,1,0,2,270.4028715999999,44,45,1
144,144,2,2,1,0,2,537.8369812,44,45,1
145,145,3,31,0,0,16,445.19031200000006,45,43,1
146,146,0,1,1,0,9,282.98559639999996,43,45,1
147,147,3,33,0,0,34,539.2545031999999,45,44,1
148,148,2,4,1,0,25,392.11888880000004,41,45,1
149,149,2,1,1,0,2,470.02572000000004,44,45,1
150,150,1,2,0,0,2,313.98954639999994,43,44,1
151,151,0,6,0,0,6,684.3882952,43,44,1
152,152,3,18,0,0,1,610.6193827999999,45,44,1
153,153,3,14,0,0,8,711.1760416,45,44,1
154,154,3,21,0,0,9,360.85167279999996,45,44,1
155,155,2,1,1,0,1,527.0994535999998,44,45,1
156,156,0,3,1,0,8,440.40070559999907,44,45,1
157,157,0,3,0,0,3,392.2136312,42,44,1
158,158,3,18,0,0,3,897.5063199999998,45,44,1
159,159,3,33,0,0,4,644.5577896,45,44,1
160,160,3,24,0,0,9,335.3701928,45,44,1
