,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,1,0,0,0,0,67,68,1
1,1,1,1,1,0,1,67,69,1
2,2,1,26,2,4,12,68,69,1
3,3,3,27,0,0,5,69,68,1
4,4,0,0,1,0,0,66,69,1
5,5,2,0,1,0,2,68,69,1
6,6,0,2,0,0,2,67,68,1
7,7,0,1,1,0,3,67,69,1
8,8,1,1,1,0,0,67,69,1
9,9,3,27,0,0,1,69,68,1
10,10,3,34,0,0,12,69,68,1
11,11,0,1,1,0,1,66,69,1
12,12,3,27,0,0,25,69,68,1
13,13,0,2,1,0,2,67,69,1
14,14,2,0,1,0,3,68,69,1
15,15,1,1,1,0,1,67,69,1
16,16,2,1,1,0,9,68,69,1
17,17,1,1,1,0,1,67,69,1
18,18,1,2,1,0,3,68,69,1
19,19,3,27,0,0,3,69,68,1
20,20,3,20,0,0,1,69,68,1
21,21,3,20,0,0,2,69,68,1
22,22,3,21,0,0,3,69,67,1
23,23,1,13,0,0,13,67,68,1
24,24,3,20,0,0,4,69,68,1
25,25,0,0,1,0,7,67,69,1
26,26,0,1,1,0,1,66,69,1
27,27,0,3,1,0,0,66,69,1
28,28,1,1,1,0,2,67,69,1
29,29,0,1,1,0,0,66,69,1
30,30,2,4,1,0,4,68,69,1
31,31,0,2,1,0,2,66,69,1
32,32,2,1,1,0,4,68,69,1
33,33,3,20,0,0,14,69,68,1
34,34,3,20,0,0,0,69,68,1
35,35,3,27,0,0,2,69,68,1
36,36,3,32,0,0,1,69,68,1
37,37,0,2,1,0,1,67,69,1
38,38,2,0,1,0,3,68,69,1
39,39,3,15,0,0,7,69,68,1
40,40,2,5,1,0,7,68,69,1
41,41,3,21,0,0,3,69,68,1
42,42,3,25,0,0,1,69,68,1
43,43,3,25,0,0,3,69,68,1
44,44,3,20,0,0,4,69,68,1
45,45,0,23,1,0,7,67,69,1
46,46,2,1,1,0,7,68,69,1
47,47,3,20,0,0,13,69,68,1
48,48,1,18,2,16,21,68,69,1
49,49,0,2,1,0,2,66,69,1
50,50,2,2,1,0,3,68,69,1
51,51,1,7,1,0,9,67,69,1
52,52,0,9,1,0,0,66,69,1
53,53,1,1,1,0,24,67,69,1
54,54,2,1,1,0,33,68,69,1
55,55,0,2,1,0,4,67,69,1
56,56,0,2,1,0,3,66,69,1
57,57,2,4,1,0,21,68,69,1
58,58,1,1,1,0,1,65,69,1
59,59,0,2,1,0,9,66,69,1
60,60,0,4,1,0,2,67,69,1
61,61,2,18,2,10,1,68,69,1
62,62,3,32,0,0,17,69,68,1
63,63,2,1,1,0,0,68,69,1
64,64,3,25,0,0,1,69,68,1
65,65,3,21,0,0,3,69,67,1
66,66,3,32,0,0,7,69,68,1
67,67,1,1,1,0,1,67,69,1
68,68,0,1,1,0,5,67,69,1
69,69,2,4,1,0,4,68,69,1
70,70,3,30,0,0,1,69,68,1
71,71,1,2,1,0,2,67,69,1
72,72,3,30,0,0,4,69,68,1
73,73,0,4,1,0,1,67,69,1
74,74,0,4,1,0,4,67,69,1
75,75,2,5,1,0,7,68,69,1
76,76,2,10,1,0,0,68,69,1
77,77,2,6,1,0,2,68,69,1
78,78,0,2,1,0,3,67,69,1
79,79,2,26,2,13,12,68,69,1
80,80,3,30,0,0,3,69,68,1
81,81,3,24,0,0,9,69,66,1
82,82,3,20,0,0,2,69,67,1
83,83,3,27,0,0,34,69,67,1
84,84,2,1,1,0,1,68,69,1
85,85,2,2,1,0,24,68,69,1
86,86,0,3,0,0,3,66,68,1
87,87,3,21,0,0,2,69,68,1
88,88,0,10,0,0,10,66,68,1
89,89,0,5,1,0,1,66,69,1
90,90,2,2,1,0,4,68,69,1
91,91,2,26,2,5,3,68,69,1
92,92,3,18,0,0,9,69,67,1
93,93,3,29,0,0,8,69,68,1
94,94,0,1,1,0,1,66,69,1
95,95,2,11,1,0,9,68,69,1
96,96,0,7,0,0,7,66,67,1
97,97,1,16,1,0,16,24,69,1
98,98,2,26,2,11,3,68,69,1
99,99,1,2,0,0,2,67,68,1
100,100,2,2,1,0,1,68,69,1
101,101,3,32,0,0,2,69,68,1
102,102,3,34,0,0,8,69,68,1
103,103,3,24,0,0,3,69,68,1
104,104,2,2,1,0,1,68,69,1
105,105,0,3,1,0,3,66,69,1
106,106,1,26,2,7,2,67,69,1
107,107,3,30,0,0,4,69,67,1
108,108,3,20,0,0,1,69,67,1
109,109,2,26,2,35,5,68,69,1
110,110,0,2,1,0,4,66,69,1
111,111,1,0,1,0,3,67,69,1
112,112,0,4,1,0,10,66,69,1
113,113,0,1,1,0,4,68,69,1
114,114,0,4,1,0,1,67,69,1
115,115,0,4,1,0,5,67,68,1
116,116,1,18,2,16,4,68,69,1
117,117,0,1,1,0,2,68,69,1
118,118,2,33,2,7,11,68,69,1
119,119,1,11,2,16,9,68,69,1
120,120,0,1,0,0,1,67,68,1
121,121,0,6,1,0,3,66,68,1
122,122,1,8,0,0,8,64,68,1
123,123,2,20,1,0,4,68,69,1
124,124,3,14,0,0,14,69,68,1
125,125,3,21,0,0,4,69,68,1
126,126,3,20,0,0,1,69,68,1
127,127,0,3,1,0,3,66,69,1
128,128,1,2,0,0,2,67,68,1
129,129,3,20,0,0,15,69,68,1
130,130,2,20,1,0,1,68,69,1
131,131,3,21,0,0,9,69,68,1
132,132,1,16,1,0,16,30,69,1
133,133,0,7,1,0,9,66,69,1
134,134,3,20,0,0,4,69,68,1
135,135,3,15,0,0,15,69,67,1
136,136,2,3,1,0,17,68,69,1
137,137,3,14,0,0,14,69,68,1
138,138,4,0,0,0,0,66,67,1
139,139,1,18,2,16,1,67,68,1
140,140,0,3,0,0,3,66,68,1
141,141,1,0,1,0,1,67,69,1
142,142,1,3,0,0,3,67,68,1
143,143,3,21,0,0,11,69,68,1
144,144,2,4,1,0,4,68,69,1
145,145,3,29,0,0,4,69,68,1
146,146,1,33,2,12,10,68,69,1
147,147,2,18,2,4,1,68,69,1
148,148,0,4,1,0,1,67,69,1
149,149,3,23,0,0,0,69,68,1
150,150,2,18,2,16,21,68,69,1
151,151,2,1,1,0,3,68,69,1
152,152,3,15,0,0,13,69,68,1
153,153,3,32,0,0,4,69,66,1
154,154,3,21,0,0,34,69,68,1
155,155,0,4,1,0,4,67,69,1
156,156,1,33,2,1,11,68,69,1
157,157,3,15,0,0,15,69,66,1
158,158,3,35,0,0,35,69,66,1
159,159,1,26,2,13,7,67,69,1
160,160,3,0,0,0,24,69,68,1
161,161,0,3,1,0,3,66,69,1
162,162,3,30,0,0,1,69,68,1
163,163,0,9,0,0,9,66,68,1
164,164,3,21,0,0,3,69,67,1
165,165,2,0,1,0,26,68,69,1
166,166,0,4,1,0,4,68,69,1
167,167,2,18,2,3,10,68,69,1
168,168,0,20,1,0,1,68,69,1
169,169,2,2,1,0,10,68,69,1
170,170,0,15,1,0,4,67,69,1
171,171,1,7,0,0,7,67,68,1
172,172,2,3,1,0,18,68,69,1
173,173,0,4,1,0,4,68,69,1
174,174,0,4,1,0,10,68,69,1
175,175,1,4,0,0,4,67,68,1
176,176,3,24,0,0,5,69,68,1
177,177,0,3,0,0,3,66,68,1
178,178,3,30,0,0,4,69,67,1
179,179,0,7,1,0,12,67,69,1
180,180,3,18,0,0,3,69,67,1
181,181,1,1,1,0,5,63,69,1
182,182,2,3,1,0,3,68,69,1
183,183,0,4,1,0,9,68,69,1
184,184,0,15,1,0,5,67,69,1
185,185,0,4,1,0,15,67,68,1
186,186,2,4,1,0,2,68,69,1
187,187,1,18,2,1,2,67,69,1
188,188,1,2,1,0,20,67,69,1
189,189,1,11,0,0,11,67,68,1
190,190,0,5,1,0,19,67,69,1
191,191,2,9,1,0,3,68,69,1
192,192,0,9,1,0,3,67,69,1
193,193,2,33,2,1,4,68,69,1
194,194,2,18,2,3,2,68,69,1
195,195,0,1,0,0,1,66,67,1
196,196,4,4,0,0,4,66,67,1
197,197,3,18,0,0,15,69,68,1
198,198,0,2,0,0,2,66,67,1
199,199,0,3,1,0,1,66,69,1
200,200,1,18,2,15,3,67,69,1
201,201,3,18,0,0,11,69,67,1
202,202,2,5,1,0,2,68,69,1
203,203,3,0,0,0,9,69,68,1
204,204,1,4,1,0,20,67,69,1
205,205,0,5,1,0,1,67,69,1
206,206,3,29,0,0,9,69,68,1
207,207,4,15,0,0,15,66,67,1
208,208,2,33,2,0,5,68,69,1
209,209,0,9,1,0,14,67,69,1
210,210,1,4,1,0,3,67,69,1
211,211,0,9,1,0,13,66,69,1
212,212,2,12,1,0,3,68,69,1
213,213,3,15,0,0,1,69,68,1
214,214,2,26,2,1,12,64,68,1
215,215,1,26,2,14,8,67,69,1
216,216,3,15,0,0,11,69,68,1
217,217,1,4,1,0,1,67,68,1
218,218,0,15,1,0,1,67,68,1
219,219,2,1,1,0,1,65,69,1
220,220,0,12,0,0,12,66,68,1
221,221,0,4,1,0,35,68,69,1
222,222,2,3,1,0,2,68,69,1
223,223,0,11,1,0,1,67,69,1
224,224,0,10,1,0,11,66,68,1
225,225,1,26,2,8,12,68,69,1
226,226,2,13,1,0,33,68,69,1
227,227,2,7,1,0,11,68,69,1
228,228,2,6,1,0,25,68,69,1
