,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,1,1,1,0,1,57,59,1
1,1,2,1,1,0,0,58,59,1
2,2,3,32,0,0,1,59,58,1
3,3,1,18,2,16,4,58,59,1
4,4,0,3,1,0,0,58,59,1
5,5,3,21,0,0,4,59,58,1
6,6,1,1,1,0,2,57,59,1
7,7,2,26,2,8,3,58,59,1
8,8,3,32,0,0,15,59,58,1
9,9,3,32,0,0,3,59,58,1
10,10,1,9,0,0,9,57,58,1
11,11,3,32,0,0,0,59,58,1
12,12,2,20,1,0,15,58,59,1
13,13,1,0,1,0,1,57,59,1
14,14,1,26,2,3,14,57,58,1
15,15,0,2,1,0,0,57,59,1
16,16,2,1,1,0,0,58,59,1
17,17,2,1,1,0,4,58,59,1
18,18,1,1,1,0,3,57,59,1
19,19,3,32,0,0,0,59,58,1
20,20,0,1,1,0,3,56,59,1
21,21,3,14,0,0,8,59,58,1
22,22,2,2,1,0,21,58,59,1
23,23,2,1,1,0,1,58,59,1
24,24,0,8,1,0,14,56,59,1
25,25,3,14,0,0,14,59,58,1
26,26,3,32,0,0,4,59,58,1
27,27,0,2,1,0,4,57,59,1
28,28,0,1,1,0,3,57,59,1
29,29,2,1,1,0,25,58,59,1
30,30,2,1,1,0,1,58,59,1
31,31,0,3,1,0,3,56,59,1
32,32,0,1,1,0,24,56,59,1
33,33,1,1,1,0,14,57,59,1
34,34,3,21,0,0,3,59,58,1
35,35,0,5,0,0,5,57,58,1
36,36,2,4,1,0,1,58,59,1
37,37,0,8,1,0,14,58,59,1
38,38,3,20,0,0,1,59,58,1
39,39,3,0,0,0,23,59,58,1
40,40,0,2,1,0,3,58,59,1
41,41,0,1,1,0,3,58,59,1
42,42,3,20,0,0,7,59,58,1
43,43,0,2,1,0,2,56,59,1
44,44,0,3,1,0,3,56,59,1
45,45,2,1,1,0,4,58,59,1
46,46,0,2,1,0,6,57,59,1
47,47,3,15,0,0,1,59,58,1
48,48,3,20,0,0,26,59,58,1
49,49,0,4,1,0,1,57,59,1
50,50,3,14,0,0,8,59,58,1
51,51,1,1,1,0,2,57,59,1
52,52,3,30,0,0,4,59,58,1
53,53,0,4,1,0,2,57,59,1
54,54,0,4,1,0,3,57,59,1
55,55,2,5,1,0,1,58,59,1
56,56,1,2,0,0,2,57,58,1
57,57,0,4,1,0,25,57,59,1
58,58,1,1,1,0,2,57,59,1
59,59,3,15,0,0,18,59,58,1
60,60,3,0,0,0,14,59,58,1
61,61,3,15,0,0,24,59,58,1
62,62,3,30,0,0,2,59,58,1
63,63,2,4,1,0,3,58,59,1
64,64,1,0,0,0,0,57,58,1
65,65,3,30,0,0,2,59,58,1
66,66,3,32,0,0,1,59,58,1
67,67,1,1,1,0,2,57,59,1
68,68,0,2,1,0,3,57,59,1
69,69,0,4,1,0,7,57,59,1
70,70,3,15,0,0,11,59,58,1
71,71,3,29,0,0,1,59,58,1
72,72,0,0,0,0,0,56,58,1
73,73,2,2,1,0,4,58,59,1
74,74,3,30,0,0,4,59,58,1
75,75,3,29,0,0,24,59,58,1
76,76,0,4,1,0,29,57,59,1
77,77,0,4,1,0,5,57,59,1
78,78,0,4,1,0,7,57,59,1
79,79,2,2,1,0,3,58,59,1
80,80,1,1,1,0,1,57,59,1
81,81,3,14,0,0,8,59,57,1
82,82,3,30,0,0,7,59,58,1
83,83,2,33,2,5,7,58,59,1
84,84,0,2,1,0,3,56,59,1
85,85,0,5,1,0,21,57,59,1
86,86,3,30,0,0,4,59,58,1
87,87,1,3,0,0,3,57,58,1
88,88,2,2,1,0,15,58,59,1
89,89,2,15,1,0,4,58,59,1
90,90,0,7,1,0,1,56,59,1
91,91,3,30,0,0,7,59,58,1
92,92,0,9,0,0,9,57,58,1
93,93,1,4,0,0,4,57,58,1
94,94,2,26,2,23,8,58,59,1
95,95,3,35,0,0,3,59,58,1
96,96,2,0,1,0,15,58,59,1
97,97,1,16,1,0,16,24,59,1
98,98,0,8,0,0,8,57,58,1
99,99,2,18,2,7,2,58,59,1
100,100,2,3,1,0,3,58,59,1
101,101,3,0,0,0,7,59,58,1
102,102,0,5,1,0,4,57,59,1
103,103,0,11,1,0,3,56,59,1
104,104,4,2,0,0,2,56,57,1
105,105,3,17,0,0,12,59,57,1
106,106,2,3,1,0,14,58,59,1
107,107,0,5,1,0,9,57,59,1
108,108,0,8,1,0,17,58,59,1
109,109,3,21,0,0,3,59,58,1
110,110,1,18,2,10,3,57,59,1
111,111,0,3,1,0,3,56,59,1
112,112,2,1,1,0,20,58,59,1
113,113,2,3,1,0,11,58,59,1
114,114,0,11,0,0,11,57,58,1
115,115,0,4,1,0,3,57,59,1
116,116,0,3,1,0,1,58,59,1
117,117,2,4,1,0,7,58,59,1
118,118,3,21,0,0,3,59,58,1
119,119,1,26,2,7,3,57,59,1
120,120,1,1,1,0,1,56,59,1
121,121,0,5,1,0,5,56,58,1
122,122,3,6,0,0,10,59,58,1
123,123,3,29,0,0,2,59,57,1
124,124,3,29,0,0,4,59,57,1
125,125,2,3,1,0,3,58,59,1
126,126,3,15,0,0,1,59,58,1
127,127,0,9,1,0,3,57,59,1
128,128,2,20,1,0,4,58,59,1
129,129,0,1,0,0,1,57,58,1
130,130,1,2,1,0,4,57,59,1
131,131,2,3,1,0,3,58,59,1
132,132,1,16,1,0,16,30,59,1
133,133,2,3,1,0,1,58,59,1
134,134,2,4,1,0,3,58,59,1
135,135,0,9,0,0,9,56,58,1
136,136,2,3,1,0,1,58,59,1
137,137,2,26,2,21,24,58,59,1
138,138,0,1,0,0,1,57,58,1
139,139,2,11,2,16,4,58,59,1
140,140,0,13,0,0,13,57,58,1
141,141,1,1,1,0,4,57,59,1
142,142,0,1,1,0,5,58,59,1
143,143,1,26,2,1,35,57,58,1
144,144,1,33,2,12,10,58,59,1
145,145,3,17,0,0,14,59,58,1
146,146,0,2,1,0,15,56,59,1
147,147,1,36,0,0,36,57,58,1
148,148,0,9,1,0,15,58,59,1
149,149,2,33,2,3,4,58,59,1
150,150,0,3,1,0,1,57,59,1
151,151,0,4,1,0,4,56,59,1
152,152,1,33,2,1,11,58,59,1
153,153,0,3,1,0,3,58,59,1
154,154,0,30,1,0,1,55,59,1
155,155,2,7,1,0,33,58,59,1
156,156,1,33,2,3,13,58,59,1
157,157,3,15,0,0,4,59,58,1
158,158,2,26,2,5,8,58,59,1
159,159,1,5,1,0,2,57,59,1
160,160,0,7,1,0,2,58,59,1
161,161,3,24,0,0,9,59,57,1
162,162,0,15,1,0,1,56,58,1
163,163,3,24,0,0,3,59,58,1
164,164,0,9,1,0,3,58,59,1
165,165,2,2,1,0,3,58,59,1
166,166,3,20,0,0,4,59,56,1
167,167,3,29,0,0,9,59,58,1
168,168,0,4,1,0,15,56,59,1
169,169,0,17,0,0,17,56,57,1
170,170,3,17,0,0,3,59,58,1
171,171,1,33,2,0,15,58,59,1
172,172,3,32,0,0,11,59,58,1
173,173,1,18,2,16,1,57,58,1
174,174,3,18,0,0,11,59,57,1
175,175,0,11,1,0,10,58,59,1
176,176,0,10,0,0,10,56,58,1
177,177,0,14,0,0,14,56,58,1
178,178,3,14,0,0,14,59,58,1
179,179,0,30,1,0,1,57,59,1
180,180,1,1,0,0,1,57,58,1
181,181,1,26,2,2,12,58,59,1
182,182,2,1,1,0,4,58,59,1
183,183,3,17,0,0,8,59,58,1
184,184,0,2,1,0,11,57,59,1
185,185,0,9,1,0,9,57,59,1
186,186,3,21,0,0,15,59,58,1
187,187,2,0,1,0,1,58,59,1
188,188,0,4,1,0,4,58,59,1
189,189,0,9,1,0,3,57,58,1
190,190,0,4,1,0,4,56,58,1
191,191,1,7,1,0,12,58,59,1
192,192,0,9,1,0,10,56,59,1
193,193,3,8,1,0,8,58,59,1
194,194,2,33,2,11,15,58,59,1
195,195,3,29,0,0,7,59,57,1
196,196,1,8,0,0,8,57,58,1
197,197,2,9,1,0,3,58,59,1
198,198,3,32,0,0,10,59,58,1
199,199,3,15,0,0,4,59,58,1
200,200,2,26,2,33,14,58,59,1
201,201,0,18,1,0,3,57,58,1
202,202,2,4,1,0,4,58,59,1
203,203,2,18,2,15,3,58,59,1
204,204,3,21,0,0,8,59,58,1
205,205,0,4,1,0,4,58,59,1
206,206,0,20,1,0,4,54,59,1
207,207,0,8,0,0,8,56,57,1
208,208,3,15,0,0,35,59,58,1
209,209,2,7,1,0,3,58,59,1
210,210,1,0,1,0,14,58,59,1
211,211,3,26,0,0,26,59,57,1
212,212,0,7,1,0,15,57,59,1
213,213,1,18,2,10,9,57,59,1
214,214,2,7,1,0,9,58,59,1
215,215,0,4,1,0,5,58,59,1
216,216,0,9,1,0,9,58,59,1
217,217,0,29,1,0,4,57,59,1
218,218,2,18,2,3,24,58,59,1
219,219,3,32,0,0,6,59,58,1
220,220,0,32,0,0,32,56,57,1
221,221,0,4,1,0,4,56,59,1
222,222,0,15,1,0,28,56,59,1
223,223,3,21,0,0,9,59,58,1
224,224,0,1,0,0,1,57,58,1
225,225,0,10,1,0,11,57,59,1
226,226,0,3,1,0,36,56,59,1
227,227,2,4,1,0,4,58,59,1
228,228,1,18,2,1,22,57,59,1
229,229,2,33,2,9,13,58,59,1
230,230,0,12,1,0,8,56,59,1
231,231,3,24,0,0,9,59,58,1
232,232,3,8,1,0,14,58,59,1
233,233,2,26,2,16,14,54,58,1
234,234,3,29,0,0,11,59,57,1
235,235,0,31,1,0,4,57,59,1
236,236,0,11,1,0,27,56,59,1
237,237,2,12,1,0,3,58,59,1
238,238,0,28,1,0,1,56,59,1
239,239,2,4,1,0,15,58,59,1
240,240,2,12,1,0,17,58,59,1
241,241,3,18,0,0,2,59,58,1
242,242,0,21,1,0,14,56,59,1
243,243,1,3,0,0,3,57,58,1
244,244,3,30,0,0,1,59,58,1
245,245,1,9,0,0,9,54,58,1
246,246,3,30,0,0,4,59,58,1
247,247,3,15,0,0,15,59,58,1
248,248,1,18,2,1,24,57,59,1
249,249,4,2,0,0,2,56,57,1
250,250,0,12,1,0,14,58,59,1
251,251,0,15,1,0,2,57,59,1
252,252,2,26,2,4,8,58,59,1
253,253,3,21,0,0,29,59,58,1
254,254,3,15,0,0,1,59,58,1
255,255,3,21,0,0,0,59,58,1
256,256,0,15,1,0,4,57,59,1
257,257,0,15,1,0,4,57,59,1
258,258,2,4,1,0,4,58,59,1
259,259,0,9,1,0,9,53,59,1
260,260,0,14,1,0,10,58,59,1
