,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,10,1,1,0,0,18,19,1
1,1,8,1,1,0,0,-1,19,1
2,2,14,7,0,0,0,19,-1,1
3,3,13,3,0,0,0,19,18,1
4,4,10,1,0,0,0,19,18,1
5,5,14,1,0,0,0,19,18,1
6,6,8,1,1,0,0,-1,19,1
7,7,11,1,1,0,0,18,19,1
8,8,14,33,0,0,0,19,-1,1
9,9,7,1,1,0,0,-1,19,1
10,10,13,3,0,0,0,19,18,1
11,11,9,1,1,0,0,-1,19,1
12,12,10,10,0,0,0,19,18,1
13,13,7,14,0,0,14,-1,18,1
14,14,14,20,0,0,0,19,-1,1
15,15,8,2,1,0,0,-1,19,1
16,16,10,2,1,0,0,-1,19,1
17,17,13,0,1,0,0,18,19,1
18,18,14,1,0,0,0,19,18,1
19,19,11,3,1,0,0,18,19,1
20,20,9,18,2,15,3,-1,19,1
21,21,9,4,0,0,4,-1,18,1
22,22,14,1,0,0,0,19,18,1
23,23,13,2,1,0,0,18,19,1
24,24,10,0,1,0,0,18,19,1
25,25,14,2,0,0,0,19,-1,1
26,26,14,20,0,0,0,19,-1,1
27,27,9,3,0,0,3,-1,18,1
28,28,10,1,1,0,0,-1,19,1
29,29,11,15,1,0,0,-1,19,1
30,30,9,26,2,23,14,18,19,1
31,31,11,18,2,7,2,18,19,1
32,32,12,3,1,0,0,18,19,1
33,33,13,4,0,0,0,19,18,1
34,34,10,4,1,0,0,-1,19,1
35,35,14,15,0,0,0,19,-1,1
36,36,10,13,0,0,13,-1,18,1
37,37,14,13,0,0,0,19,-1,1
38,38,12,7,1,0,0,18,19,1
39,39,9,14,0,0,14,-1,18,1
40,40,10,4,1,0,0,-1,19,1
41,41,14,13,0,0,0,19,-1,1
42,42,10,26,2,20,4,18,19,1
43,43,9,19,1,0,0,-1,19,1
44,44,10,2,0,0,2,-1,18,1
45,45,8,3,0,0,3,-1,18,1
46,46,14,7,0,0,0,19,-1,1
47,47,14,12,0,0,0,19,-1,1
48,48,10,11,1,0,0,18,19,1
49,49,14,7,0,0,0,19,-1,1
50,50,12,26,2,32,14,18,19,1
51,51,8,1,0,0,1,-1,18,1
52,52,11,18,2,33,8,-1,19,1
53,53,8,25,0,0,25,-1,18,1
54,54,10,26,2,15,14,-1,18,1
55,55,8,7,0,0,0,19,18,1
56,56,11,20,0,0,0,19,18,1
57,57,13,6,0,0,0,19,18,1
58,58,8,26,2,1,8,-1,18,1
59,59,14,13,0,0,0,19,-1,1
60,60,8,18,2,1,24,-1,19,1
61,61,14,2,0,0,0,19,-1,1
62,62,14,20,0,0,0,19,-1,1
