,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,14,6,0,0,0,31,29,1
1,1,10,0,1,0,0,29,31,1
2,2,13,0,1,0,0,30,31,1
3,3,14,25,0,0,4,31,30,1
4,4,13,7,1,0,0,30,31,1
5,5,13,1,1,0,0,30,31,1
6,6,13,1,1,0,0,30,31,1
7,7,14,2,0,0,0,31,30,1
8,8,13,1,1,0,0,30,31,1
9,9,14,1,0,0,0,31,30,1
10,10,14,6,0,0,0,31,21,1
11,11,14,1,0,0,0,31,29,1
12,12,14,24,0,0,0,31,22,1
13,13,14,24,0,0,3,31,24,1
14,14,13,1,1,0,0,30,31,1
15,15,14,7,0,0,0,31,22,1
16,16,14,33,0,0,0,31,23,1
17,17,14,7,0,0,1,31,25,1
18,18,14,33,0,0,0,31,18,1
19,19,14,33,0,0,0,31,20,1
20,20,14,10,0,0,3,31,19,1
21,21,14,33,0,0,4,31,25,1
22,22,14,6,0,0,0,31,26,1
23,23,14,2,0,0,0,31,26,1
24,24,14,33,0,0,0,31,21,1
25,25,13,1,1,0,0,30,31,1
26,26,14,23,0,0,0,31,22,1
27,27,14,10,0,0,3,31,21,1
28,28,14,28,0,0,0,31,23,1
29,29,14,33,0,0,0,31,20,1
30,30,14,9,0,0,14,31,19,1
31,31,14,35,0,0,2,31,19,1
32,32,14,21,0,0,8,31,20,1
33,33,12,0,0,0,0,29,30,1
34,34,14,33,0,0,0,31,24,1
35,35,14,33,0,0,0,31,20,1
36,36,14,32,0,0,13,31,23,1
37,37,14,7,0,0,0,31,22,1
38,38,14,35,0,0,0,31,20,1
39,39,14,21,0,0,3,31,20,1
40,40,14,33,0,0,0,31,24,1
41,41,14,2,0,0,0,31,22,1
42,42,14,32,0,0,4,31,27,1
43,43,0,1,1,0,0,24,31,1
44,44,14,35,0,0,2,31,18,1
45,45,14,3,0,0,8,31,30,1
46,46,14,7,0,0,0,31,-1,1
47,47,14,3,0,0,0,31,30,1
48,48,14,7,0,0,0,31,19,1
49,49,14,7,0,0,0,31,-1,1
50,50,13,26,2,20,7,30,31,1
51,51,14,33,0,0,1,31,18,1
52,52,14,7,0,0,0,31,23,1
53,53,14,35,0,0,25,31,21,1
54,54,14,13,0,0,2,31,25,1
55,55,14,7,0,0,0,31,18,1
56,56,14,33,0,0,0,31,20,1
57,57,14,33,0,0,0,31,20,1
58,58,14,9,0,0,3,31,24,1
59,59,14,35,0,0,0,31,22,1
60,60,14,9,0,0,24,31,19,1
61,61,14,33,0,0,0,31,-1,1
62,62,14,22,0,0,0,31,26,1
63,63,14,33,0,0,0,31,19,1
64,64,14,35,0,0,0,31,19,1
65,65,14,2,0,0,35,31,22,1
66,66,14,22,0,0,9,31,26,1
67,67,13,1,1,0,0,30,31,1
68,68,13,4,1,0,0,30,31,1
69,69,14,34,0,0,0,31,20,1
70,70,14,20,0,0,1,31,21,1
71,71,14,9,0,0,3,31,23,1
72,72,14,20,0,0,4,31,18,1
73,73,12,2,0,0,2,29,30,1
74,74,14,33,0,0,0,31,23,1
75,75,10,1,1,0,0,30,31,1
76,76,10,1,1,0,0,30,31,1
77,77,14,32,0,0,1,31,19,1
78,78,14,15,0,0,0,31,19,1
79,79,14,2,0,0,0,31,21,1
80,80,14,26,0,0,0,31,28,1
81,81,14,33,0,0,1,31,21,1
82,82,14,33,0,0,2,31,18,1
83,83,14,34,0,0,14,31,22,1
84,84,14,15,0,0,0,31,-1,1
85,85,14,34,0,0,0,31,20,1
86,86,14,33,0,0,1,31,22,1
87,87,14,0,0,0,0,31,30,1
88,88,14,35,0,0,0,31,20,1
89,89,14,33,0,0,7,31,20,1
90,90,14,9,0,0,0,31,23,1
91,91,14,33,0,0,0,31,20,1
92,92,14,9,0,0,21,31,26,1
93,93,0,1,1,0,35,24,31,1
94,94,14,25,0,0,0,31,22,1
95,95,14,0,0,0,2,31,30,1
96,96,11,1,0,0,0,31,30,1
97,97,14,2,0,0,0,31,20,1
98,98,14,11,0,0,0,31,18,1
99,99,14,35,0,0,0,31,20,1
100,100,13,3,1,0,0,30,31,1
101,101,14,15,0,0,2,31,22,1
102,102,14,15,0,0,4,31,23,1
103,103,14,33,0,0,0,31,20,1
104,104,14,33,0,0,0,31,19,1
105,105,14,11,0,0,0,31,18,1
106,106,14,15,0,0,0,31,20,1
107,107,14,15,0,0,4,31,19,1
