,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,1,1,0,0,32,35,1
1,1,0,2,1,0,0,33,35,1
2,2,2,1,1,0,1,34,35,1
3,3,3,27,0,0,0,35,34,1
4,4,1,0,1,0,0,33,35,1
5,5,2,4,1,0,4,34,35,1
6,6,2,0,1,0,3,34,35,1
7,7,3,21,0,0,0,35,34,1
8,8,2,1,1,0,0,34,35,1
9,9,3,27,0,0,1,35,34,1
10,10,3,27,0,0,15,35,34,1
11,11,3,32,0,0,1,35,34,1
12,12,3,32,0,0,1,35,34,1
13,13,2,2,1,0,21,34,35,1
14,14,2,33,2,8,0,34,35,1
15,15,3,32,0,0,0,35,34,1
16,16,3,21,0,0,3,35,34,1
17,17,3,20,0,0,4,35,34,1
18,18,2,2,1,0,25,34,35,1
19,19,0,0,1,0,3,33,35,1
20,20,0,1,1,0,4,32,35,1
21,21,0,1,1,0,1,32,35,1
22,22,0,2,1,0,0,33,35,1
23,23,2,4,1,0,6,34,35,1
24,24,2,1,1,0,4,34,35,1
25,25,3,20,0,0,1,35,34,1
26,26,0,2,1,0,0,33,35,1
27,27,3,21,0,0,3,35,34,1
28,28,2,1,1,0,3,34,35,1
29,29,3,21,0,0,3,35,34,1
30,30,0,1,1,0,14,32,35,1
31,31,0,2,1,0,1,33,35,1
32,32,0,1,1,0,5,32,35,1
33,33,0,4,1,0,1,33,35,1
34,34,2,1,1,0,7,34,35,1
35,35,0,4,1,0,1,33,35,1
36,36,1,1,1,0,0,33,35,1
37,37,1,1,1,0,1,33,35,1
38,38,0,4,1,0,0,33,35,1
39,39,3,20,0,0,1,35,34,1
40,40,3,20,0,0,1,35,34,1
41,41,1,13,0,0,13,33,34,1
42,42,2,1,1,0,4,34,35,1
43,43,3,15,0,0,2,35,34,1
44,44,1,14,0,0,14,33,34,1
45,45,1,1,0,0,1,33,34,1
46,46,1,1,1,0,2,33,35,1
47,47,3,35,0,0,3,35,34,1
48,48,0,4,1,0,14,33,35,1
49,49,1,1,1,0,20,33,35,1
50,50,0,0,1,0,3,32,35,1
51,51,0,1,1,0,11,33,35,1
52,52,0,4,1,0,14,33,35,1
53,53,0,2,1,0,3,32,35,1
54,54,2,1,1,0,9,34,35,1
55,55,2,1,1,0,11,34,35,1
56,56,0,4,1,0,1,33,35,1
57,57,3,32,0,0,5,35,34,1
58,58,3,15,0,0,2,35,34,1
59,59,0,2,1,0,1,32,35,1
