,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,2,0,1,0,0,61,62,1
1,1,2,0,1,0,3,61,62,1
2,2,0,2,1,0,2,60,62,1
3,3,0,7,0,0,7,59,60,1
4,4,2,33,2,2,0,61,62,1
5,5,3,21,0,0,3,62,61,1
6,6,2,2,1,0,3,61,62,1
7,7,1,7,1,0,0,60,62,1
8,8,2,0,1,0,0,61,62,1
9,9,3,6,0,0,1,62,61,1
10,10,0,1,1,0,1,59,62,1
11,11,3,20,0,0,1,62,61,1
12,12,2,1,1,0,1,61,62,1
13,13,3,21,0,0,24,62,61,1
14,14,3,20,0,0,0,62,61,1
15,15,3,21,0,0,7,62,61,1
16,16,1,1,1,0,3,60,62,1
17,17,2,1,1,0,4,61,62,1
18,18,3,27,0,0,17,62,61,1
19,19,3,20,0,0,1,62,61,1
20,20,0,1,1,0,25,59,62,1
21,21,3,15,0,0,1,62,61,1
22,22,2,2,1,0,0,61,62,1
23,23,0,1,1,0,0,60,62,1
24,24,0,2,1,0,4,60,62,1
25,25,0,1,1,0,1,60,62,1
26,26,1,1,1,0,3,60,62,1
27,27,1,1,0,0,1,60,61,1
28,28,0,1,1,0,2,59,62,1
29,29,3,20,0,0,3,62,61,1
30,30,1,1,1,0,14,60,62,1
31,31,3,32,0,0,4,62,61,1
32,32,0,1,1,0,5,59,62,1
33,33,0,1,1,0,1,59,62,1
34,34,0,1,1,0,2,59,62,1
35,35,3,15,0,0,1,62,61,1
36,36,3,15,0,0,7,62,61,1
37,37,2,0,1,0,3,61,62,1
38,38,0,2,1,0,0,60,62,1
39,39,0,1,1,0,1,60,62,1
40,40,3,15,0,0,13,62,61,1
41,41,0,1,1,0,2,60,62,1
42,42,0,4,1,0,4,59,62,1
43,43,2,26,2,5,3,61,62,1
44,44,3,20,0,0,3,62,61,1
45,45,1,1,1,0,1,60,62,1
46,46,2,18,2,10,1,61,62,1
47,47,3,15,0,0,4,62,61,1
48,48,2,1,1,0,14,61,62,1
49,49,3,20,0,0,10,62,61,1
50,50,2,4,1,0,1,61,62,1
51,51,3,30,0,0,1,62,61,1
52,52,2,1,1,0,4,61,62,1
53,53,2,5,1,0,1,61,62,1
54,54,3,0,0,0,13,62,61,1
55,55,0,9,0,0,9,59,60,1
56,56,3,15,0,0,4,62,61,1
57,57,1,1,1,0,7,60,62,1
58,58,3,6,0,0,24,62,61,1
59,59,2,1,1,0,1,61,62,1
60,60,3,19,0,0,25,62,61,1
61,61,1,4,1,0,4,60,62,1
62,62,3,19,0,0,13,62,61,1
63,63,3,19,0,0,4,62,60,1
64,64,3,19,0,0,5,62,61,1
65,65,3,32,0,0,2,62,61,1
66,66,3,25,0,0,8,62,61,1
67,67,3,25,0,0,1,62,61,1
68,68,3,32,0,0,3,62,61,1
69,69,0,17,0,0,17,59,60,1
70,70,2,15,1,0,3,61,62,1
71,71,0,8,0,0,8,60,61,1
72,72,0,1,0,0,1,60,61,1
73,73,3,0,0,0,3,62,61,1
74,74,2,4,1,0,4,61,62,1
75,75,3,32,0,0,11,62,61,1
76,76,3,20,0,0,18,62,61,1
77,77,0,4,1,0,2,60,62,1
78,78,0,3,0,0,3,60,61,1
79,79,3,32,0,0,1,62,61,1
80,80,3,6,0,0,2,62,61,1
81,81,2,20,1,0,1,61,62,1
82,82,3,21,0,0,9,62,61,1
83,83,0,4,1,0,7,60,62,1
84,84,3,20,0,0,3,62,61,1
85,85,2,7,1,0,2,61,62,1
86,86,0,4,1,0,1,59,62,1
87,87,3,25,0,0,2,62,61,1
88,88,0,8,1,0,8,61,62,1
89,89,0,10,0,0,10,59,61,1
90,90,3,21,0,0,3,62,61,1
91,91,3,20,0,0,1,62,60,1
92,92,2,5,1,0,4,61,62,1
93,93,2,6,1,0,4,61,62,1
94,94,3,24,0,0,3,62,61,1
95,95,2,7,1,0,1,61,62,1
96,96,2,4,1,0,4,61,62,1
97,97,2,7,1,0,2,61,62,1
98,98,3,25,0,0,3,62,61,1
99,99,2,7,1,0,2,61,62,1
100,100,2,4,1,0,4,61,62,1
101,101,2,3,1,0,2,61,62,1
102,102,3,21,0,0,2,62,61,1
103,103,1,16,1,0,16,26,62,1
104,104,2,33,2,0,15,61,62,1
105,105,0,4,1,0,9,61,62,1
106,106,3,24,0,0,9,62,60,1
107,107,0,0,1,0,21,61,62,1
108,108,3,18,0,0,1,62,60,1
109,109,2,15,1,0,0,61,62,1
110,110,3,0,0,0,9,62,60,1
111,111,3,24,0,0,10,62,60,1
112,112,0,4,1,0,9,60,62,1
113,113,2,15,1,0,3,61,62,1
114,114,1,9,0,0,9,60,61,1
115,115,0,9,1,0,0,60,62,1
116,116,3,14,0,0,3,62,61,1
117,117,2,1,1,0,1,61,62,1
118,118,2,1,1,0,15,61,62,1
119,119,1,16,1,0,16,-1,62,1
120,120,2,8,1,0,8,61,62,1
121,121,0,8,1,0,14,59,62,1
122,122,3,18,0,0,9,62,61,1
123,123,0,14,0,0,14,60,61,1
124,124,1,26,2,14,8,61,62,1
125,125,0,3,1,0,3,59,62,1
126,126,2,8,1,0,14,61,62,1
127,127,0,9,0,0,9,60,61,1
128,128,3,14,0,0,8,62,59,1
129,129,3,21,0,0,4,62,61,1
130,130,2,33,2,12,4,61,62,1
131,131,0,17,0,0,17,60,61,1
132,132,0,3,1,0,3,61,62,1
133,133,3,25,0,0,4,62,61,1
134,134,3,18,0,0,10,62,61,1
135,135,1,3,0,0,3,60,61,1
136,136,1,2,0,0,2,60,61,1
137,137,3,21,0,0,4,62,61,1
138,138,3,21,0,0,12,62,61,1
139,139,2,0,1,0,0,61,62,1
140,140,3,25,0,0,4,62,60,1
141,141,0,11,0,0,11,60,61,1
142,142,0,9,1,0,3,60,62,1
143,143,0,10,1,0,1,60,62,1
144,144,0,2,1,0,9,59,62,1
145,145,0,9,1,0,1,61,62,1
146,146,3,24,0,0,15,62,61,1
147,147,4,1,0,0,1,59,60,1
148,148,0,4,1,0,1,59,61,1
149,149,3,20,0,0,4,62,60,1
150,150,0,5,1,0,2,55,56,1
151,151,3,14,0,0,14,62,60,1
152,152,3,15,0,0,12,62,61,1
153,153,2,18,2,16,1,61,62,1
154,154,3,31,0,0,31,62,60,1
155,155,0,21,1,0,26,60,62,1
156,156,1,3,0,0,3,60,61,1
157,157,0,12,1,0,17,59,62,1
158,158,3,14,0,0,8,62,61,1
159,159,3,17,0,0,3,62,61,1
160,160,1,4,0,0,4,60,61,1
161,161,2,0,1,0,35,61,62,1
162,162,0,7,1,0,11,60,62,1
163,163,0,5,1,0,1,58,59,1
164,164,3,29,0,0,9,62,61,1
165,165,3,21,0,0,13,62,61,1
166,166,0,4,0,0,4,59,61,1
167,167,3,29,0,0,4,62,61,1
168,168,1,11,1,0,4,60,62,1
169,169,1,1,0,0,1,60,61,1
170,170,1,1,1,0,2,60,62,1
171,171,3,18,0,0,9,62,60,1
172,172,0,2,1,0,4,61,62,1
173,173,3,29,0,0,6,62,61,1
174,174,1,3,1,0,1,60,62,1
175,175,3,21,0,0,10,62,61,1
176,176,3,21,0,0,3,62,61,1
177,177,3,0,0,0,10,62,61,1
178,178,3,18,0,0,9,62,61,1
179,179,3,29,0,0,10,62,61,1
180,180,3,25,0,0,4,62,60,1
181,181,3,21,0,0,3,62,60,1
182,182,4,4,0,0,4,59,60,1
183,183,3,29,0,0,3,62,61,1
184,184,3,0,0,0,7,62,61,1
185,185,3,15,0,0,15,62,61,1
186,186,3,14,0,0,14,62,59,1
187,187,1,3,1,0,3,61,62,1
188,188,2,2,1,0,10,61,62,1
189,189,2,1,1,0,4,61,62,1
190,190,3,5,0,0,31,62,61,1
191,191,0,5,1,0,1,57,59,1
