,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,2,0,1,0,-1,740.7343359999998,50,50,1
1,1,1,1,1,0,-1,206.23318799999998,50,50,1
2,2,1,0,1,0,1,349.85254720000006,50,50,1
3,3,0,2,1,0,-1,402.85513760000015,50,50,1
4,4,0,2,1,0,5,294.15018760000004,50,50,1
5,5,2,18,2,10,1,369.0158656,50,50,1
6,6,2,0,1,0,-1,523.5113632,50,50,1
7,7,0,2,1,0,1,295.3076684,50,50,1
8,8,1,3,1,0,-1,377.6125152000002,50,50,1
9,9,3,28,0,0,4,352.03340160000005,50,50,1
10,10,3,35,0,0,4,424.63198959999994,50,50,1
11,11,1,3,1,0,0,657.6756088000003,50,50,1
12,12,3,0,0,0,3,415.5073623999998,50,50,1
13,13,0,1,1,0,2,605.8054791999999,50,50,1
14,14,3,35,0,0,0,501.0412903999992,50,50,1
15,15,3,35,0,0,15,431.6827367999994,50,50,1
16,16,3,21,0,0,3,466.74098319999905,50,50,1
17,17,2,33,2,2,0,676.377058,50,50,1
18,18,1,18,2,16,1,532.9364528,50,50,1
19,19,3,35,0,0,-1,931.8276996000002,50,50,1
20,20,3,21,0,0,3,419.98427440000006,50,50,1
21,21,0,1,1,0,3,416.9512944000018,50,50,1
22,22,3,28,0,0,0,315.4717312,50,50,1
23,23,0,2,1,0,4,415.3763687999996,50,50,1
24,24,2,1,1,0,3,423.920532,50,50,1
25,25,3,28,0,0,4,270.6115384,50,50,1
26,26,3,20,0,0,-1,304.65908799999943,50,50,1
27,27,3,28,0,0,1,518.8652048,50,50,1
28,28,3,26,0,0,9,475.3464176000001,50,50,1
29,29,3,0,0,0,0,443.40544080000006,50,50,1
30,30,0,3,1,0,3,497.6504687999998,50,50,1
31,31,3,28,0,0,4,706.9394328000003,50,50,1
32,32,3,20,0,0,5,903.2983387999999,50,50,1
33,33,0,3,0,0,3,292.5621960000002,50,50,1
34,34,3,27,0,0,1,380.6453839999999,50,50,1
35,35,3,28,0,0,0,436.2386007999999,50,50,1
36,36,3,20,0,0,4,342.5242447999987,50,50,1
37,37,3,20,0,0,3,469.4931831999999,50,50,1
38,38,0,2,0,0,2,455.8530019999988,50,50,1
39,39,3,27,0,0,2,389.79353000000003,50,50,1
40,40,0,1,1,0,15,532.6578967999997,50,50,1
41,41,3,27,0,0,13,388.1757368,50,50,1
42,42,3,28,0,0,1,587.7908011999998,50,50,1
43,43,2,4,1,0,28,479.0510456000001,50,50,1
44,44,1,6,0,0,6,645.8607755999998,50,50,1
45,45,3,20,0,0,4,700.8255455999999,50,50,1
46,46,3,20,0,0,24,306.14505360000004,50,50,1
47,47,0,1,1,0,1,1051.392108,50,50,1
48,48,3,20,0,0,0,501.83181119999807,50,50,1
