,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,7,2,1,0,-1,0.0220175999997,-1,18,1
1,1,11,1,1,0,-1,1.1154472,-1,18,1
2,2,9,3,1,0,-1,1.4204688,-1,18,1
3,3,10,6,1,0,-1,1.4204688,-1,18,1
4,4,7,1,1,0,-1,37.487410399999995,-1,18,1
5,5,12,33,2,1,4,2.9550288,-1,18,1
6,6,11,1,1,0,-1,4.2038048,-1,18,1
7,7,8,7,1,0,-1,2.4467892,-1,18,1
8,8,9,1,1,0,-1,1.6067288,-1,18,1
9,9,10,2,1,0,-1,1.6067288,-1,18,1
10,10,10,3,1,0,-1,11.220580400000001,-1,18,1
11,11,10,15,1,0,-1,2.2471296,-1,18,1
12,12,11,21,0,0,-1,0.0110087999999,18,-1,1
13,13,8,26,2,7,2,1.9819732,-1,18,1
14,14,9,15,1,0,-1,0.0220175999997,-1,18,1
15,15,10,20,1,0,-1,0.0220175999997,-1,18,1
16,16,9,18,2,19,3,4.1473151999994,-1,18,1
17,17,10,26,2,21,8,8.1881008,-1,18,1
18,18,11,15,2,7,25,4.2038048,-1,18,1
19,19,8,3,1,0,-1,2.949858,-1,18,1
20,20,9,0,1,0,-1,12.5468072,-1,18,1
21,21,9,26,2,33,14,0.470264800002,-1,18,1
22,22,12,27,1,0,-1,0.0,-1,18,1
23,23,11,15,2,0,1,5.8492311999997,-1,18,1
24,24,7,7,1,0,-1,2.3106248,-1,18,1
25,25,6,1,1,0,-1,11.6739984,-1,18,1
26,26,10,23,1,0,-1,0.0,-1,18,1
27,27,10,1,1,0,-1,4.1391976,-1,18,1
28,28,12,27,1,0,-1,0.0,-1,18,1
29,29,12,19,1,0,-1,0.7787336,-1,18,1
30,30,6,33,2,3,15,4.6212496,-1,18,1
31,31,7,26,2,17,14,3.6921736,-1,18,1
32,32,9,26,2,23,14,3.4120052,-1,18,1
33,33,9,18,2,10,3,7.4252688,-1,18,1
34,34,12,27,1,0,-1,0.0,-1,18,1
35,35,12,1,1,0,-1,3.274562,-1,18,1
36,36,11,33,2,9,13,0.0220175999997,-1,18,1
37,37,7,1,1,0,-1,10.9140576,-1,18,1
38,38,9,33,2,1,4,0.172081999999,-1,18,1
39,39,11,13,1,0,-1,0.0,-1,18,1
40,40,12,23,1,0,-1,0.0,-1,18,1
41,41,13,13,1,0,-1,0.0,-1,18,1
42,42,7,10,1,0,-1,2.949858,-1,18,1
43,43,12,19,0,0,-1,0.8678048,18,-1,1
44,44,10,10,1,0,-1,3.9639464,-1,18,1
45,45,12,23,1,0,-1,0.0,-1,18,1
46,46,10,26,2,28,14,2.8409376,-1,18,1
47,47,11,8,1,0,-1,2.1924192,-1,18,1
48,48,7,7,1,0,-1,0.344163999999,-1,18,1
49,49,8,33,2,5,20,1.4204688,-1,18,1
50,50,9,26,2,36,8,0.172081999999,-1,18,1
51,51,11,23,1,0,-1,0.0,-1,18,1
52,52,12,23,1,0,-1,0.0,-1,18,1
53,53,10,2,1,0,-1,12.039624,-1,18,1
54,54,9,33,2,41,14,12.941344800000001,-1,18,1
55,55,12,21,0,0,-1,1.6401444,18,-1,1
56,56,10,23,1,0,-1,0.0,-1,18,1
