,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,3,1,0,-1,648.7675991999997,45,46,1
1,1,0,2,1,0,-1,186.89584159999995,44,46,1
2,2,3,0,0,0,1,303.26430640000007,46,45,1
3,3,1,1,1,0,-1,358.7369824000001,44,46,1
4,4,1,33,2,2,5,242.16618920000005,45,46,1
5,5,2,7,1,0,4,317.97117360000004,45,46,1
6,6,1,0,1,0,-1,471.28739519999993,44,46,1
7,7,3,20,0,0,1,247.649906,46,45,1
8,8,1,0,1,0,-1,336.84059040000017,44,46,1
9,9,2,26,2,15,26,305.6096256,45,46,1
10,10,1,9,0,0,9,387.8190628,44,45,1
11,11,0,0,1,0,-1,568.8907488000002,45,46,1
12,12,0,1,1,0,3,368.40637839999977,43,46,1
13,13,2,26,2,7,2,559.2623855999999,45,46,1
14,14,1,1,1,0,21,455.9363463999992,44,46,1
15,15,2,1,1,0,14,386.7262447999994,45,46,1
16,16,0,1,1,0,3,395.06402079999907,43,46,1
17,17,1,2,1,0,0,577.9903003999999,44,46,1
18,18,1,3,1,0,25,478.66162319999995,44,46,1
19,19,0,2,1,0,-1,805.9381796,44,46,1
20,20,3,27,0,0,3,380.3960736,46,45,1
21,21,0,2,1,0,3,362.7695392000019,44,46,1
22,22,2,1,1,0,0,267.98983160000006,45,46,1
23,23,3,27,0,0,3,353.50168639999964,46,45,1
24,24,0,1,1,0,3,350.7719488,45,46,1
25,25,2,1,1,0,1,233.70714959999995,45,46,1
26,26,3,20,0,0,-1,289.2468791999997,46,45,1
27,27,0,2,1,0,0,457.06602719999995,44,46,1
28,28,0,2,1,0,1,423.93865760000006,44,46,1
29,29,1,1,1,0,3,384.95694160000005,44,46,1
30,30,3,20,0,0,15,427.49950399999983,46,45,1
31,31,3,0,0,0,3,635.8093520000002,46,45,1
32,32,3,27,0,0,5,754.9547588,46,45,1
33,33,0,1,1,0,2,275.5789536000002,43,46,1
34,34,1,2,1,0,1,353.16858679999996,44,46,1
35,35,2,1,1,0,0,385.8991392,42,46,1
36,36,2,1,1,0,4,299.60237919999906,45,46,1
37,37,3,27,0,0,0,424.73596159999994,46,45,1
38,38,0,4,1,0,2,428.6532595999988,44,46,1
39,39,3,27,0,0,4,339.07181840000004,46,45,1
40,40,2,2,1,0,4,495.8746047999996,45,46,1
41,41,0,4,1,0,13,332.6138784,44,46,1
42,42,1,1,0,0,1,478.6818059999999,44,45,1
43,43,0,25,0,0,25,450.6952680000001,44,45,1
44,44,0,9,1,0,24,637.0000259999998,44,46,1
45,45,0,4,0,0,4,658.7424616,44,45,1
46,46,3,27,0,0,3,248.51632080000002,46,45,1
47,47,0,1,1,0,0,842.4535352,43,46,1
48,48,2,1,1,0,4,449.98903679999904,45,46,1
49,49,0,4,1,0,25,419.0812192,41,46,1
50,50,2,26,2,23,8,299.8087107999971,41,46,1
51,51,3,27,0,0,0,334.30322879999966,46,45,1
52,52,2,1,1,0,4,351.7018031999996,45,46,1
53,53,0,3,1,0,3,182.97487400000006,43,46,1
54,54,0,4,1,0,4,313.4059132000001,44,46,1
55,55,2,1,1,0,0,535.8327679999999,45,46,1
56,56,3,25,0,0,2,539.9929824,46,45,1
57,57,0,4,1,0,2,434.0817656000002,44,46,1
58,58,2,1,1,0,11,770.1178795999999,45,46,1
59,59,2,1,1,0,0,401.5825648,45,46,1
60,60,3,25,0,0,4,337.89220880000005,46,45,1
61,61,0,4,1,0,1,244.61253359999995,43,46,1
62,62,3,20,0,0,4,325.96456319999874,46,45,1
63,63,0,1,0,0,1,262.3225792,44,45,1
64,64,0,8,1,0,8,655.57126,45,46,1
65,65,0,3,1,0,3,420.6605928,43,46,1
66,66,1,1,1,0,13,321.8418231999994,44,46,1
67,67,3,29,0,0,12,267.62559600000003,46,45,1
68,68,1,18,2,10,3,274.11322639999906,44,46,1
69,69,0,1,1,0,1,691.8142312,44,46,1
70,70,1,1,1,0,20,364.5856576000001,44,46,1
71,71,2,2,1,0,3,312.9139088,45,46,1
72,72,3,20,0,0,4,369.7868708000009,46,45,1
73,73,2,1,1,0,-1,526.3384007999998,45,46,1
74,74,2,4,1,0,1,290.0942231999994,45,46,1
75,75,0,1,1,0,2,373.89899120000103,44,46,1
76,76,1,1,1,0,2,432.39775279999924,44,46,1
77,77,3,25,0,0,1,348.1292808000039,46,45,1
78,78,2,1,1,0,2,345.0305816,45,46,1
79,79,2,4,1,0,2,293.3359256,45,46,1
80,80,3,25,0,0,35,606.1905647999998,46,45,1
81,81,1,6,1,0,7,694.8527712,45,46,1
82,82,3,20,0,0,7,423.2126883999999,46,45,1
83,83,2,18,2,6,1,427.84583639999994,45,46,1
84,84,0,6,0,0,6,487.6553123999999,44,45,1
85,85,3,25,0,0,0,839.8351644000002,46,45,1
86,86,2,1,1,0,1,306.7456447999996,42,46,1
87,87,2,1,1,0,4,439.85248959999967,45,46,1
88,88,3,23,0,0,14,400.3452424000001,46,44,1
89,89,2,4,1,0,5,545.2367851999999,45,46,1
90,90,1,1,1,0,4,832.4131760000001,44,46,1
91,91,3,25,0,0,0,477.62624000000005,46,45,1
92,92,0,3,0,0,3,626.5501171999999,43,45,1
93,93,0,3,1,0,3,308.76481440000015,45,46,1
94,94,3,25,0,0,0,318.7676991999999,46,44,1
95,95,3,0,0,0,3,276.37992719999994,46,45,1
96,96,0,3,0,0,3,305.5342876,43,45,1
97,97,1,26,2,12,7,661.9810504000021,44,45,1
98,98,1,1,1,0,4,274.45310920000003,44,46,1
99,99,1,1,1,0,4,257.7191216,44,46,1
100,100,2,1,1,0,35,533.6802695999999,45,46,1
101,101,2,1,1,0,5,331.05174079999995,45,46,1
102,102,0,4,1,0,2,366.86125440000006,43,45,1
103,103,0,5,1,0,1,299.89394559999994,43,45,1
104,104,1,1,1,0,9,263.22018560000004,44,46,1
105,105,3,24,0,0,9,300.25256559999997,46,43,1
106,106,3,27,0,0,15,568.9843791999994,46,45,1
107,107,0,4,1,0,10,460.91566,44,46,1
108,108,3,21,0,0,3,231.14059799999998,46,44,1
109,109,2,3,1,0,8,359.6910783999999,45,46,1
110,110,3,30,0,0,3,526.9908667999999,46,44,1
111,111,3,27,0,0,1,345.9347488000001,46,45,1
112,112,0,6,1,0,7,342.8336032000001,43,45,1
113,113,2,2,1,0,1,485.2587855999999,45,46,1
114,114,0,7,1,0,2,1559.3100064,43,45,1
115,115,2,4,1,0,2,288.4219976,45,46,1
116,116,2,2,1,0,5,329.10251600000004,45,46,1
117,117,0,8,1,0,8,853.3273384,45,46,1
118,118,4,1,0,0,1,575.8132267999997,43,44,1
119,119,0,4,1,0,2,494.98600560000006,44,46,1
120,120,0,4,1,0,26,554.9429328000001,44,46,1
121,121,0,3,1,0,3,773.77408,45,46,1
122,122,2,2,1,0,3,715.589514,45,46,1
123,123,4,2,0,0,2,281.09085960000203,43,44,1
124,124,0,6,1,0,2,476.61042799999973,44,46,1
125,125,4,1,0,0,1,271.62006679999996,43,44,1
126,126,1,3,0,0,3,310.27285320000004,44,45,1
127,127,0,3,1,0,22,333.43064239999995,45,46,1
128,128,0,11,1,0,4,410.07157279999956,43,45,1
129,129,4,2,0,0,2,711.5833671999999,43,44,1
130,130,3,23,0,0,13,269.6152976,46,44,1
131,131,3,27,0,0,6,764.3266948,46,44,1
132,132,3,27,0,0,1,517.5747844,46,45,1
133,133,1,2,1,0,4,1585.091504,44,46,1
134,134,3,21,0,0,3,718.8881508000002,46,45,1
135,135,2,4,1,0,11,201.86213840000005,45,46,1
136,136,3,21,0,0,3,403.3492547999991,46,45,1
137,137,1,18,2,10,9,306.20893799999993,44,46,1
138,138,3,21,0,0,21,739.6093811999998,46,45,1
139,139,3,27,0,0,1,532.7148312000002,46,45,1
140,140,3,32,0,0,1,570.5616399999999,46,45,1
141,141,2,2,1,0,1,345.40932879999974,45,46,1
142,142,0,9,1,0,8,411.5505328,44,46,1
143,143,3,14,0,0,8,379.5371648,46,44,1
144,144,1,18,2,6,10,639.6303508,44,46,1
145,145,1,16,1,0,16,205.9638616,18,46,1
146,146,0,2,1,0,2,283.40593240000004,43,45,1
147,147,0,7,1,0,4,562.7978784000001,44,46,1
148,148,1,7,1,0,3,466.7650024,44,46,1
149,149,2,4,1,0,10,567.2478800000001,45,46,1
150,150,2,4,1,0,1,356.68634319999984,45,46,1
151,151,3,32,0,0,1,811.4116104000001,46,45,1
152,152,0,7,1,0,1,715.8671804,44,46,1
153,153,1,1,1,0,5,388.8661775999999,45,46,1
154,154,1,1,0,0,1,347.78077999999994,44,45,1
155,155,1,26,2,5,34,743.8641711999998,45,46,1
156,156,2,5,1,0,11,316.16928879999915,45,46,1
157,157,3,32,0,0,2,511.9901535999999,46,43,1
158,158,3,21,0,0,3,750.3808247999998,46,45,1
159,159,3,32,0,0,4,636.8796520000001,46,45,1
160,160,0,10,1,0,3,380.95985759999996,45,46,1
161,161,0,8,1,0,14,404.5887456,44,46,1
162,162,1,26,2,2,11,335.59437199999996,45,46,1
163,163,2,0,1,0,9,462.5607527999999,45,46,1
164,164,3,32,0,0,1,372.5328991999981,46,44,1
165,165,0,12,1,0,3,438.368859200003,45,46,1
166,166,0,4,1,0,3,284.28385640000306,44,46,1
167,167,0,21,1,0,9,943.8580383999998,44,46,1
168,168,0,21,1,0,3,390.657609600002,44,46,1
169,169,0,7,1,0,9,250.02519359999997,44,46,1
170,170,3,21,0,0,3,310.08625959999904,46,45,1
171,171,1,2,1,0,4,489.16968959999997,44,46,1
172,172,2,18,2,7,9,398.09944719999976,42,46,1
173,173,1,7,0,0,7,507.1617383999998,44,45,1
174,174,1,26,2,11,14,308.6940912,45,46,1
175,175,0,11,1,0,4,540.4142636,44,46,1
176,176,2,2,1,0,-1,863.7617903999999,45,46,1
177,177,1,4,1,0,4,729.9018991999993,44,45,1
178,178,2,26,2,5,3,315.5473471999999,45,46,1
179,179,3,30,0,0,1,256.7004184,46,45,1
180,180,2,0,1,0,8,328.71153679999935,45,46,1
181,181,3,21,0,0,4,477.95639280000006,46,45,1
182,182,3,34,0,0,34,720.6232599999998,46,44,1
183,183,1,3,0,0,3,353.66203679999984,44,45,1
184,184,0,0,1,0,3,518.9121868,44,46,1
185,185,2,4,1,0,2,613.1973324,45,46,1
186,186,1,4,0,0,4,397.8025431999996,44,45,1
187,187,0,22,1,0,4,420.8857727999999,43,46,1
188,188,2,8,1,0,8,519.5821112,45,46,1
189,189,0,9,0,0,9,325.25343920000404,43,45,1
190,190,1,3,0,0,3,528.5159191999999,44,45,1
191,191,1,4,0,0,4,529.2300456,44,45,1
192,192,2,1,1,0,4,729.7237568000004,45,46,1
