,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,1,0,1,0,-1,470.7668679999997,50,52,1,1
1,1,1,0,0,0,0,199.71786880000008,50,51,1,1
2,2,3,20,0,0,-1,226.83776959999997,52,51,1,1
3,3,0,1,1,0,-1,279.1719368,49,52,1,1
4,4,1,1,1,0,-1,303.42487919999996,50,52,1,1
5,5,2,2,1,0,4,246.58889119999998,51,52,1,1
6,6,1,1,1,0,0,369.5412856000001,50,52,1,1
7,7,2,1,1,0,-1,294.4191804,51,52,1,1
8,8,0,0,1,0,-1,282.8050632,49,52,1,1
9,9,0,14,0,0,14,262.8937024,49,50,1,1
10,10,1,1,1,0,0,374.88005319999996,50,52,1,1
11,11,1,1,1,0,3,468.148108,50,52,1,1
12,12,1,2,1,0,0,375.4664663999996,50,52,1,1
13,13,2,8,1,0,8,441.84369239999995,51,52,1,1
14,14,4,33,2,22,3,312.67816479999914,51,52,1,1
15,15,4,15,1,0,2,295.6759071999991,51,52,1,1
16,16,1,2,1,0,3,340.83011279999937,50,52,1,1
17,17,2,0,1,0,3,487.9240271999999,51,52,1,1
18,18,1,26,2,5,3,384.5611808000001,50,52,1,1
19,19,2,3,1,0,13,646.8559044,51,52,1,1
20,20,1,1,1,0,-1,399.2912888000001,50,52,1,1
21,21,4,1,1,0,1,371.7403768000009,50,52,1,1
22,22,1,4,1,0,0,279.0133656000001,50,52,1,1
23,23,2,18,2,10,1,451.4245175999998,51,52,1,1
24,24,1,4,1,0,7,376.57101599999993,50,52,1,1
25,25,2,2,1,0,1,198.97772159999997,51,52,1,1
26,26,3,0,0,0,0,415.80393279999964,52,51,1,1
27,27,0,1,1,0,15,394.2570424,49,52,1,1
28,28,1,5,1,0,13,372.17983920000006,46,52,1,1
29,29,2,3,1,0,3,483.9759824000001,51,52,1,1
30,30,1,16,0,0,16,455.8343760000001,50,51,1,1
31,31,2,1,1,0,4,707.0042068000001,51,52,1,1
32,32,3,33,0,0,1,627.5947856,52,49,1,1
33,33,4,6,1,0,1,205.0128236000001,50,52,1,1
34,34,2,3,1,0,9,323.36192719999997,51,52,1,1
35,35,2,3,1,0,17,417.07511559999995,51,52,1,1
36,36,1,1,1,0,1,216.65640879999822,50,52,1,1
37,37,4,7,1,0,4,308.57532960000003,50,52,1,1
38,38,4,7,1,0,-1,259.5911735999981,50,52,1,1
39,39,1,4,1,0,3,389.62328279999997,50,52,1,1
40,40,1,20,1,0,-1,277.7381239999994,50,52,1,1
41,41,3,7,1,0,3,382.7978268,50,52,1,1
42,42,1,2,1,0,-1,722.3633175999997,50,52,1,1
43,43,1,7,1,0,-1,386.6986672000001,50,52,1,1
