,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,2,0,1,0,1,63,64,1
1,1,3,0,0,0,2,64,63,1
2,2,0,0,1,0,1,63,64,1
3,3,0,0,1,0,0,61,64,1
4,4,3,32,0,0,1,64,62,1
5,5,0,1,1,0,4,61,64,1
6,6,0,3,1,0,3,61,64,1
7,7,3,32,0,0,15,64,63,1
8,8,3,32,0,0,4,64,63,1
9,9,0,2,1,0,1,62,64,1
10,10,0,1,1,0,1,61,64,1
11,11,1,1,1,0,0,62,64,1
12,12,2,1,1,0,1,63,64,1
13,13,3,32,0,0,0,64,63,1
14,14,2,2,1,0,4,63,64,1
15,15,0,2,1,0,0,61,64,1
16,16,1,1,1,0,31,62,64,1
17,17,3,20,0,0,0,64,63,1
18,18,1,1,1,0,3,62,64,1
19,19,3,20,0,0,4,64,63,1
20,20,3,0,0,0,21,64,63,1
21,21,3,20,0,0,3,64,63,1
22,22,1,0,0,0,0,62,63,1
23,23,2,26,2,5,3,63,64,1
24,24,2,1,1,0,7,63,64,1
25,25,3,20,0,0,3,64,63,1
26,26,2,4,1,0,1,63,64,1
27,27,0,1,1,0,1,61,64,1
28,28,0,2,1,0,1,62,64,1
29,29,0,2,1,0,25,62,64,1
30,30,0,2,1,0,0,62,64,1
31,31,1,18,2,10,1,63,64,1
32,32,0,1,1,0,1,61,63,1
33,33,1,1,1,0,2,62,64,1
34,34,3,23,0,0,3,64,63,1
35,35,0,2,1,0,0,62,64,1
36,36,2,5,1,0,4,63,64,1
37,37,3,25,0,0,0,64,63,1
38,38,2,1,1,0,2,63,64,1
39,39,0,2,1,0,3,62,64,1
40,40,3,23,0,0,1,64,63,1
41,41,2,2,1,0,0,63,64,1
42,42,2,6,1,0,3,63,64,1
43,43,3,23,0,0,7,64,63,1
44,44,2,7,1,0,4,63,64,1
45,45,2,18,2,19,3,63,64,1
46,46,1,3,1,0,3,63,64,1
47,47,0,4,1,0,4,62,64,1
48,48,1,33,2,3,4,62,64,1
49,49,0,1,1,0,9,62,64,1
50,50,0,1,1,0,3,62,64,1
51,51,2,4,1,0,24,63,64,1
52,52,0,1,1,0,3,62,64,1
53,53,0,6,1,0,3,61,64,1
54,54,3,25,0,0,4,64,63,1
55,55,3,25,0,0,7,64,63,1
56,56,3,25,0,0,3,64,63,1
57,57,1,1,1,0,2,62,64,1
58,58,1,1,1,0,13,62,64,1
59,59,2,0,1,0,9,63,64,1
60,60,3,21,0,0,9,64,62,1
61,61,3,23,0,0,9,64,63,1
62,62,0,1,1,0,4,62,64,1
63,63,3,23,0,0,2,64,63,1
64,64,3,23,0,0,9,64,63,1
65,65,0,5,1,0,3,60,63,1
66,66,2,7,1,0,1,63,64,1
67,67,3,5,0,0,5,64,63,1
68,68,2,3,1,0,17,63,64,1
69,69,3,6,0,0,2,64,63,1
70,70,1,2,1,0,1,63,64,1
71,71,0,4,1,0,0,62,63,1
72,72,0,1,1,0,4,62,64,1
73,73,2,26,2,14,3,63,64,1
74,74,3,21,0,0,3,64,62,1
75,75,0,1,1,0,3,61,64,1
76,76,0,3,1,0,4,61,64,1
77,77,3,18,0,0,15,64,63,1
78,78,2,1,1,0,8,63,64,1
79,79,1,18,2,16,4,63,64,1
80,80,1,1,1,0,35,62,64,1
81,81,1,26,2,14,8,63,64,1
82,82,0,3,0,0,3,62,63,1
83,83,3,25,0,0,9,64,63,1
84,84,3,32,0,0,2,64,63,1
85,85,3,14,0,0,8,64,62,1
86,86,3,0,0,0,3,64,63,1
87,87,0,2,1,0,3,61,64,1
88,88,3,25,0,0,0,64,63,1
89,89,1,3,0,0,3,62,63,1
90,90,0,1,1,0,4,62,64,1
91,91,2,9,0,0,9,59,63,1
92,92,2,1,1,0,18,63,64,1
93,93,0,3,1,0,10,63,64,1
94,94,0,4,1,0,0,62,64,1
95,95,1,1,0,0,1,62,63,1
96,96,0,8,1,0,14,63,64,1
97,97,3,21,0,0,3,64,62,1
98,98,0,1,0,0,1,61,63,1
99,99,2,0,1,0,3,63,64,1
100,100,3,21,0,0,35,64,63,1
101,101,1,4,0,0,4,62,63,1
102,102,0,3,1,0,7,61,64,1
103,103,0,8,1,0,8,63,64,1
104,104,0,4,1,0,1,59,64,1
105,105,3,14,0,0,8,64,63,1
106,106,0,4,0,0,4,62,63,1
107,107,0,7,1,0,20,59,64,1
108,108,0,5,1,0,5,62,64,1
109,109,0,2,1,0,2,62,63,1
110,110,3,21,0,0,3,64,63,1
111,111,2,1,1,0,1,63,64,1
112,112,3,24,0,0,8,64,63,1
113,113,0,5,1,0,1,62,64,1
114,114,0,5,1,0,2,58,62,1
115,115,0,4,0,0,4,61,63,1
116,116,0,3,1,0,9,63,64,1
117,117,3,25,0,0,3,64,63,1
118,118,0,4,1,0,1,62,64,1
119,119,1,3,0,0,3,62,63,1
120,120,4,4,0,0,4,61,62,1
121,121,1,26,2,7,3,63,64,1
122,122,2,7,1,0,4,63,64,1
123,123,1,11,0,0,11,62,63,1
124,124,4,2,0,0,2,61,62,1
125,125,3,19,0,0,4,64,63,1
126,126,0,3,1,0,9,63,64,1
127,127,2,1,1,0,2,63,64,1
128,128,0,7,1,0,7,62,64,1
129,129,3,21,0,0,9,64,63,1
130,130,3,24,0,0,10,64,63,1
131,131,0,1,0,0,1,61,63,1
132,132,2,4,0,0,4,59,63,1
133,133,3,34,0,0,10,64,63,1
134,134,2,1,1,0,10,63,64,1
135,135,3,21,0,0,3,64,63,1
136,136,2,2,1,0,7,63,64,1
137,137,3,25,0,0,7,64,63,1
138,138,2,18,2,10,9,63,64,1
139,139,3,6,0,0,9,64,63,1
140,140,0,22,0,0,22,59,63,1
141,141,1,2,0,0,2,62,63,1
142,142,2,8,1,0,14,63,64,1
143,143,3,14,0,0,8,64,63,1
144,144,1,26,2,2,11,63,64,1
145,145,3,31,0,0,16,64,62,1
146,146,0,2,1,0,11,62,64,1
147,147,3,25,0,0,15,64,62,1
148,148,4,0,0,0,0,61,62,1
149,149,2,26,2,19,0,63,64,1
150,150,1,3,0,0,3,62,63,1
151,151,1,18,2,16,1,62,63,1
152,152,3,23,0,0,1,64,63,1
153,153,2,18,2,21,12,63,64,1
