,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,1,0,1,0,1,57,59,1
1,1,0,1,1,0,2,56,59,1
2,2,3,0,0,0,1,59,58,1
3,3,0,3,1,0,0,58,59,1
4,4,3,21,0,0,0,59,58,1
5,5,3,32,0,0,1,59,58,1
6,6,0,2,1,0,4,57,59,1
7,7,1,1,1,0,1,57,59,1
8,8,1,1,1,0,0,57,59,1
9,9,0,2,1,0,4,57,59,1
10,10,2,1,1,0,4,58,59,1
11,11,3,32,0,0,0,59,58,1
12,12,2,26,2,8,3,58,59,1
13,13,3,14,0,0,8,59,58,1
14,14,0,2,1,0,25,57,59,1
15,15,2,1,1,0,14,58,59,1
16,16,3,32,0,0,3,59,58,1
17,17,2,1,1,0,0,58,59,1
18,18,0,1,1,0,3,57,59,1
19,19,2,2,1,0,2,58,59,1
20,20,1,3,0,0,3,57,58,1
21,21,3,32,0,0,1,59,58,1
22,22,0,1,1,0,0,56,59,1
23,23,2,1,1,0,0,58,59,1
24,24,3,14,0,0,8,59,57,1
25,25,0,1,1,0,1,56,59,1
26,26,3,25,0,0,25,59,58,1
27,27,3,25,0,0,4,59,58,1
28,28,3,20,0,0,2,59,58,1
29,29,0,3,1,0,3,56,59,1
30,30,0,1,1,0,7,56,59,1
31,31,3,20,0,0,2,59,58,1
32,32,1,1,1,0,5,57,59,1
33,33,0,4,1,0,2,57,59,1
34,34,3,21,0,0,3,59,58,1
35,35,0,4,1,0,1,57,59,1
36,36,3,25,0,0,0,59,58,1
37,37,3,20,0,0,0,59,58,1
38,38,3,25,0,0,2,59,58,1
39,39,3,20,0,0,1,59,58,1
40,40,1,18,2,16,4,58,59,1
41,41,2,26,2,23,8,58,59,1
42,42,3,32,0,0,3,59,58,1
43,43,2,4,1,0,0,58,59,1
44,44,0,1,1,0,7,56,59,1
45,45,2,5,1,0,1,58,59,1
46,46,3,20,0,0,3,59,58,1
47,47,3,14,0,0,8,59,58,1
48,48,0,4,1,0,7,56,59,1
49,49,0,4,1,0,2,56,59,1
50,50,0,5,0,0,5,57,58,1
51,51,2,33,2,9,13,58,59,1
52,52,3,32,0,0,0,59,58,1
53,53,0,4,1,0,2,58,59,1
54,54,0,4,1,0,2,56,59,1
55,55,3,21,0,0,7,59,58,1
56,56,3,32,0,0,1,59,58,1
57,57,0,1,1,0,1,57,59,1
58,58,2,0,1,0,17,58,59,1
59,59,0,1,1,0,2,57,59,1
60,60,1,2,0,0,2,57,58,1
61,61,3,6,0,0,1,59,58,1
62,62,3,25,0,0,0,59,58,1
63,63,0,20,1,0,2,58,59,1
64,64,2,18,2,10,3,58,59,1
65,65,1,18,2,7,2,58,59,1
66,66,3,21,0,0,13,59,58,1
67,67,1,1,1,0,1,58,59,1
68,68,3,29,0,0,21,59,58,1
69,69,0,2,1,0,1,56,59,1
70,70,2,3,1,0,13,58,59,1
71,71,1,9,0,0,9,57,58,1
72,72,2,2,1,0,4,58,59,1
73,73,0,9,0,0,9,57,58,1
74,74,3,25,0,0,0,59,58,1
75,75,3,25,0,0,1,59,58,1
76,76,0,1,1,0,3,58,59,1
77,77,3,25,0,0,1,59,58,1
78,78,0,11,0,0,11,57,58,1
79,79,2,1,1,0,1,55,59,1
80,80,0,10,0,0,10,56,58,1
81,81,3,25,0,0,25,59,58,1
82,82,0,5,1,0,1,57,59,1
83,83,2,4,1,0,16,58,59,1
84,84,2,1,1,0,4,58,59,1
85,85,0,4,1,0,1,57,59,1
86,86,2,1,1,0,1,58,59,1
87,87,3,25,0,0,9,59,58,1
88,88,3,25,0,0,3,59,58,1
89,89,0,1,1,0,1,58,59,1
90,90,0,3,1,0,10,56,59,1
91,91,1,1,1,0,4,57,59,1
92,92,2,3,1,0,1,58,59,1
93,93,3,14,0,0,14,59,56,1
94,94,1,0,0,0,0,57,58,1
95,95,0,3,1,0,3,58,59,1
96,96,1,2,1,0,3,57,59,1
97,97,0,9,1,0,3,58,59,1
98,98,3,25,0,0,4,59,58,1
99,99,0,1,0,0,1,57,58,1
100,100,0,4,0,0,4,56,58,1
101,101,3,6,0,0,3,59,58,1
102,102,2,2,1,0,1,58,59,1
103,103,3,21,0,0,9,59,58,1
104,104,2,11,2,16,4,58,59,1
105,105,3,25,0,0,15,59,57,1
106,106,0,2,1,0,2,54,59,1
107,107,0,2,1,0,15,57,59,1
108,108,0,2,1,0,11,57,59,1
109,109,3,0,0,0,7,59,58,1
110,110,3,21,0,0,2,59,58,1
111,111,3,29,0,0,34,59,58,1
112,112,0,8,0,0,8,57,58,1
113,113,3,25,0,0,3,59,57,1
114,114,3,21,0,0,11,59,58,1
115,115,1,26,2,16,14,57,58,1
116,116,3,25,0,0,3,59,58,1
117,117,3,29,0,0,7,59,58,1
118,118,3,21,0,0,6,59,58,1
119,119,0,23,1,0,3,58,59,1
120,120,1,3,1,0,1,58,59,1
121,121,3,24,0,0,9,59,58,1
122,122,0,8,1,0,14,58,59,1
123,123,2,18,2,3,24,58,59,1
124,124,3,21,0,0,9,59,58,1
125,125,0,9,1,0,3,57,59,1
126,126,3,32,0,0,2,59,57,1
127,127,0,1,1,0,2,58,59,1
128,128,1,4,1,0,2,57,59,1
129,129,2,4,1,0,11,58,59,1
130,130,0,1,1,0,3,58,59,1
