,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,1,0,1,0,0,34,36,1
1,1,3,6,0,0,0,36,35,1
2,2,0,2,1,0,1,34,36,1
3,3,2,1,1,0,0,35,36,1
4,4,0,0,1,0,0,33,36,1
5,5,1,1,1,0,4,34,36,1
6,6,1,1,1,0,3,34,36,1
7,7,0,1,1,0,0,33,36,1
8,8,0,1,1,0,0,35,36,1
9,9,2,1,1,0,1,35,36,1
10,10,2,2,1,0,15,35,36,1
11,11,2,2,1,0,1,35,36,1
12,12,2,26,2,5,3,35,36,1
13,13,1,33,2,2,0,34,36,1
14,14,1,0,0,0,0,34,35,1
15,15,0,1,1,0,0,35,36,1
16,16,0,2,1,0,3,35,36,1
17,17,0,2,1,0,4,35,36,1
18,18,1,1,1,0,25,34,36,1
19,19,3,27,0,0,3,36,35,1
20,20,3,27,0,0,4,36,35,1
21,21,3,27,0,0,1,36,35,1
22,22,3,27,0,0,0,36,35,1
23,23,1,0,1,0,6,34,36,1
24,24,0,2,1,0,4,34,36,1
25,25,2,1,1,0,1,35,36,1
26,26,0,1,1,0,0,33,36,1
27,27,2,1,1,0,3,35,36,1
28,28,0,4,1,0,3,34,36,1
29,29,0,1,1,0,1,33,36,1
30,30,3,32,0,0,14,36,35,1
31,31,3,32,0,0,1,36,35,1
32,32,3,20,0,0,5,36,35,1
33,33,3,15,0,0,1,36,35,1
34,34,0,4,1,0,7,34,36,1
35,35,0,2,1,0,1,33,36,1
36,36,0,1,1,0,0,33,36,1
37,37,0,1,1,0,1,33,36,1
38,38,0,1,1,0,0,33,36,1
39,39,2,1,1,0,1,35,36,1
40,40,2,2,1,0,1,35,36,1
41,41,3,15,0,0,3,36,35,1
42,42,0,4,1,0,4,34,36,1
43,43,0,1,1,0,13,33,36,1
44,44,0,2,1,0,0,33,36,1
45,45,3,30,0,0,4,36,34,1
46,46,0,0,1,0,3,33,36,1
47,47,2,4,1,0,3,35,36,1
48,48,3,30,0,0,14,36,35,1
49,49,2,1,1,0,20,35,36,1
50,50,3,0,0,0,3,36,35,1
51,51,2,1,1,0,11,35,36,1
52,52,3,20,0,0,14,36,35,1
53,53,3,14,0,0,8,36,33,1
54,54,1,18,2,10,3,34,36,1
55,55,0,1,1,0,11,34,36,1
56,56,3,30,0,0,1,36,35,1
57,57,2,4,1,0,5,35,36,1
58,58,1,33,2,3,13,35,36,1
59,59,3,20,0,0,1,36,35,1
60,60,3,20,0,0,1,36,35,1
61,61,2,1,1,0,3,35,36,1
62,62,3,30,0,0,0,36,35,1
63,63,0,1,1,0,3,34,36,1
64,64,3,30,0,0,0,36,35,1
65,65,0,3,0,0,3,33,35,1
66,66,0,5,1,0,13,34,36,1
67,67,3,18,0,0,7,36,33,1
68,68,3,32,0,0,0,36,35,1
69,69,3,32,0,0,3,36,35,1
70,70,3,32,0,0,4,36,35,1
71,71,3,32,0,0,33,36,35,1
72,72,3,32,0,0,1,36,35,1
73,73,2,1,1,0,0,35,36,1
74,74,1,3,0,0,3,34,35,1
75,75,3,32,0,0,1,36,35,1
76,76,1,26,2,7,2,27,36,1
77,77,2,5,1,0,15,35,36,1
78,78,2,2,1,0,4,35,36,1
79,79,0,4,1,0,0,34,36,1
80,80,2,2,1,0,0,35,36,1
81,81,1,2,1,0,1,34,36,1
82,82,3,32,0,0,9,36,35,1
83,83,1,3,0,0,3,34,35,1
84,84,2,2,1,0,11,35,36,1
85,85,0,3,1,0,3,33,36,1
86,86,2,6,1,0,2,35,36,1
87,87,2,1,1,0,1,32,36,1
88,88,2,7,1,0,13,35,36,1
89,89,3,32,0,0,0,36,35,1
90,90,0,2,1,0,2,33,36,1
91,91,2,0,1,0,2,35,36,1
92,92,2,5,1,0,2,35,36,1
93,93,3,24,0,0,9,36,34,1
94,94,3,21,0,0,0,36,34,1
95,95,0,3,1,0,2,33,36,1
96,96,0,2,1,0,20,33,36,1
97,97,0,3,1,0,9,34,36,1
98,98,3,21,0,0,3,36,35,1
99,99,2,2,1,0,9,35,36,1
100,100,1,3,1,0,1,34,36,1
101,101,0,7,1,0,8,35,36,1
102,102,1,4,1,0,2,34,36,1
103,103,1,16,1,0,16,26,36,1
104,104,3,30,0,0,1,36,35,1
105,105,3,23,0,0,3,36,35,1
106,106,3,0,0,0,13,36,34,1
107,107,1,14,0,0,14,34,35,1
108,108,2,7,1,0,10,35,36,1
109,109,2,4,1,0,34,35,36,1
110,110,3,30,0,0,0,36,35,1
111,111,2,7,1,0,2,35,36,1
112,112,2,4,1,0,4,35,36,1
113,113,3,18,0,0,2,36,34,1
114,114,0,1,0,0,1,33,35,1
115,115,0,4,0,0,4,34,35,1
116,116,2,7,1,0,4,35,36,1
117,117,0,15,1,0,13,35,36,1
118,118,3,29,0,0,2,36,35,1
119,119,1,16,1,0,16,-1,36,1
120,120,1,18,2,16,4,35,36,1
121,121,0,7,1,0,35,35,36,1
122,122,3,23,0,0,0,36,35,1
123,123,0,3,1,0,3,33,36,1
124,124,0,3,1,0,3,33,36,1
125,125,3,29,0,0,1,36,35,1
126,126,3,30,0,0,4,36,34,1
127,127,2,20,1,0,6,35,36,1
128,128,2,4,1,0,25,35,36,1
129,129,1,11,2,16,9,35,36,1
130,130,3,21,0,0,3,36,35,1
131,131,3,0,0,0,1,36,35,1
132,132,2,18,2,33,8,35,36,1
133,133,0,7,0,0,7,33,34,1
134,134,3,29,0,0,13,36,35,1
135,135,0,9,0,0,9,33,35,1
136,136,2,18,2,1,10,35,36,1
137,137,3,29,0,0,13,36,35,1
138,138,3,15,0,0,26,36,35,1
139,139,3,15,0,0,4,36,35,1
140,140,3,15,0,0,20,36,35,1
141,141,2,26,2,14,3,35,36,1
142,142,0,15,1,0,2,32,36,1
143,143,0,9,0,0,9,34,35,1
144,144,0,4,1,0,4,33,36,1
145,145,0,3,1,0,8,35,36,1
146,146,3,21,0,0,2,36,35,1
147,147,0,2,1,0,1,33,36,1
148,148,3,15,0,0,3,36,35,1
149,149,3,15,0,0,1,36,35,1
150,150,4,2,0,0,2,33,34,1
151,151,3,6,0,0,10,36,35,1
152,152,0,3,1,0,3,33,36,1
153,153,1,26,2,14,8,35,36,1
154,154,1,33,2,0,15,35,36,1
155,155,0,2,1,0,1,33,35,1
156,156,0,10,1,0,7,34,36,1
157,157,3,30,0,0,26,36,35,1
158,158,2,2,1,0,1,35,36,1
159,159,0,14,0,0,14,33,34,1
160,160,2,4,1,0,2,35,36,1
161,161,0,32,1,0,2,-1,26,1
162,162,0,2,1,0,15,35,36,1
163,163,0,28,0,0,28,33,35,1
164,164,2,33,2,22,9,35,36,1
165,165,3,29,0,0,3,36,35,1
166,166,1,9,0,0,9,34,35,1
167,167,3,24,0,0,7,36,35,1
168,168,3,24,0,0,3,36,35,1
169,169,1,4,0,0,4,34,35,1
170,170,0,3,1,0,10,35,36,1
171,171,3,18,0,0,3,36,35,1
172,172,1,10,0,0,10,34,35,1
173,173,3,21,0,0,24,36,35,1
174,174,0,10,0,0,10,34,35,1
175,175,2,3,1,0,13,35,36,1
176,176,3,15,0,0,0,36,35,1
177,177,3,30,0,0,3,36,35,1
178,178,3,15,0,0,7,36,35,1
179,179,0,29,1,0,9,35,36,1
180,180,3,14,0,0,14,36,35,1
181,181,3,29,0,0,1,36,35,1
182,182,3,24,0,0,9,36,35,1
