,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,2,18,2,10,1,49,50,1
1,1,1,0,1,0,0,48,50,1
2,2,1,0,1,0,1,48,50,1
3,3,0,1,1,0,0,47,50,1
4,4,2,26,2,7,2,49,50,1
5,5,0,0,1,0,4,47,50,1
6,6,0,1,1,0,0,47,50,1
7,7,3,20,0,0,1,50,49,1
8,8,0,1,1,0,0,47,50,1
9,9,3,20,0,0,1,50,49,1
10,10,0,2,1,0,4,48,50,1
11,11,0,1,1,0,0,47,50,1
12,12,3,20,0,0,1,50,49,1
13,13,1,1,1,0,0,48,50,1
14,14,3,27,0,0,21,50,49,1
15,15,1,1,1,0,14,48,50,1
16,16,1,33,2,2,0,48,50,1
17,17,3,33,0,0,0,50,49,1
18,18,1,15,0,0,15,48,49,1
19,19,1,1,1,0,0,48,50,1
20,20,1,1,1,0,3,48,50,1
21,21,0,1,1,0,3,47,50,1
22,22,1,1,1,0,0,48,50,1
23,23,1,0,0,0,0,48,49,1
24,24,3,20,0,0,15,50,49,1
25,25,3,33,0,0,1,50,49,1
26,26,0,2,1,0,0,48,50,1
27,27,3,20,0,0,4,50,49,1
28,28,3,0,0,0,1,50,48,1
29,29,3,20,0,0,3,50,49,1
30,30,0,2,1,0,15,48,50,1
31,31,1,1,1,0,2,48,50,1
32,32,0,4,1,0,5,48,50,1
33,33,1,1,1,0,0,48,50,1
34,34,3,33,0,0,25,50,49,1
35,35,3,33,0,0,0,50,49,1
36,36,0,3,0,0,3,47,49,1
37,37,3,0,0,0,13,50,48,1
38,38,3,15,0,0,2,50,49,1
39,39,1,4,1,0,2,48,50,1
40,40,0,0,1,0,0,49,50,1
41,41,0,1,1,0,1,47,50,1
42,42,3,20,0,0,3,50,49,1
43,43,2,7,1,0,25,49,50,1
44,44,1,26,2,14,8,49,50,1
45,45,2,33,2,3,15,49,50,1
46,46,2,1,1,0,4,49,50,1
47,47,2,18,2,3,24,49,50,1
48,48,3,15,0,0,4,50,49,1
49,49,2,1,1,0,9,49,50,1
50,50,3,15,0,0,3,50,49,1
51,51,3,25,0,0,25,50,48,1
52,52,0,0,1,0,26,49,50,1
53,53,3,15,0,0,1,50,49,1
54,54,2,1,1,0,4,49,50,1
55,55,3,15,0,0,1,50,49,1
56,56,3,25,0,0,2,50,49,1
57,57,0,8,1,0,8,49,50,1
58,58,1,2,1,0,7,48,50,1
59,59,0,7,0,0,7,47,48,1
60,60,0,2,1,0,2,47,50,1
61,61,2,2,1,0,1,49,50,1
62,62,2,1,1,0,5,49,50,1
63,63,3,25,0,0,4,50,48,1
64,64,2,1,1,0,2,49,50,1
65,65,0,3,1,0,8,49,50,1
66,66,2,2,1,0,13,49,50,1
67,67,0,1,1,0,1,47,50,1
