,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,2,0,1,0,0,-1,21,1
1,1,7,1,1,0,0,18,21,1
2,2,4,1,0,0,1,-1,20,1
3,3,3,1,1,0,0,-1,21,1
4,4,4,1,1,0,0,20,21,1
5,5,8,3,1,0,3,-1,21,1
6,6,4,1,1,0,0,-1,21,1
7,7,4,1,1,0,0,-1,21,1
8,8,3,1,1,0,0,-1,21,1
9,9,9,2,1,0,0,18,21,1
10,10,6,18,2,16,3,-1,21,1
11,11,10,0,1,0,0,19,21,1
12,12,12,4,0,0,4,19,20,1
13,13,5,2,0,0,2,21,20,1
14,14,2,1,1,0,0,-1,21,1
15,15,11,1,1,0,0,19,21,1
16,16,14,2,0,0,0,21,20,1
17,17,5,3,1,0,8,-1,21,1
18,18,14,19,0,0,25,21,18,1
19,19,3,9,0,0,9,-1,20,1
20,20,4,6,0,0,0,21,20,1
21,21,13,1,1,0,0,20,21,1
22,22,10,26,2,21,14,18,20,1
23,23,6,8,0,0,8,-1,20,1
24,24,3,4,0,0,4,-1,20,1
25,25,4,2,1,0,0,20,21,1
26,26,2,4,1,0,1,-1,21,1
27,27,14,0,0,0,0,21,20,1
28,28,14,0,0,0,0,21,19,1
29,29,8,2,1,0,0,18,21,1
30,30,3,18,2,4,21,-1,21,1
31,31,3,3,0,0,3,-1,20,1
32,32,6,26,2,34,2,-1,21,1
33,33,11,9,1,0,3,18,21,1
34,34,10,1,1,0,0,18,21,1
35,35,5,4,0,0,4,-1,20,1
36,36,8,1,1,0,13,-1,21,1
37,37,4,14,0,0,14,-1,19,1
38,38,2,1,1,0,4,-1,21,1
39,39,10,14,0,0,14,18,19,1
40,40,9,26,2,16,14,-1,20,1
41,41,13,2,1,0,0,20,21,1
42,42,1,8,1,0,14,-1,21,1
43,43,13,15,1,0,0,20,21,1
44,44,4,12,1,0,0,-1,21,1
45,45,9,8,0,0,8,-1,19,1
46,46,7,26,2,13,21,-1,21,1
47,47,14,14,0,0,0,21,18,1
48,48,4,14,0,0,14,-1,19,1
49,49,3,3,1,0,20,-1,21,1
50,50,6,14,1,0,8,-1,21,1
51,51,12,1,1,0,0,19,21,1
52,52,9,9,0,0,9,-1,19,1
53,53,8,4,1,0,0,-1,21,1
