,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,13,1,1,0,0,33,34,1
1,1,1,13,1,1,0,0,33,34,1
2,2,2,13,1,1,0,0,33,34,1
3,3,3,11,1,1,0,0,33,34,1
4,4,4,11,1,1,0,0,33,34,1
5,5,5,11,1,1,0,0,33,34,1
6,6,6,13,0,1,0,0,33,34,1
7,7,7,11,1,1,0,0,33,34,1
8,8,8,13,1,1,0,0,33,34,1
9,9,9,13,4,1,0,0,33,34,1
10,10,10,13,0,1,0,0,33,34,1
11,11,11,11,18,2,10,3,32,34,1
12,12,12,13,18,2,10,1,33,34,1
13,13,13,13,18,2,10,1,33,34,1
14,14,14,13,33,2,9,13,33,34,1
15,15,15,13,1,1,0,0,33,34,1
16,16,16,13,1,1,0,0,33,34,1
17,17,17,12,18,2,16,4,33,34,1
18,18,18,13,1,1,0,0,33,34,1
19,19,19,11,0,1,0,0,33,34,1
20,20,20,13,2,1,0,0,33,34,1
21,21,21,13,1,1,0,0,33,34,1
22,22,22,13,1,1,0,0,33,34,1
23,23,23,13,26,2,8,3,33,34,1
24,24,24,13,18,2,7,2,33,34,1
25,25,25,13,33,2,4,4,33,34,1
26,26,26,13,5,1,0,0,33,34,1
27,27,27,13,7,1,0,0,33,34,1
28,28,28,13,26,2,21,8,33,34,1
29,29,29,13,1,1,0,0,33,34,1
30,30,30,13,1,1,0,0,33,34,1
31,31,31,13,3,1,0,0,33,34,1
32,32,32,13,2,1,0,2,33,34,1
33,33,33,10,1,1,0,0,32,34,1
34,34,34,13,1,1,0,0,33,34,1
35,35,35,13,4,1,0,0,33,34,1
36,36,36,11,5,1,0,0,33,34,1
37,37,37,13,18,2,6,1,33,34,1
38,38,38,13,1,1,0,4,33,34,1
39,39,39,13,7,1,0,0,33,34,1
40,40,40,10,1,1,0,0,32,34,1
41,41,41,13,9,1,0,0,33,34,1
42,42,42,14,10,0,0,0,34,18,1
43,43,43,13,15,1,0,0,33,34,1
44,44,44,13,3,1,0,0,33,34,1
45,45,45,10,1,1,0,0,32,34,1
46,46,46,13,2,1,0,0,33,34,1
47,47,47,11,3,1,0,0,33,34,1
48,48,48,13,2,1,0,0,33,34,1
49,49,49,13,3,1,0,0,33,34,1
50,50,50,12,3,1,0,0,33,34,1
51,51,51,13,18,2,2,6,33,34,1
52,52,52,11,1,1,0,0,33,34,1
53,53,53,13,1,1,0,0,33,34,1
54,54,54,13,1,1,0,0,33,34,1
55,55,55,11,1,1,0,0,33,34,1
56,56,56,13,26,2,17,14,33,34,1
57,57,57,13,4,1,0,0,33,34,1
58,58,58,13,3,1,0,0,33,34,1
59,59,59,13,7,1,0,0,33,34,1
60,60,60,13,3,1,0,0,33,34,1
61,61,61,10,2,1,0,0,33,34,1
62,62,62,13,33,2,9,15,33,34,1
63,63,63,10,18,2,16,3,33,34,1
64,64,64,13,3,1,0,0,33,34,1
65,65,65,11,1,1,0,0,33,34,1
66,66,66,13,26,2,9,17,33,34,1
67,67,67,13,26,2,2,3,33,34,1
68,68,68,13,20,1,0,0,33,34,1
69,69,69,13,3,1,0,0,33,34,1
70,70,70,13,0,1,0,0,33,34,1
71,71,71,13,9,1,0,0,33,34,1
72,72,72,13,33,2,1,4,33,34,1
73,73,73,13,4,1,0,1,33,34,1
74,74,74,13,20,1,0,0,33,34,1
75,75,75,13,7,1,0,0,33,34,1
76,76,76,8,5,1,0,0,33,34,1
77,77,77,13,9,1,0,0,33,34,1
78,78,78,13,1,1,0,0,33,34,1
79,79,79,13,26,2,8,3,33,34,1
80,80,80,13,10,1,0,0,33,34,1
81,81,81,13,26,2,19,5,33,34,1
82,82,82,11,11,2,16,9,33,34,1
83,83,83,13,26,2,5,8,33,34,1
