,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,3,0,0,0,0,45,44,1
1,1,2,1,1,0,0,44,45,1
2,2,0,0,1,0,1,42,45,1
3,3,2,4,1,0,0,44,45,1
4,4,2,6,1,0,3,44,45,1
5,5,3,27,0,0,4,45,44,1
6,6,2,7,1,0,0,44,45,1
7,7,0,1,1,0,1,44,45,1
8,8,2,26,2,8,9,44,45,1
9,9,3,27,0,0,0,45,44,1
10,10,2,20,1,0,4,44,45,1
11,11,3,27,0,0,0,45,44,1
12,12,1,0,1,0,3,43,45,1
13,13,3,21,0,0,17,45,44,1
14,14,2,0,1,0,21,44,45,1
15,15,3,27,0,0,14,45,44,1
16,16,1,1,1,0,3,43,45,1
17,17,2,1,1,0,0,44,45,1
18,18,2,33,2,7,0,44,45,1
19,19,3,0,0,0,0,45,43,1
20,20,0,2,1,0,3,43,45,1
21,21,2,1,1,0,3,44,45,1
22,22,2,1,1,0,0,44,45,1
23,23,0,2,1,0,3,42,45,1
24,24,3,21,0,0,3,45,44,1
25,25,3,27,0,0,1,45,44,1
26,26,0,1,1,0,0,42,45,1
27,27,2,2,1,0,0,44,45,1
28,28,2,4,1,0,1,44,45,1
29,29,2,20,1,0,3,44,45,1
30,30,0,1,1,0,15,42,45,1
31,31,0,0,1,0,3,42,45,1
32,32,0,2,1,0,5,43,45,1
33,33,0,2,1,0,2,43,45,1
34,34,1,15,2,0,25,44,45,1
35,35,4,0,0,0,0,42,43,1
36,36,3,32,0,0,4,45,44,1
37,37,0,2,1,0,0,43,45,1
38,38,2,1,1,0,2,44,45,1
39,39,0,2,1,0,4,43,45,1
40,40,3,32,0,0,4,45,44,1
41,41,2,1,1,0,13,44,45,1
42,42,2,18,2,10,1,44,45,1
43,43,0,1,1,0,25,44,45,1
44,44,3,20,0,0,7,45,44,1
45,45,1,18,2,16,4,44,45,1
46,46,0,2,1,0,3,43,45,1
47,47,1,1,1,0,0,43,45,1
48,48,3,15,0,0,4,45,44,1
49,49,2,3,1,0,24,44,45,1
50,50,2,1,1,0,25,41,45,1
51,51,0,4,1,0,0,43,45,1
52,52,3,20,0,0,4,45,44,1
