,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,0,1,0,1,63,64,1
1,1,3,0,0,0,1,64,63,1
2,2,0,0,1,0,1,61,64,1
3,3,3,0,0,0,2,64,63,1
4,4,0,1,1,0,0,61,64,1
5,5,0,2,1,0,0,62,64,1
6,6,2,0,1,0,2,63,64,1
7,7,0,1,1,0,0,61,64,1
8,8,2,1,1,0,0,63,64,1
9,9,0,1,1,0,15,61,64,1
10,10,2,2,1,0,1,63,64,1
11,11,3,32,0,0,3,64,63,1
12,12,3,32,0,0,3,64,63,1
13,13,3,0,0,0,3,64,63,1
14,14,3,0,0,0,0,64,62,1
15,15,3,32,0,0,4,64,63,1
16,16,0,3,1,0,3,61,64,1
17,17,2,26,2,5,3,63,64,1
18,18,1,1,1,0,31,62,64,1
19,19,0,1,1,0,3,61,64,1
20,20,0,1,1,0,1,61,64,1
21,21,0,2,1,0,1,62,64,1
22,22,1,1,1,0,4,62,64,1
23,23,1,1,1,0,4,62,64,1
24,24,1,2,1,0,13,62,64,1
25,25,0,2,1,0,2,62,64,1
26,26,0,1,1,0,24,61,64,1
27,27,2,4,1,0,0,63,64,1
28,28,1,1,1,0,0,62,64,1
29,29,3,32,0,0,4,64,63,1
30,30,3,32,0,0,25,64,63,1
31,31,0,1,1,0,26,61,64,1
32,32,1,1,1,0,1,62,64,1
33,33,1,0,0,0,0,62,63,1
34,34,1,1,1,0,2,62,64,1
35,35,3,32,0,0,1,64,63,1
36,36,0,2,1,0,1,62,64,1
37,37,2,5,1,0,1,63,64,1
38,38,3,21,0,0,3,64,63,1
39,39,3,20,0,0,1,64,63,1
40,40,2,6,1,0,3,63,64,1
41,41,2,7,1,0,2,63,64,1
42,42,3,32,0,0,4,64,63,1
43,43,2,1,1,0,2,63,64,1
44,44,1,3,0,0,3,62,63,1
45,45,0,1,1,0,7,62,64,1
46,46,2,0,1,0,7,63,64,1
47,47,3,20,0,0,13,64,63,1
48,48,0,1,1,0,1,62,64,1
49,49,3,20,0,0,20,64,63,1
50,50,3,20,0,0,2,64,63,1
51,51,2,3,1,0,14,63,64,1
52,52,3,15,0,0,1,64,63,1
53,53,1,11,0,0,11,62,63,1
54,54,0,1,1,0,2,62,64,1
55,55,2,18,2,10,1,63,64,1
