,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,1,1,0,0,44,45,1
1,1,2,4,1,0,3,44,45,1
2,2,3,25,0,0,1,45,44,1
3,3,3,27,0,0,0,45,44,1
4,4,2,0,1,0,0,44,45,1
5,5,3,27,0,0,0,45,44,1
6,6,3,0,0,0,3,45,44,1
7,7,2,0,1,0,0,44,45,1
8,8,2,1,1,0,0,44,45,1
9,9,0,0,1,0,1,42,45,1
10,10,1,0,1,0,15,43,45,1
11,11,2,1,1,0,1,44,45,1
12,12,0,1,1,0,1,42,45,1
13,13,2,1,1,0,21,44,45,1
14,14,0,1,1,0,0,42,45,1
15,15,3,33,0,0,0,45,44,1
16,16,1,2,1,0,3,43,45,1
17,17,2,1,1,0,4,44,45,1
18,18,2,2,1,0,25,44,45,1
19,19,1,1,1,0,3,43,45,1
20,20,0,2,1,0,25,43,45,1
21,21,0,2,1,0,4,43,45,1
22,22,3,33,0,0,0,45,44,1
23,23,3,19,1,0,6,44,45,1
24,24,3,0,0,0,0,45,43,1
25,25,2,2,1,0,1,44,45,1
26,26,1,1,1,0,3,43,45,1
27,27,2,4,1,0,3,44,45,1
28,28,2,15,1,0,4,44,45,1
29,29,3,25,0,0,2,45,44,1
30,30,0,2,1,0,14,43,45,1
31,31,0,2,1,0,4,43,45,1
32,32,0,2,1,0,5,43,45,1
33,33,3,25,0,0,1,45,44,1
34,34,3,25,0,0,0,45,44,1
35,35,1,3,1,0,1,43,45,1
36,36,3,20,0,0,2,45,44,1
37,37,0,2,1,0,1,43,45,1
38,38,1,1,1,0,0,43,45,1
39,39,3,25,0,0,1,45,44,1
40,40,3,20,0,0,13,45,44,1
41,41,0,4,1,0,13,43,45,1
42,42,0,4,1,0,4,43,45,1
43,43,0,1,1,0,2,42,45,1
44,44,1,1,0,0,1,43,44,1
45,45,3,20,0,0,1,45,44,1
46,46,3,20,0,0,2,45,44,1
47,47,3,25,0,0,4,45,44,1
48,48,2,20,1,0,14,44,45,1
49,49,1,15,2,0,25,44,45,1
50,50,0,1,1,0,3,44,45,1
51,51,3,21,0,0,3,45,44,1
52,52,1,15,2,0,1,44,45,1
53,53,3,25,0,0,3,45,44,1
54,54,1,1,1,0,9,43,45,1
55,55,1,1,1,0,11,43,45,1
56,56,0,3,1,0,3,42,45,1
57,57,3,20,0,0,3,45,44,1
58,58,3,20,0,0,2,45,44,1
59,59,1,1,1,0,1,43,45,1
60,60,2,2,1,0,3,44,45,1
61,61,3,25,0,0,4,45,43,1
62,62,2,18,2,10,1,44,45,1
63,63,2,1,1,0,4,44,45,1
64,64,1,7,0,0,7,43,44,1
65,65,2,1,1,0,20,44,45,1
66,66,3,21,0,0,8,45,44,1
67,67,0,7,1,0,12,43,45,1
68,68,2,1,1,0,0,44,45,1
69,69,2,3,1,0,24,44,45,1
70,70,2,3,1,0,3,44,45,1
71,71,1,1,1,0,25,41,45,1
72,72,3,21,0,0,3,45,44,1
73,73,0,3,0,0,3,42,44,1
74,74,2,4,1,0,4,44,45,1
75,75,3,20,0,0,0,45,44,1
76,76,3,20,0,0,29,45,44,1
77,77,0,4,1,0,15,43,45,1
78,78,2,4,1,0,4,44,45,1
79,79,2,3,1,0,3,44,45,1
80,80,3,20,0,0,2,45,44,1
81,81,3,20,0,0,1,45,44,1
82,82,2,1,1,0,9,44,45,1
83,83,3,0,0,0,3,45,44,1
84,84,2,26,2,32,7,44,45,1
85,85,3,20,0,0,5,45,43,1
86,86,2,1,1,0,4,44,45,1
87,87,3,20,0,0,2,45,44,1
88,88,2,2,1,0,13,44,45,1
89,89,2,4,1,0,4,44,45,1
90,90,0,4,1,0,2,43,45,1
91,91,2,4,1,0,0,44,45,1
92,92,2,2,1,0,9,44,45,1
93,93,1,33,2,3,4,43,45,1
94,94,2,15,2,3,2,44,45,1
95,95,2,2,1,0,2,44,45,1
96,96,0,4,1,0,20,43,45,1
97,97,2,1,1,0,2,44,45,1
98,98,3,33,0,0,3,45,44,1
99,99,1,2,0,0,2,43,44,1
100,100,2,4,1,0,1,44,45,1
101,101,3,20,0,0,1,45,44,1
102,102,2,2,1,0,5,44,45,1
103,103,1,16,1,0,16,26,45,1
104,104,2,1,1,0,1,44,45,1
105,105,3,20,0,0,2,45,44,1
106,106,2,2,1,0,9,44,45,1
107,107,3,23,0,0,4,45,44,1
108,108,3,23,0,0,10,45,44,1
109,109,2,1,1,0,0,44,45,1
110,110,3,20,0,0,0,45,44,1
111,111,3,23,0,0,5,45,43,1
112,112,3,33,0,0,11,45,44,1
113,113,0,3,1,0,2,44,45,1
114,114,3,25,0,0,0,45,44,1
115,115,3,33,0,0,9,45,44,1
116,116,3,14,0,0,8,45,42,1
117,117,1,33,2,7,0,43,45,1
118,118,3,25,0,0,4,45,44,1
119,119,1,16,1,0,16,-1,45,1
120,120,1,1,1,0,3,43,45,1
121,121,3,23,0,0,35,45,44,1
122,122,2,1,1,0,4,44,45,1
123,123,3,27,0,0,3,45,44,1
124,124,2,0,1,0,2,44,45,1
125,125,3,33,0,0,1,45,44,1
126,126,3,33,0,0,1,45,44,1
127,127,2,7,1,0,3,44,45,1
128,128,2,2,1,0,13,44,45,1
129,129,0,4,1,0,4,43,45,1
130,130,1,26,2,19,8,39,44,1
131,131,1,0,0,0,0,43,44,1
132,132,0,3,1,0,9,42,45,1
133,133,2,2,1,0,4,44,45,1
134,134,2,33,2,12,4,44,45,1
135,135,2,1,1,0,2,44,45,1
136,136,1,2,0,0,2,43,44,1
137,137,0,9,1,0,3,43,45,1
138,138,0,1,0,0,1,43,44,1
139,139,0,4,1,0,4,43,45,1
140,140,0,6,0,0,6,43,44,1
141,141,0,4,1,0,11,43,45,1
142,142,3,21,0,0,3,45,44,1
143,143,2,7,1,0,10,44,45,1
144,144,1,6,0,0,6,43,44,1
145,145,3,24,0,0,9,45,43,1
146,146,3,27,0,0,2,45,44,1
147,147,3,33,0,0,4,45,44,1
148,148,2,2,1,0,1,44,45,1
149,149,2,9,1,0,3,44,45,1
150,150,0,4,1,0,2,43,45,1
151,151,3,29,0,0,10,45,44,1
152,152,0,3,1,0,3,42,45,1
153,153,3,29,0,0,2,45,44,1
154,154,2,0,1,0,8,44,45,1
155,155,1,3,0,0,3,43,44,1
156,156,2,2,1,0,7,44,45,1
157,157,0,2,0,0,2,42,43,1
158,158,1,18,2,10,3,40,45,1
159,159,1,7,1,0,10,43,45,1
160,160,3,14,0,0,8,45,43,1
161,161,0,11,0,0,11,43,44,1
162,162,2,4,1,0,4,44,45,1
163,163,3,31,0,0,16,45,42,1
164,164,3,21,0,0,3,45,44,1
165,165,0,5,1,0,3,43,45,1
166,166,0,3,1,0,3,42,45,1
167,167,0,9,0,0,9,42,44,1
168,168,4,0,0,0,0,42,43,1
169,169,2,1,1,0,8,44,45,1
170,170,3,29,0,0,10,45,44,1
171,171,3,29,0,0,1,45,44,1
172,172,1,2,1,0,4,43,45,1
173,173,2,13,1,0,3,44,45,1
174,174,2,3,1,0,9,44,45,1
175,175,0,4,0,0,4,42,44,1
176,176,0,1,1,0,7,42,45,1
177,177,1,18,2,16,3,43,45,1
178,178,2,33,2,13,15,44,45,1
179,179,2,26,2,4,17,44,45,1
180,180,0,8,0,0,8,43,44,1
181,181,3,33,0,0,2,45,43,1
182,182,3,25,0,0,9,45,44,1
183,183,3,14,0,0,8,45,44,1
184,184,3,21,0,0,3,45,44,1
185,185,3,29,0,0,11,45,44,1
186,186,3,25,0,0,4,45,44,1
187,187,0,9,1,0,9,43,45,1
188,188,2,21,1,0,3,44,45,1
189,189,0,6,1,0,4,43,45,1
190,190,0,3,0,0,3,42,44,1
191,191,3,18,0,0,1,45,44,1
192,192,3,20,0,0,15,45,44,1
193,193,0,4,1,0,1,42,45,1
194,194,3,0,0,0,1,45,44,1
195,195,0,14,0,0,14,38,43,1
196,196,3,24,0,0,9,45,43,1
197,197,0,4,1,0,1,42,45,1
198,198,0,2,1,0,2,39,45,1
199,199,3,14,0,0,17,45,44,1
200,200,0,5,1,0,4,40,45,1
201,201,3,30,0,0,23,45,44,1
202,202,0,3,1,0,3,44,45,1
203,203,0,1,1,0,0,43,45,1
204,204,3,0,0,0,2,45,44,1
205,205,3,21,0,0,3,45,44,1
206,206,0,34,0,0,34,43,44,1
207,207,3,21,0,0,10,45,44,1
208,208,3,21,0,0,22,45,43,1
209,209,0,7,1,0,13,43,45,1
210,210,3,33,0,0,7,45,44,1
211,211,2,5,1,0,1,44,45,1
212,212,0,10,0,0,10,42,44,1
213,213,0,8,1,0,14,42,45,1
214,214,0,9,1,0,12,43,45,1
215,215,0,2,1,0,0,42,45,1
216,216,3,29,0,0,14,45,44,1
217,217,2,33,2,1,4,44,45,1
218,218,3,15,0,0,4,45,44,1
219,219,3,15,0,0,15,45,44,1
220,220,3,18,0,0,14,45,43,1
221,221,0,5,1,0,3,43,45,1
222,222,3,15,0,0,9,45,44,1
223,223,0,33,1,0,14,35,37,1
224,224,3,30,0,0,4,45,44,1
225,225,3,21,0,0,36,45,44,1
226,226,3,15,0,0,1,45,44,1
227,227,3,30,0,0,4,45,44,1
228,228,0,7,1,0,4,40,45,1
229,229,2,33,2,10,4,44,45,1
230,230,0,1,1,0,4,43,45,1
231,231,3,21,0,0,9,45,44,1
232,232,3,29,0,0,4,45,44,1
233,233,0,36,0,0,36,43,44,1
234,234,0,7,1,0,6,43,45,1
235,235,0,0,1,0,9,42,45,1
236,236,4,0,0,0,0,42,43,1
237,237,1,1,1,0,15,44,45,1
238,238,3,20,0,0,20,45,44,1
239,239,0,2,1,0,4,43,45,1
240,240,1,18,2,10,9,43,45,1
241,241,0,12,1,0,14,42,45,1
242,242,2,15,1,0,1,44,45,1
243,243,3,15,0,0,9,45,44,1
244,244,3,21,0,0,10,45,44,1
245,245,0,9,1,0,34,43,45,1
246,246,0,20,1,0,1,41,44,1
247,247,1,18,2,7,9,43,45,1
248,248,2,1,1,0,34,44,45,1
249,249,1,1,0,0,1,43,44,1
250,250,3,33,0,0,4,45,44,1
251,251,0,23,1,0,2,40,44,1
252,252,3,21,0,0,3,45,44,1
253,253,0,25,1,0,2,41,44,1
254,254,3,22,0,0,3,45,44,1
255,255,2,1,1,0,4,44,45,1
256,256,1,26,2,4,10,43,44,1
257,257,1,18,2,13,20,43,44,1
258,258,3,24,0,0,14,45,44,1
259,259,1,3,0,0,3,43,44,1
260,260,0,9,1,0,12,42,44,1
261,261,0,6,1,0,4,43,45,1
262,262,2,0,1,0,12,44,45,1
263,263,2,1,1,0,15,44,45,1
264,264,3,29,0,0,14,45,44,1
265,265,2,26,2,23,8,44,45,1
266,266,1,3,0,0,3,43,44,1
267,267,0,1,0,0,1,42,43,1
268,268,3,30,0,0,15,45,43,1
269,269,0,7,1,0,35,43,45,1
270,270,2,2,1,0,7,44,45,1
271,271,2,18,2,16,4,41,45,1
272,272,0,15,1,0,16,43,45,1
273,273,0,7,1,0,15,43,45,1
