,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status
0,0,2,26,2,8,3,841.0190552000005,63,64,1
1,1,1,0,1,0,1,265.8899863999999,62,64,1
2,2,0,0,1,0,1,475.3344080000003,63,64,1
3,3,1,1,1,0,2,557.3649800000001,62,64,1
4,4,1,1,0,0,1,457.0991648000001,62,63,1
5,5,2,0,1,0,0,542.1803975999999,63,64,1
6,6,0,1,1,0,1,647.3966144000002,63,64,1
7,7,2,1,1,0,1,428.64964560000004,63,64,1
8,8,2,4,1,0,2,551.5474408000001,63,64,1
9,9,0,2,1,0,2,499.2249496,61,64,1
10,10,0,3,1,0,4,627.1009464,61,64,1
11,11,0,2,1,0,4,818.8402152000002,62,64,1
12,12,0,1,1,0,0,665.2760175999996,61,64,1
13,13,0,3,1,0,3,922.3366128000002,61,64,1
14,14,0,2,1,0,3,626.8524143999997,62,64,1
15,15,0,1,1,0,1,656.5266903999997,61,64,1
16,16,1,33,2,3,4,561.9230679999996,62,64,1
17,17,2,5,1,0,2,715.6637400000001,63,64,1
18,18,1,1,1,0,0,647.6068936000006,62,64,1
19,19,2,0,1,0,9,1224.2354388000003,63,64,1
20,20,0,2,1,0,12,649.6697648000004,62,64,1
21,21,2,18,2,10,1,549.426300800002,63,64,1
22,22,3,0,0,0,0,452.524786,64,62,1
23,23,2,3,1,0,17,587.0746175999998,63,64,1
24,24,1,0,0,0,0,613.8005923999999,62,63,1
25,25,3,6,0,0,1,491.9054320000001,64,63,1
26,26,2,2,1,0,1,544.1024895999998,63,64,1
27,27,3,27,0,0,1,756.8220848000003,64,63,1
28,28,0,1,1,0,3,649.9832376000004,61,64,1
29,29,0,9,1,0,3,714.0728016,63,64,1
30,30,1,1,1,0,1,659.7344767999999,62,64,1
31,31,0,2,1,0,18,1203.6062263999997,62,64,1
32,32,2,0,1,0,1,1277.3674104,63,64,1
33,33,3,27,0,0,1,467.12134280000026,64,63,1
34,34,2,15,1,0,0,608.4942395999998,63,64,1
35,35,3,32,0,0,0,526.4055099999998,64,63,1
36,36,3,21,0,0,3,513.7215375999986,64,63,1
37,37,2,26,2,5,3,695.7599407999998,63,64,1
38,38,3,32,0,0,1,579.9818923999989,64,63,1
39,39,2,4,1,0,24,621.5480632,63,64,1
40,40,0,1,1,0,20,736.2944535999994,61,64,1
41,41,3,32,0,0,3,607.1654552,64,63,1
42,42,1,1,1,0,1,1075.9156556000003,62,64,1
43,43,1,1,1,0,2,711.875156,62,64,1
44,44,0,2,1,0,0,1125.7423740000004,62,64,1
45,45,0,1,1,0,5,630.5470343999992,61,64,1
46,46,2,1,1,0,4,530.5515464000001,63,64,1
