,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,3,0,0,0,2,59,58,1
1,1,0,1,1,0,2,56,59,1
2,2,2,1,1,0,1,58,59,1
3,3,1,1,1,0,0,57,59,1
4,4,1,18,2,16,4,58,59,1
5,5,0,2,1,0,3,57,59,1
6,6,3,21,0,0,3,59,58,1
7,7,2,1,1,0,0,58,59,1
8,8,1,18,2,16,1,57,58,1
9,9,3,27,0,0,3,59,58,1
10,10,2,2,1,0,1,58,59,1
11,11,3,27,0,0,0,59,58,1
12,12,0,2,1,0,1,57,59,1
13,13,0,8,1,0,14,58,59,1
14,14,3,32,0,0,5,59,58,1
15,15,2,2,1,0,1,58,59,1
16,16,1,1,1,0,0,57,59,1
17,17,0,1,1,0,1,56,59,1
18,18,2,4,1,0,1,58,59,1
19,19,3,32,0,0,2,59,58,1
20,20,3,32,0,0,0,59,58,1
21,21,3,20,0,0,0,59,58,1
22,22,1,18,2,14,2,57,58,1
23,23,3,21,0,0,3,59,58,1
24,24,0,1,1,0,4,56,59,1
25,25,1,1,1,0,3,57,59,1
26,26,3,20,0,0,3,59,58,1
27,27,0,2,1,0,4,57,59,1
28,28,0,1,1,0,2,58,59,1
29,29,0,3,1,0,3,56,59,1
30,30,0,4,1,0,1,57,59,1
31,31,3,20,0,0,17,59,58,1
32,32,0,4,1,0,5,57,59,1
33,33,3,32,0,0,2,59,58,1
34,34,3,32,0,0,3,59,58,1
35,35,1,18,2,10,3,58,59,1
36,36,3,21,0,0,1,59,58,1
37,37,3,25,0,0,25,59,58,1
38,38,0,0,1,0,3,58,59,1
39,39,0,4,1,0,4,57,59,1
40,40,1,3,0,0,3,57,58,1
41,41,0,1,1,0,24,56,59,1
42,42,0,2,1,0,4,56,59,1
43,43,3,25,0,0,25,59,58,1
44,44,2,1,1,0,3,58,59,1
45,45,3,14,0,0,8,59,57,1
46,46,3,25,0,0,6,59,58,1
47,47,1,1,1,0,3,58,59,1
48,48,0,1,0,0,1,57,58,1
49,49,3,25,0,0,1,59,58,1
50,50,3,25,0,0,18,59,58,1
51,51,3,25,0,0,15,59,58,1
52,52,1,1,1,0,0,58,59,1
53,53,1,1,1,0,24,57,59,1
54,54,2,1,1,0,1,58,59,1
55,55,0,1,1,0,18,57,59,1
56,56,0,2,1,0,3,57,59,1
57,57,0,4,1,0,1,57,59,1
58,58,3,20,0,0,3,59,58,1
59,59,0,2,1,0,21,57,59,1
60,60,2,1,1,0,1,58,59,1
61,61,0,2,1,0,1,57,59,1
62,62,2,1,1,0,0,58,59,1
63,63,2,2,1,0,7,58,59,1
64,64,0,2,1,0,2,57,59,1
65,65,0,4,1,0,1,56,59,1
66,66,2,0,1,0,1,58,59,1
67,67,0,5,1,0,1,56,59,1
68,68,3,18,0,0,1,59,58,1
69,69,3,20,0,0,15,59,58,1
70,70,3,18,0,0,3,59,58,1
71,71,0,1,1,0,29,57,59,1
72,72,2,5,1,0,4,58,59,1
73,73,0,3,1,0,33,58,59,1
74,74,0,3,1,0,9,57,59,1
75,75,3,21,0,0,9,59,58,1
76,76,0,5,0,0,5,57,58,1
77,77,3,13,0,0,1,59,58,1
78,78,2,18,2,7,2,58,59,1
79,79,3,27,0,0,0,59,57,1
80,80,2,1,1,0,0,58,59,1
81,81,2,1,1,0,4,58,59,1
82,82,3,5,0,0,15,59,58,1
83,83,0,9,0,0,9,57,58,1
84,84,3,24,0,0,9,59,57,1
85,85,0,3,1,0,10,56,59,1
86,86,0,9,0,0,9,56,58,1
87,87,1,3,1,0,9,57,59,1
