,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,3,1,0,0,52,53,1
1,1,0,2,1,0,0,51,53,1
2,2,2,1,1,0,1,52,53,1
3,3,3,0,0,0,1,53,52,1
4,4,0,2,1,0,3,51,53,1
5,5,1,26,2,2,3,51,52,1
6,6,0,2,1,0,0,51,53,1
7,7,2,0,1,0,1,52,53,1
8,8,1,1,1,0,0,51,53,1
9,9,3,33,0,0,1,53,52,1
10,10,2,4,1,0,1,52,53,1
11,11,3,33,0,0,0,53,52,1
12,12,3,25,0,0,1,53,52,1
13,13,0,1,1,0,0,50,53,1
14,14,0,2,1,0,4,51,53,1
15,15,1,1,1,0,1,51,53,1
16,16,0,1,1,0,3,50,53,1
17,17,2,4,1,0,3,52,53,1
18,18,2,1,1,0,25,52,53,1
19,19,2,1,1,0,0,52,53,1
20,20,1,26,2,13,8,51,52,1
21,21,2,33,2,5,7,52,53,1
22,22,3,20,0,0,0,53,52,1
23,23,1,0,1,0,0,52,53,1
24,24,0,3,1,0,3,50,53,1
25,25,0,1,1,0,1,52,53,1
26,26,0,1,1,0,0,52,53,1
27,27,1,1,1,0,4,51,53,1
28,28,0,4,1,0,2,51,53,1
29,29,3,20,0,0,0,53,52,1
30,30,0,4,1,0,15,51,53,1
31,31,0,1,1,0,2,50,53,1
32,32,0,1,1,0,5,50,53,1
33,33,2,1,1,0,5,52,53,1
34,34,0,4,1,0,9,51,53,1
35,35,1,1,1,0,0,51,53,1
36,36,3,20,0,0,2,53,52,1
37,37,1,4,1,0,4,51,53,1
38,38,1,26,2,14,8,52,53,1
39,39,1,21,0,0,21,51,52,1
40,40,0,4,1,0,4,50,53,1
41,41,1,0,1,0,3,51,53,1
42,42,3,20,0,0,3,53,52,1
43,43,3,25,0,0,25,53,52,1
44,44,3,21,0,0,8,53,52,1
45,45,3,18,0,0,18,53,51,1
46,46,0,1,1,0,4,52,53,1
47,47,0,1,1,0,0,51,53,1
48,48,1,2,0,0,2,51,52,1
49,49,0,1,1,0,3,50,53,1
50,50,2,33,2,5,7,52,53,1
51,51,2,1,1,0,0,52,53,1
52,52,2,1,1,0,1,52,53,1
53,53,3,21,0,0,3,53,51,1
54,54,3,25,0,0,25,53,52,1
55,55,0,3,1,0,0,50,53,1
56,56,3,25,0,0,3,53,52,1
57,57,0,4,0,0,4,51,52,1
