,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,0,1,0,0,48,51,1
1,1,3,33,0,0,0,51,50,1
2,2,0,1,1,0,1,48,51,1
3,3,1,1,0,0,1,49,50,1
4,4,3,33,0,0,3,51,50,1
5,5,3,20,0,0,4,51,50,1
6,6,3,33,0,0,0,51,50,1
7,7,0,2,1,0,1,48,51,1
8,8,3,20,0,0,0,51,50,1
9,9,2,1,1,0,1,50,51,1
10,10,0,1,1,0,1,48,51,1
11,11,2,1,1,0,0,50,51,1
12,12,2,1,1,0,1,50,51,1
13,13,2,2,1,0,0,50,51,1
14,14,3,30,0,0,4,51,49,1
15,15,3,20,0,0,1,51,50,1
16,16,2,2,1,0,3,50,51,1
17,17,0,1,1,0,3,48,51,1
18,18,0,2,1,0,25,49,51,1
19,19,0,2,1,0,0,49,51,1
20,20,3,20,0,0,2,51,50,1
21,21,0,1,1,0,3,48,51,1
22,22,1,1,1,0,0,49,51,1
23,23,0,0,0,0,0,48,50,1
24,24,2,18,2,15,3,50,51,1
25,25,0,1,1,0,1,48,51,1
26,26,0,3,1,0,0,48,51,1
27,27,3,33,0,0,4,51,50,1
28,28,3,30,0,0,2,51,50,1
29,29,1,1,1,0,0,49,51,1
30,30,3,30,0,0,15,51,50,1
31,31,2,2,1,0,2,50,51,1
32,32,2,2,1,0,5,50,51,1
33,33,0,2,1,0,5,49,51,1
34,34,3,30,0,0,9,51,50,1
35,35,3,33,0,0,0,51,50,1
36,36,1,2,0,0,2,49,50,1
37,37,3,20,0,0,4,51,50,1
38,38,0,3,0,0,3,48,50,1
39,39,3,20,0,0,1,51,50,1
40,40,2,4,1,0,4,50,51,1
41,41,3,21,0,0,3,51,50,1
42,42,1,1,1,0,3,49,51,1
43,43,2,2,1,0,25,50,51,1
44,44,3,14,0,0,8,51,50,1
45,45,1,33,2,1,18,50,51,1
46,46,0,1,1,0,4,48,51,1
47,47,3,30,0,0,0,51,50,1
48,48,3,21,0,0,0,51,50,1
49,49,2,0,1,0,3,50,51,1
50,50,0,1,1,0,3,48,51,1
51,51,0,4,1,0,0,49,51,1
52,52,0,4,1,0,1,49,51,1
53,53,1,18,2,10,3,49,51,1
54,54,2,1,1,0,25,50,51,1
55,55,2,33,2,7,0,50,51,1
56,56,2,1,1,0,3,50,51,1
57,57,3,21,0,0,3,51,49,1
58,58,0,1,1,0,11,49,51,1
59,59,0,1,1,0,0,49,51,1
60,60,2,26,2,32,7,50,51,1
61,61,2,1,1,0,0,50,51,1
62,62,1,3,0,0,3,49,50,1
63,63,3,30,0,0,24,51,50,1
64,64,1,4,0,0,4,49,50,1
65,65,1,33,2,3,4,49,51,1
66,66,2,2,1,0,1,50,51,1
67,67,0,4,1,0,1,48,51,1
68,68,0,1,1,0,0,48,51,1
69,69,2,26,2,6,3,50,51,1
70,70,0,1,1,0,18,49,51,1
71,71,3,18,0,0,7,51,48,1
72,72,2,4,1,0,4,50,51,1
73,73,1,1,1,0,1,49,51,1
74,74,3,33,0,0,1,51,50,1
75,75,2,2,1,0,2,50,51,1
76,76,3,33,0,0,7,51,50,1
77,77,2,26,2,7,2,50,51,1
78,78,0,4,1,0,4,49,51,1
79,79,2,2,1,0,1,50,51,1
80,80,3,33,0,0,3,51,50,1
81,81,3,20,0,0,1,51,50,1
82,82,2,1,1,0,7,50,51,1
83,83,0,6,1,0,2,49,51,1
84,84,1,3,0,0,3,49,50,1
85,85,3,0,0,0,15,51,50,1
86,86,3,20,0,0,13,51,50,1
87,87,3,18,0,0,1,51,50,1
88,88,0,2,1,0,2,48,51,1
89,89,1,18,2,16,3,49,51,1
90,90,2,5,1,0,1,50,51,1
91,91,2,1,1,0,4,50,51,1
92,92,2,4,1,0,3,50,51,1
93,93,0,0,1,0,3,50,51,1
94,94,3,29,0,0,5,51,50,1
95,95,3,21,0,0,3,51,49,1
96,96,1,26,2,14,8,50,51,1
97,97,0,3,0,0,3,48,50,1
98,98,3,0,0,0,1,51,50,1
99,99,2,4,1,0,4,50,51,1
100,100,0,5,1,0,35,49,51,1
101,101,2,2,1,0,36,50,51,1
102,102,3,29,0,0,24,51,50,1
103,103,3,14,0,0,8,51,50,1
104,104,0,7,1,0,9,49,51,1
105,105,3,25,0,0,11,51,50,1
106,106,3,18,0,0,8,51,50,1
107,107,0,4,1,0,4,47,51,1
108,108,3,21,0,0,3,51,50,1
109,109,2,4,1,0,1,50,51,1
110,110,0,7,1,0,2,49,51,1
111,111,0,15,1,0,7,49,51,1
112,112,0,15,1,0,7,49,51,1
113,113,3,20,0,0,1,51,50,1
114,114,0,8,1,0,17,48,51,1
115,115,3,27,0,0,10,51,50,1
116,116,0,0,1,0,7,50,51,1
117,117,2,7,1,0,2,50,51,1
118,118,0,9,0,0,9,48,50,1
119,119,0,3,1,0,2,50,51,1
120,120,3,30,0,0,1,51,50,1
121,121,0,8,0,0,8,49,50,1
122,122,3,0,0,0,3,51,50,1
123,123,0,15,1,0,4,49,51,1
